WDIR_VECT,time,TEMP_MEAN,week_of_year
259.8,2022-04-09 00:00:00, None,15
306.3,2022-04-09 01:00:00, None,15
286.5,2022-04-09 02:00:00, None,15
336.6,2022-04-09 03:00:00, None,15
316.5,2022-04-09 04:00:00, None,15
292.4,2022-04-09 05:00:00, None,15
272.1,2022-04-09 06:00:00, None,15
13.4,2022-04-09 07:00:00, None,15
275.2,2022-04-09 08:00:00, None,15
260.0,2022-04-09 09:00:00, None,15
249.3,2022-04-09 10:00:00, None,15
261.3,2022-04-09 11:00:00, None,15
258.2,2022-04-09 12:00:00, None,15
261.6,2022-04-09 13:00:00, None,15
258.7,2022-04-09 14:00:00, None,15
258.8,2022-04-09 15:00:00, None,15
239.9,2022-04-09 16:00:00, None,15
221.7,2022-04-09 17:00:00, None,15
205.8,2022-04-09 18:00:00, None,15
202.6,2022-04-09 19:00:00, None,15
162.5,2022-04-09 20:00:00, None,15
54.3,2022-04-09 21:00:00, None,15
3.8,2022-04-09 22:00:00, None,15
263.9,2022-04-09 23:00:00, None,15
261.6,2022-04-10 00:00:00, None,15
43.4,2022-04-10 01:00:00, None,15
356.1,2022-04-10 02:00:00, None,15
0.7,2022-04-10 03:00:00, None,15
5.1,2022-04-10 04:00:00, None,15
10.3,2022-04-10 05:00:00, None,15
334.7,2022-04-10 06:00:00, None,15
285.9,2022-04-10 07:00:00, None,15
248.3,2022-04-10 08:00:00, None,15
280.1,2022-04-10 09:00:00, None,15
269.9,2022-04-10 10:00:00, None,15
255.3,2022-04-10 11:00:00, None,15
284.1,2022-04-10 12:00:00, None,15
271.1,2022-04-10 13:00:00, None,15
308.9,2022-04-10 14:00:00, None,15
354.0,2022-04-10 15:00:00, None,15
357.5,2022-04-10 16:00:00, None,15
56.7,2022-04-10 17:00:00, None,15
150.8,2022-04-10 18:00:00, None,15
138.7,2022-04-10 19:00:00, None,15
309.2,2022-04-10 20:00:00, None,15
350.7,2022-04-10 21:00:00, None,15
46.6,2022-04-10 22:00:00, None,15
112.2,2022-04-10 23:00:00, None,15
58.9,2022-04-11 00:00:00, None,15
351.2,2022-04-11 01:00:00, None,15
7.9,2022-04-11 02:00:00, None,15
342.0,2022-04-11 03:00:00, None,15
342.0,2022-04-11 04:00:00, None,15
354.2,2022-04-11 05:00:00, None,15
15.9,2022-04-11 06:00:00, None,15
33.4,2022-04-11 07:00:00, None,15
28.9,2022-04-11 08:00:00, None,15
42.2,2022-04-11 09:00:00, None,15
34.9,2022-04-11 10:00:00, None,15
38.4,2022-04-11 11:00:00, None,15
22.4,2022-04-11 12:00:00, None,15
49.1,2022-04-11 13:00:00, None,15
295.8,2022-04-11 14:00:00, None,15
279.6,2022-04-11 15:00:00, None,15
263.4,2022-04-11 16:00:00, None,15
301.0,2022-04-11 17:00:00, None,15
2.3,2022-04-11 18:00:00, None,15
58.4,2022-04-11 19:00:00, None,15
7.0,2022-04-11 20:00:00, None,15
23.4,2022-04-11 21:00:00, None,15
21.4,2022-04-11 22:00:00, None,15
34.7,2022-04-11 23:00:00, None,15
67.4,2022-04-12 00:00:00, None,15
39.5,2022-04-12 01:00:00, None,15
354.4,2022-04-12 02:00:00, None,15
58.3,2022-04-12 03:00:00, None,15
60.4,2022-04-12 04:00:00, None,15
55.3,2022-04-12 05:00:00, None,15
47.9,2022-04-12 06:00:00, None,15
98.4,2022-04-12 07:00:00, None,15
62.0,2022-04-12 08:00:00, None,15
56.8,2022-04-12 09:00:00, None,15
54.0,2022-04-12 10:00:00, None,15
174.5,2022-04-12 11:00:00, None,15
145.4,2022-04-12 12:00:00, None,15
259.4,2022-04-12 13:00:00, None,15
355.7,2022-04-12 14:00:00, None,15
69.2,2022-04-12 15:00:00, None,15
63.4,2022-04-12 16:00:00, None,15
88.2,2022-04-12 17:00:00, None,15
86.6,2022-04-12 18:00:00, None,15
83.3,2022-04-12 19:00:00, None,15
98.7,2022-04-12 20:00:00, None,15
57.4,2022-04-12 21:00:00, None,15
32.3,2022-04-12 22:00:00, None,15
23.3,2022-04-12 23:00:00, None,15
25.5,2022-04-13 00:00:00, None,15
28.4,2022-04-13 01:00:00, None,15
20.9,2022-04-13 02:00:00, None,15
47.6,2022-04-13 03:00:00, None,15
20.1,2022-04-13 04:00:00, None,15
5.8,2022-04-13 05:00:00, None,15
297.0,2022-04-13 06:00:00, None,15
17.7,2022-04-13 07:00:00, None,15
9.3,2022-04-13 08:00:00, None,15
15.7,2022-04-13 09:00:00, None,15
31.0,2022-04-13 10:00:00, None,15
