AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
None, 0.1, 2.0, None,2021-09-10 00:00:00, None, 8.6,37
2.4, None, None, -22.0,2021-09-10 00:05:00, 0.0, None,37
2.4, None, None, -22.0,2021-09-10 00:20:00, 0.0, None,37
3.0, None, None, -22.0,2021-09-10 00:35:00, 0.0, None,37
3.2, None, None, -22.0,2021-09-10 00:50:00, 0.0, None,37
3.2, None, None, -22.0,2021-09-10 01:05:00, 0.0, None,37
3.2, None, None, -22.0,2021-09-10 01:20:00, 0.0, None,37
3.4, None, None, -22.0,2021-09-10 01:35:00, 0.0, None,37
3.5, None, None, -22.0,2021-09-10 01:50:00, 0.0, None,37
3.0, None, None, -22.0,2021-09-10 02:05:00, 0.0, None,37
3.0, None, None, -22.0,2021-09-10 02:20:00, 0.0, None,37
2.9, None, None, -22.0,2021-09-10 02:35:00, 0.0, None,37
2.8, None, None, -22.0,2021-09-10 02:50:00, 0.0, None,37
2.9, None, None, -22.0,2021-09-10 03:05:00, 0.0, None,37
3.0, None, None, -22.0,2021-09-10 03:20:00, 0.0, None,37
2.7, None, None, -22.0,2021-09-10 03:35:00, 0.0, None,37
3.0, None, None, -22.0,2021-09-10 03:50:00, 0.0, None,37
3.1, None, None, -22.0,2021-09-10 04:05:00, 0.0, None,37
2.7, None, None, -22.0,2021-09-10 04:20:00, 0.0, None,37
2.2, None, None, -22.0,2021-09-10 04:35:00, 0.0, None,37
2.0, None, None, -22.0,2021-09-10 04:50:00, 0.0, None,37
2.2, None, None, -22.0,2021-09-10 05:05:00, 0.0, None,37
2.7, None, None, -22.0,2021-09-10 05:20:00, 0.0, None,37
3.0, None, None, -23.0,2021-09-10 05:35:00, 0.0, None,37
3.3, None, None, -22.0,2021-09-10 05:50:00, 0.0, None,37
3.5, None, None, -22.0,2021-09-10 06:05:00, 0.0, None,37
3.7, None, None, -22.0,2021-09-10 06:20:00, 0.0, None,37
3.9, None, None, -22.0,2021-09-10 06:35:00, 0.0, None,37
4.0, None, None, -22.0,2021-09-10 06:50:00, 0.0, None,37
