ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,-4.0, None,2017-02-12,32.0,3.0,7,,,,,,,,,,,,,,,,,,
, None,-8.5, None,2017-02-13,32.0,4.5,7,,,,,,,,,,,,,,,,,,
, None,-10.0, None,2017-02-14,31.0,2.0,7,,,,,,,,,,,,,,,,,,
, None,2.0, None,2017-02-16,29.0,9.0,7,,,,,,,,,,,,,,,,,,
, None,-0.5, None,2017-02-17,23.0,8.0,7,,,,,,,,,,,,,,,,,,
,,,,2017-02-12 00:00:00,,,7,220.0, None, None,0.0, None,10.0, None,0.7, None, None, None,61.0,,,,,,
,,,,2017-02-12 01:00:00,,,7,235.0, None, None,0.0, None,4.6, None,-0.5, None, None, None,64.0,,,,,,
,,,,2017-02-12 02:00:00,,,7,230.0, None, None,0.0, None,8.2, None,-0.4, None, None, None,65.0,,,,,,
,,,,2017-02-12 03:00:00,,,7,213.0, None, None,0.0, None,4.0, None,-0.9, None, None, None,68.0,,,,,,
,,,,2017-02-12 04:00:00,,,7,225.0, None, None,0.0, None,9.0, None,-0.8, None, None, None,68.0,,,,,,
,,,,2017-02-12 05:00:00,,,7,227.0, None, None,0.0, None,10.9, None,-0.9, None, None, None,69.0,,,,,,
,,,,2017-02-12 06:00:00,,,7,238.0, None, None,0.0, None,3.6, None,-1.6, None, None, None,74.0,,,,,,
,,,,2017-02-12 07:00:00,,,7,227.0, None, None,0.0, None,6.9, None,-1.4, None, None, None,73.0,,,,,,
,,,,2017-02-12 08:00:00,,,7,233.0, None, None,0.0, None,11.3, None,-1.3, None, None, None,74.0,,,,,,
,,,,2017-02-12 09:00:00,,,7,224.0, None, None,0.0, None,11.9, None,-0.5, None, None, None,70.0,,,,,,
,,,,2017-02-12 10:00:00,,,7,214.0, None, None,0.0, None,10.9, None,-0.6, None, None, None,72.0,,,,,,
,,,,2017-02-12 11:00:00,,,7,215.0, None, None,0.0, None,15.2, None,0.0, None, None, None,70.0,,,,,,
,,,,2017-02-12 12:00:00,,,7,218.0, None, None,0.0, None,14.8, None,1.4, None, None, None,64.0,,,,,,
,,,,2017-02-12 13:00:00,,,7,211.0, None, None,0.0, None,15.0, None,0.8, None, None, None,67.0,,,,,,
,,,,2017-02-12 14:00:00,,,7,211.0, None, None,0.0, None,16.3, None,2.8, None, None, None,57.0,,,,,,
,,,,2017-02-12 15:00:00,,,7,213.0, None, None,0.0, None,15.4, None,2.8, None, None, None,60.0,,,,,,
,,,,2017-02-12 16:00:00,,,7,205.0, None, None,0.0, None,16.3, None,1.7, None, None, None,61.0,,,,,,
,,,,2017-02-12 17:00:00,,,7,199.0, None, None,0.0, None,9.5, None,0.6, None, None, None,67.0,,,,,,
,,,,2017-02-12 18:00:00,,,7,216.0, None, None,0.0, None,17.9, None,0.2, None, None, None,68.0,,,,,,
,,,,2017-02-12 19:00:00,,,7,223.0, None, None,0.0, None,17.1, None,0.1, None, None, None,68.0,,,,,,
,,,,2017-02-12 20:00:00,,,7,205.0, None, None,0.0, None,10.5, None,-0.2, None, None, None,69.0,,,,,,
,,,,2017-02-12 21:00:00,,,7,224.0, None, None,0.0, None,11.2, None,-0.2, None, None, None,69.0,,,,,,
,,,,2017-02-12 22:00:00,,,7,236.0, None, None,0.0, None,12.1, None,-0.7, None, None, None,70.0,,,,,,
,,,,2017-02-12 23:00:00,,,7,223.0, None, None,0.0, None,11.2, None,-0.7, None, None, None,71.0,,,,,,
,,,,2017-02-13 00:00:00,,,7,253.0, None, None,0.0, None,6.0, None,-2.1, None, None, None,79.0,,,,,,
,,,,2017-02-13 01:00:00,,,7,276.0, None, None,0.0, None,3.9, None,-2.2, None, None, None,78.0,,,,,,
,,,,2017-02-13 02:00:00,,,7,317.0, None, None,0.0, None,0.8, None,-2.1, None, None, None,76.0,,,,,,
,,,,2017-02-13 03:00:00,,,7,0.0, None, None,0.0, None,5.1, None,-2.4, None, None, None,79.0,,,,,,
,,,,2017-02-13 04:00:00,,,7,358.0, None, None,0.0, None,0.0, None,-3.0, None, None, None,82.0,,,,,,
,,,,2017-02-13 05:00:00,,,7,261.0, None, None,0.0, None,1.8, None,-3.4, None, None, None,84.0,,,,,,
,,,,2017-02-13 06:00:00,,,7,81.0, None, None,0.0, None,1.2, None,-3.5, None, None, None,84.0,,,,,,
,,,,2017-02-13 07:00:00,,,7,49.0, None, None,0.0, None,0.4, None,-3.8, None, None, None,87.0,,,,,,
,,,,2017-02-13 08:00:00,,,7,45.0, None, None,0.0, None,2.6, None,-2.3, None, None, None,80.0,,,,,,
,,,,2017-02-13 09:00:00,,,7,133.0, None, None,0.0, None,2.7, None,0.5, None, None, None,67.0,,,,,,
,,,,2017-02-13 10:00:00,,,7,109.0, None, None,0.2, None,7.6, None,1.8, None, None, None,62.0,,,,,,
,,,,2017-02-13 11:00:00,,,7,158.0, None, None,0.0, None,7.9, None,1.5, None, None, None,63.0,,,,,,
,,,,2017-02-13 12:00:00,,,7,183.0, None, None,0.4, None,4.4, None,3.3, None, None, None,58.0,,,,,,
,,,,2017-02-13 13:00:00,,,7,197.0, None, None,0.2, None,3.6, None,4.3, None, None, None,56.0,,,,,,
,,,,2017-02-13 14:00:00,,,7,176.0, None, None,0.0, None,4.1, None,4.1, None, None, None,56.0,,,,,,
,,,,2017-02-13 15:00:00,,,7,183.0, None, None,0.0, None,3.1, None,3.8, None, None, None,58.0,,,,,,
,,,,2017-02-13 16:00:00,,,7,249.0, None, None,0.0, None,0.0, None,3.6, None, None, None,59.0,,,,,,
,,,,2017-02-13 17:00:00,,,7,49.0, None, None,0.0, None,0.3, None,0.2, None, None, None,71.0,,,,,,
,,,,2017-02-13 18:00:00,,,7,42.0, None, None,0.0, None,1.0, None,-0.5, None, None, None,69.0,,,,,,
,,,,2017-02-13 19:00:00,,,7,13.0, None, None,0.0, None,0.3, None,-0.3, None, None, None,67.0,,,,,,
,,,,2017-02-13 20:00:00,,,7,264.0, None, None,0.0, None,4.4, None,-0.7, None, None, None,74.0,,,,,,
,,,,2017-02-13 21:00:00,,,7,39.0, None, None,0.0, None,1.4, None,-1.2, None, None, None,75.0,,,,,,
,,,,2017-02-13 22:00:00,,,7,10.0, None, None,0.0, None,0.0, None,-1.2, None, None, None,75.0,,,,,,
,,,,2017-02-13 23:00:00,,,7,142.0, None, None,0.0, None,0.1, None,-1.9, None, None, None,78.0,,,,,,
,,,,2017-02-14 00:00:00,,,7,285.0, None, None,0.0, None,0.4, None,-2.2, None, None, None,78.0,,,,,,
,,,,2017-02-14 01:00:00,,,7,292.0, None, None,0.0, None,1.7, None,-2.5, None, None, None,80.0,,,,,,
,,,,2017-02-14 02:00:00,,,7,246.0, None, None,0.0, None,0.0, None,-2.6, None, None, None,79.0,,,,,,
,,,,2017-02-14 03:00:00,,,7,247.0, None, None,0.0, None,0.3, None,-3.1, None, None, None,81.0,,,,,,
,,,,2017-02-14 04:00:00,,,7,226.0, None, None,0.0, None,0.4, None,-2.7, None, None, None,81.0,,,,,,
,,,,2017-02-14 05:00:00,,,7,31.0, None, None,0.0, None,4.2, None,-3.7, None, None, None,84.0,,,,,,
,,,,2017-02-14 06:00:00,,,7,295.0, None, None,0.0, None,0.1, None,-4.3, None, None, None,87.0,,,,,,
,,,,2017-02-14 07:00:00,,,7,16.0, None, None,0.0, None,0.1, None,-4.2, None, None, None,86.0,,,,,,
,,,,2017-02-14 08:00:00,,,7,247.0, None, None,0.0, None,4.5, None,-2.1, None, None, None,77.0,,,,,,
,,,,2017-02-14 09:00:00,,,7,214.0, None, None,0.0, None,1.7, None,0.3, None, None, None,69.0,,,,,,
,,,,2017-02-14 10:00:00,,,7,189.0, None, None,0.0, None,2.6, None,-0.3, None, None, None,72.0,,,,,,
,,,,2017-02-14 11:00:00,,,7,193.0, None, None,0.0, None,4.5, None,0.6, None, None, None,69.0,,,,,,
,,,,2017-02-14 12:00:00,,,7,91.0, None, None,0.0, None,6.3, None,-0.3, None, None, None,73.0,,,,,,
,,,,2017-02-14 13:00:00,,,7,200.0, None, None,0.0, None,3.3, None,-0.1, None, None, None,76.0,,,,,,
,,,,2017-02-14 14:00:00,,,7,169.0, None, None,0.0, None,1.2, None,1.8, None, None, None,66.0,,,,,,
,,,,2017-02-14 15:00:00,,,7,184.0, None, None,0.0, None,2.6, None,0.1, None, None, None,75.0,,,,,,
,,,,2017-02-14 16:00:00,,,7,202.0, None, None,0.0, None,3.3, None,-0.4, None, None, None,78.0,,,,,,
,,,,2017-02-14 17:00:00,,,7,249.0, None, None,0.0, None,7.7, None,-0.2, None, None, None,68.0,,,,,,
,,,,2017-02-14 18:00:00,,,7,274.0, None, None,0.0, None,2.5, None,-0.2, None, None, None,69.0,,,,,,
,,,,2017-02-14 19:00:00,,,7,259.0, None, None,0.0, None,3.0, None,0.6, None, None, None,61.0,,,,,,
,,,,2017-02-14 20:00:00,,,7,296.0, None, None,0.0, None,1.7, None,0.1, None, None, None,68.0,,,,,,
,,,,2017-02-14 21:00:00,,,7,235.0, None, None,0.0, None,2.1, None,0.0, None, None, None,72.0,,,,,,
,,,,2017-02-14 22:00:00,,,7,227.0, None, None,0.0, None,1.6, None,0.6, None, None, None,67.0,,,,,,
,,,,2017-02-14 23:00:00,,,7,245.0, None, None,0.0, None,3.9, None,1.2, None, None, None,61.0,,,,,,
,,,,2017-02-15 00:00:00,,,7,213.0, None, None,0.0, None,7.1, None,1.8, None, None, None,60.0,,,,,,
,,,,2017-02-15 01:00:00,,,7,215.0, None, None,0.0, None,4.6, None,2.2, None, None, None,60.0,,,,,,
,,,,2017-02-15 02:00:00,,,7,222.0, None, None,0.0, None,4.6, None,2.3, None, None, None,58.0,,,,,,
,,,,2017-02-15 03:00:00,,,7,144.0, None, None,0.0, None,2.0, None,2.3, None, None, None,59.0,,,,,,
,,,,2017-02-15 04:00:00,,,7,200.0, None, None,0.0, None,6.9, None,3.2, None, None, None,66.0,,,,,,
,,,,2017-02-15 05:00:00,,,7,213.0, None, None,0.0, None,14.0, None,4.8, None, None, None,59.0,,,,,,
,,,,2017-02-15 06:00:00,,,7,204.0, None, None,0.0, None,14.1, None,4.7, None, None, None,62.0,,,,,,
,,,,2017-02-15 07:00:00,,,7,218.0, None, None,0.0, None,19.6, None,4.6, None, None, None,65.0,,,,,,
