RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
102.8, None, None, None,4.643,359.2, None, None, 4.0,967.0, None, None, None, None, None, None, None, None,4.353, None, None, None, None,20.8, None, None, None, None, None, None,2018-10-01 00:00:00, None,40
102.4, None, None, None,4.261,2.275, None, None, 4.0,967.0, None, None, None, None, None, None, None, None,4.217, None, None, None, None,22.49, None, None, None, None, None, None,2018-10-01 01:00:00, None,40
101.3, None, None, None,3.584,340.6, None, None, 4.0,966.0, None, None, None, None, None, None, None, None,4.121, None, None, None, None,24.77, None, None, None, None, None, None,2018-10-01 02:00:00, None,40
, None, None, None,2.869,333.7, None, None, None,966.0, None, None, None, None, None, None, None, None,4.07, None, None, None, None,25.83, None, None, None, None, None, None,2018-10-01 03:00:00, None,40
, None, None, None,1.904,324.8, None, None, 4.0,966.0, None, None, None, None, None, None, None, None,4.121, None, None, None, None,34.24, None, None, None, None, None, None,2018-10-01 04:00:00, None,40
101.8, None, None, None,1.162,331.1, None, None, 4.0,966.0, None, None, None, None, None, None, None, None,4.218, None, None, None, None,38.86, None, None, None, None, None, None,2018-10-01 05:00:00, None,40
102.1, None, None, None,0.341,314.5, None, None, 4.0,966.0, None, None, None, None, None, None, None, None,4.265, None, None, None, None,37.63, None, None, None, None, None, None,2018-10-01 06:00:00, None,40
101.5, None, None, None,0.334,299.0, None, None, 4.0,966.0, None, None, None, None, None, None, None, None,4.217, None, None, None, None,43.06, None, None, None, None, None, None,2018-10-01 07:00:00, None,40
101.7, None, None, None,1.175,358.4, None, None, 4.0,966.0, None, None, None, None, None, None, None, None,4.178, None, None, None, None,72.39, None, None, None, None, None, None,2018-10-01 08:00:00, None,40
102.9, None, None, None,0.346,219.8, None, None, 4.0,966.0, None, None, None, None, None, None, None, None,4.31, None, None, None, None,65.44, None, None, None, None, None, None,2018-10-01 09:00:00, None,40
102.2, None, None, None,0.47,335.3, None, None, 5.0,966.0, None, None, None, None, None, -0.202, None, None,4.599, None, None, None, None,47.94, None, None, None, None, None, None,2018-10-01 10:00:00, None,40
102.6, None, None, None,0.708,188.7, None, None, 5.0,966.0, None, None, None, None, None, -0.19, None, None,4.89, None, None, None, None,50.08, None, None, None, None, None, None,2018-10-01 11:00:00, None,40
, None, None, None,0.775,269.9, None, None, 5.0,966.0, None, None, None, None, None, -0.076, None, None,5.277, None, None, None, None,67.01, None, None, None, None, None, None,2018-10-01 12:00:00, None,40
, None, None, None,1.758,310.4, None, None, None,966.0, None, None, None, None, None, -0.39, None, None,6.055, None, None, None, None,43.97, None, None, None, None, None, None,2018-10-01 13:00:00, None,40
102.9, None, None, None,2.227,319.7, None, None, 6.0,966.0, None, None, None, None, None, -0.391, None, None,6.066, None, None, None, None,51.9, None, None, None, None, None, None,2018-10-01 14:00:00, None,40
102.6, None, None, None,1.966,338.0, None, None, 6.0,965.0, None, None, None, None, None, -0.365, None, None,6.125, None, None, None, None,42.36, None, None, None, None, None, None,2018-10-01 15:00:00, None,40
103.0, None, None, None,2.44,329.2, None, None, 6.0,965.0, None, None, None, None, None, -0.439, None, None,6.307, None, None, None, None,46.57, None, None, None, None, None, None,2018-10-01 16:00:00, None,40
, None, None, None,0.954,338.5, None, None, 7.0,965.0, None, None, None, None, None, -0.401, None, None,6.561, None, None, None, None,42.99, None, None, None, None, None, None,2018-10-01 17:00:00, None,40
102.8, None, None, None,1.669,332.2, None, None, 7.0,964.0, None, None, None, None, None, -0.54, None, None,6.55, None, None, None, None,35.04, None, None, None, None, None, None,2018-10-01 18:00:00, None,40
, None, None, None,0.815,44.49, None, None, 6.0,965.0, None, None, None, None, None, -0.465, None, None,6.386, None, None, None, None,63.51, None, None, None, None, None, None,2018-10-01 19:00:00, None,40
, None, None, None,0.406,99.8, None, None, None,964.0, None, None, None, None, None, -0.455, None, None,6.339, None, None, None, None,55.35, None, None, None, None, None, None,2018-10-01 20:00:00, None,40
, None, None, None,0.511,313.3, None, None, 6.0,965.0, None, None, None, None, None, -0.453, None, None,6.363, None, None, None, None,48.64, None, None, None, None, None, None,2018-10-01 21:00:00, None,40
, None, None, None,0.692,321.4, None, None, 6.0,965.0, None, None, None, None, None, -0.491, None, None,6.183, None, None, None, None,45.15, None, None, None, None, None, None,2018-10-01 22:00:00, None,40
