pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 1.594, 75.35, 6.9, 75.0, -2.0, 1.6, 1.3, 1012.7, 0.0, -2.0, 917.0, 0.0,2022-04-23 00:00:00, 64.0, 63.58, 917.0,17
None, 1.235, 77.9, 6.9, 78.0, -2.0, 1.2, 1.2, 1012.8, 0.0, -2.0, 917.0, 0.0,2022-04-23 01:00:00, 64.0, 63.64, 917.0,17
None, 1.194, 76.73, 6.9, 77.0, -2.0, 1.2, 1.2, 1012.7, 0.0, -2.0, 917.0, 0.0,2022-04-23 02:00:00, 64.0, 63.51, 917.0,17
None, 1.247, 77.6, 6.9, 78.0, -2.0, 1.2, 1.0, 1012.8, 0.0, -2.0, 917.0, 0.0,2022-04-23 03:00:00, 64.0, 63.56, 917.0,17
None, 0.031, 85.1, 6.9, 85.0, -2.0, 0.0, 0.1, 1012.9, 0.0, -2.0, 917.0, 0.0,2022-04-23 04:00:00, 63.0, 63.49, 917.0,17
None, -0.775, 83.9, 6.9, 84.0, -3.0, -0.8, -0.7, 1013.0, 0.0, -3.0, 917.0, 0.0,2022-04-23 05:00:00, 64.0, 63.54, 917.0,17
None, -1.596, 88.1, 6.9, 88.0, -3.0, -1.6, -1.7, 1013.1, 0.0, -3.0, 917.0, 0.0,2022-04-23 06:00:00, 64.0, 63.54, 917.0,17
None, -1.226, 85.7, -1.1, 86.0, -3.0, -1.2, -1.7, 1013.1, 0.0, -3.0, 917.0, 0.0,2022-04-23 07:00:00, 64.0, 63.54, 917.0,17
None, 0.279, 76.67, 0.3, 77.0, -3.0, 0.3, -1.7, 1014.2, -0.1, -3.0, 918.0, 0.0,2022-04-23 08:00:00, 64.0, 63.57, 918.0,17
None, 2.785, 65.44, 2.8, 65.0, -3.0, 2.8, -1.7, 1015.2, 0.1, -3.0, 919.0, 0.0,2022-04-23 09:00:00, 64.0, 63.79, 919.0,17
None, 6.385, 45.29, 6.4, 45.0, -5.0, 6.4, -1.7, 1014.9, 0.0, -5.0, 919.0, 0.0,2022-04-23 10:00:00, 64.0, 63.77, 919.0,17
None, 6.638, 46.34, 8.0, 46.0, -4.0, 6.6, -1.7, 1016.0, 0.0, -4.0, 920.0, -1.0,2022-04-23 11:00:00, 63.0, 63.22, 920.0,17
None, 7.475, 43.39, 8.0, 43.0, -4.0, 7.5, -1.7, 1013.8, 0.0, -4.0, 918.0, 0.0,2022-04-23 12:00:00, 63.0, 63.22, 918.0,17
None, 7.536, 42.36, 8.2, 42.0, -5.0, 7.5, -1.7, 1013.8, 0.0, -5.0, 918.0, -1.0,2022-04-23 13:00:00, 62.0, 62.36, 918.0,17
None, 7.671, 42.31, 8.2, 42.0, -4.0, 7.7, -1.7, 1012.7, 0.0, -4.0, 917.0, 1.0,2022-04-23 14:00:00, 63.0, 62.88, 917.0,17
None, 8.55, 38.37, 8.5, 38.0, -5.0, 8.6, -1.7, 1012.6, 0.0, -5.0, 917.0, -1.0,2022-04-23 15:00:00, 62.0, 62.37, 917.0,17
