pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
0.0, 3.449, 73.32, 10.0, 73.0, 19.17, 4.349, 289.8, -1.0, 3.4, 3.0, 1021.0, 0.0, -1.0, 899.0, 0.0,2022-04-23 00:00:00, 899.0,17
0.0, 3.173, 75.8, 10.0, 76.0, 55.29, 3.549, 259.1, -1.0, 3.2, 2.5, 1021.0, 0.0, -1.0, 899.0, 0.0,2022-04-23 01:00:00, 899.0,17
0.0, 2.893, 76.41, 10.0, 76.0, 17.2, 6.075, 234.0, -1.0, 2.9, 2.4, 1021.2, 0.0, -1.0, 899.0, 0.0,2022-04-23 02:00:00, 899.0,17
0.0, 2.198, 76.68, 10.0, 77.0, 11.57, 7.169, 237.9, -2.0, 2.2, 2.3, 1021.4, 0.0, -2.0, 899.0, 0.0,2022-04-23 03:00:00, 899.0,17
0.0, 0.999, 82.2, 10.0, 82.0, 45.55, 2.793, 231.2, -2.0, 1.0, 0.6, 1022.5, 0.0, -2.0, 900.0, 0.0,2022-04-23 04:00:00, 900.0,17
0.0, 1.38, 76.41, 10.0, 76.0, 18.81, 4.132, 216.3, -2.0, 1.4, 0.6, 1022.6, 0.0, -2.0, 900.0, 0.0,2022-04-23 05:00:00, 900.0,17
0.0, 0.787, 77.66, 10.0, 78.0, 39.42, 4.048, 202.1, -3.0, 0.8, -0.1, 1023.4, 0.0, -3.0, 901.0, 0.0,2022-04-23 06:00:00, 901.0,17
0.0, 1.844, 79.24, 1.9, 79.0, 14.96, 5.712, 213.4, -2.0, 1.8, 0.3, 1023.6, 0.0, -2.0, 901.0, 0.0,2022-04-23 07:00:00, 901.0,17
0.0, 2.291, 74.49, 2.4, 74.0, 21.98, 7.152, 187.7, -2.0, 2.3, 0.3, 1024.8, 0.0, -2.0, 902.0, 0.0,2022-04-23 08:00:00, 902.0,17
0.0, 4.109, 66.58, 4.2, 67.0, 22.1, 8.09, 183.3, -2.0, 4.1, 0.3, 1024.8, 0.0, -2.0, 902.0, 0.0,2022-04-23 09:00:00, 902.0,17
