RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
92.0, None, None, None, 1.743, 153.4, -4.0, -3.0, None, 820.0, None, None, 264.0, None, 263.9, None, None, -2.904, None, 1.4, 92.0, 37.83, None, -2.9, 1017.6, 0.0, 0.0,2022-04-23 00:00:00, 820.0,17
92.3, None, None, None, 2.202, 155.5, -4.0, -3.4, None, 820.0, None, None, 264.0, None, 264.0, None, None, -3.303, None, 1.4, 92.0, 30.37, None, -3.3, 1017.6, 0.0, 0.0,2022-04-23 01:00:00, 820.0,17
None, None, None, None, None, None, -5.0, -3.7, None, None, None, None, 264.0, None, None, None, None, None, None, 1.4, 93.0, None, None, -3.7, 1018.9, 0.0, 0.0,2022-04-23 02:00:00, 821.0,17
93.1, None, None, None, 1.318, 140.2, -5.0, -4.1, None, 821.0, None, None, 264.0, None, 263.8, None, None, -4.023, None, 1.4, 93.0, 50.82, None, -4.0, 1018.9, 0.0, 0.0,2022-04-23 03:00:00, 821.0,17
None, None, None, None, 1.881, 122.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 45.76, None, None, None, None, None,2022-04-23 05:00:00, None,17
91.9, None, None, None, 0.657, 132.8, None, None, None, 822.0, None, None, None, None, 262.6, None, None, -4.344, None, None, None, 62.07, None, None, None, None, None,2022-04-23 06:00:00, None,17
90.8, None, None, None, 1.578, 147.4, None, None, None, 823.0, None, None, None, None, 263.0, None, None, -3.746, None, None, None, 21.29, None, None, None, None, None,2022-04-23 07:00:00, None,17
None, None, None, None, 3.826, 136.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 13.24, None, None, None, None, None,2022-04-23 08:00:00, None,17
75.1, None, None, None, 4.562, 191.6, -4.0, -4.4, None, 823.0, None, None, 263.0, None, 262.9, None, None, 0.081, None, 0.2, 75.0, 31.39, None, 0.1, 1021.8, -0.3, 0.0,2022-04-23 09:00:00, 823.0,17
61.1, None, None, None, 6.835, 213.7, -4.0, -4.4, None, 823.0, None, None, 263.0, None, 263.1, None, None, 2.592, None, 3.3, 61.0, 23.25, None, 2.6, 1021.3, 0.2, 0.0,2022-04-23 10:00:00, 823.0,17
47.48, None, None, None, 5.553, 227.7, None, None, None, 824.0, None, None, None, None, 262.9, None, None, 4.44, None, None, None, 43.68, None, None, None, None, None,2022-04-23 11:00:00, None,17
