pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, 6.747, None, None, None, None, 0.0, None, None, 6.7, 6.7, -0.2, None, None, 10.1, None, None,2022-04-23 00:00:00, 0.0, 0.116, None,17
None, None, 7.305, None, None, None, None, 0.0, None, None, 7.3, 6.7, -0.1, None, None, 10.1, None, None,2022-04-23 01:00:00, 0.0, -0.12, None,17
None, None, 6.871, None, None, None, None, 0.0, None, None, 6.9, 6.7, -0.1, None, None, 10.1, None, None,2022-04-23 02:00:00, 0.0, -0.009, None,17
None, None, 6.797, None, None, None, None, 0.0, None, None, 6.8, 6.6, -0.1, None, None, 10.1, None, None,2022-04-23 03:00:00, 0.0, 0.042, None,17
None, None, 6.515, None, None, None, None, 0.0, None, None, 6.5, 6.5, -0.1, None, None, 10.1, None, None,2022-04-23 04:00:00, 0.0, 0.002, None,17
None, None, 6.75, None, None, None, None, 0.0, None, None, 6.8, 6.3, -0.1, None, None, 10.1, None, None,2022-04-23 05:00:00, 0.0, 0.147, None,17
None, None, 7.487, None, None, None, None, 0.0, None, None, 7.5, 6.3, 0.0, None, None, 10.1, None, None,2022-04-23 06:00:00, 0.0, -0.092, None,17
None, None, 6.923, None, None, None, None, 0.0, None, None, 6.9, 6.9, 0.0, None, None, 7.7, None, None,2022-04-23 07:00:00, 0.0, 0.01, None,17
None, None, 6.616, None, None, None, None, 0.0, None, None, 6.6, 6.6, 0.1, None, None, 7.7, None, None,2022-04-23 08:00:00, 0.0, 0.098, None,17
None, None, 6.247, None, None, None, None, 0.0, None, None, 6.2, 6.2, 0.1, None, None, 7.7, None, None,2022-04-23 09:00:00, 0.0, 0.204, None,17
None, None, 7.233, None, None, None, None, 0.0, None, None, 7.2, 6.2, 0.0, None, None, 7.7, None, None,2022-04-23 10:00:00, 0.0, 0.349, None,17
None, None, 8.05, None, None, None, None, 0.0, None, None, 8.1, 6.2, 0.1, None, None, 8.0, None, None,2022-04-23 11:00:00, 0.0, 0.223, None,17
None, None, 9.38, None, None, None, None, 0.0, None, None, 9.4, 6.2, 0.4, None, None, 9.4, None, None,2022-04-23 12:00:00, 0.0, 0.18, None,17
None, None, 9.53, None, None, None, None, 0.0, None, None, 9.5, 6.2, 0.2, None, None, 9.5, None, None,2022-04-23 13:00:00, 0.0, 0.202, None,17
