air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
9.2,9.2, 1002.2, None,13.8,71.0, None,2022-04-23 00:00:00, None,4.0, 995.0,17
8.7,8.7, 1003.2, None,13.8,67.0, None,2022-04-23 01:00:00, None,3.0, 996.0,17
8.0,8.0, 1003.2, None,13.8,68.0, None,2022-04-23 02:00:00, None,2.0, 996.0,17
7.5,7.3, 1003.2, None,13.8,70.0, None,2022-04-23 03:00:00, None,2.0, 996.0,17
7.0,6.9, 1004.2, None,13.8,74.0, None,2022-04-23 04:00:00, None,3.0, 997.0,17
7.3,6.8, 1004.2, None,13.8,69.0, None,2022-04-23 05:00:00, None,2.0, 997.0,17
7.1,6.8, 1005.2, None,13.8,70.0, None,2022-04-23 06:00:00, None,2.0, 998.0,17
6.4,6.4, 1005.2, None,7.1,73.0, None,2022-04-23 07:00:00, None,2.0, 998.0,17
7.3,6.4, 1005.2, None,7.2,71.0, None,2022-04-23 08:00:00, None,2.0, 998.0,17
8.9,6.4, 1006.2, None,9.0,65.0, None,2022-04-23 09:00:00, None,3.0, 999.0,17
9.7,6.4, 1006.2, None,9.7,64.0, None,2022-04-23 10:00:00, None,3.0, 999.0,17
10.6,6.4, 1006.2, None,10.9,62.0, None,2022-04-23 11:00:00, None,4.0, 999.0,17
11.8,6.4, 1006.2, None,12.4,52.0, None,2022-04-23 12:00:00, None,2.0, 999.0,17
12.9,6.4, 1006.2, None,13.0,44.0, None,2022-04-23 13:00:00, None,1.0, 999.0,17
13.2,6.4, 1006.2, None,13.5,45.0, None,2022-04-23 14:00:00, None,2.0, 999.0,17
14.0,6.4, 1005.2, None,14.4,39.0, None,2022-04-23 15:00:00, None,0.0, 998.0,17
15.1,6.4, 1005.2, None,15.2,35.0, None,2022-04-23 16:00:00, None,0.0, 998.0,17
14.6,6.4, 1005.2, None,15.4,39.0, None,2022-04-23 17:00:00, None,1.0, 998.0,17
14.3,6.4, 1004.2, None,15.4,38.0, None,2022-04-23 18:00:00, None,0.0, 997.0,17
13.8,13.6, 1005.2, None,14.5,40.0, None,2022-04-23 19:00:00, None,0.0, 998.0,17
13.3,12.9, 1004.2, None,14.5,39.0, None,2022-04-23 20:00:00, None,0.0, 997.0,17
12.7,12.7, 1004.2, None,14.5,42.0, None,2022-04-23 21:00:00, None,0.0, 997.0,17
12.7,12.5, 1004.2, None,14.5,33.0, None,2022-04-23 22:00:00, None,-3.0, 997.0,17
11.7,11.7, 1004.2, None,14.5,47.0, None,2022-04-23 23:00:00, None,1.0, 997.0,17
10.9,10.9, 1003.2, None,14.5,51.0, None,2022-04-24 00:00:00, None,1.0, 996.0,17
10.0,9.9, 1004.2, None,14.5,54.0, None,2022-04-24 01:00:00, None,1.0, 997.0,17
9.4,9.4, 1003.2, None,14.5,57.0, None,2022-04-24 02:00:00, None,1.0, 996.0,17
8.8,8.8, 1003.2, None,14.5,60.0, None,2022-04-24 03:00:00, None,2.0, 996.0,17
8.7,8.5, 1003.2, None,14.5,62.0, None,2022-04-24 04:00:00, None,2.0, 996.0,17
8.4,8.3, 1003.2, None,14.5,62.0, None,2022-04-24 05:00:00, None,2.0, 996.0,17
8.0,8.0, 1002.2, None,14.5,64.0, None,2022-04-24 06:00:00, None,2.0, 995.0,17
7.9,7.6, 1002.2, None,8.0,65.0, None,2022-04-24 07:00:00, None,2.0, 995.0,17
9.1,7.6, 1002.2, None,9.0,62.0, None,2022-04-24 08:00:00, None,2.0, 995.0,17
10.4,7.6, 1001.2, None,10.6,56.0, None,2022-04-24 09:00:00, None,2.0, 994.0,17
11.4,7.6, 1002.2, None,11.4,52.0, None,2022-04-24 10:00:00, None,2.0, 995.0,17
13.7,7.6, 1001.2, None,13.7,41.0, None,2022-04-24 11:00:00, None,1.0, 994.0,17
14.4,7.6, 1001.2, None,15.3,39.0, None,2022-04-24 12:00:00, None,1.0, 994.0,17
16.3,7.6, 1000.1, None,16.6,37.0, None,2022-04-24 13:00:00, None,2.0, 993.0,17
16.5,7.6, 1000.1, None,16.7,34.0, None,2022-04-24 14:00:00, None,1.0, 993.0,17
16.6,7.6, 999.1, None,17.2,33.0, None,2022-04-24 15:00:00, None,0.0, 992.0,17
17.1,7.6, 999.1, None,17.4,33.0, None,2022-04-24 16:00:00, None,1.0, 992.0,17
17.1,7.6, 998.1, None,17.5,32.0, None,2022-04-24 17:00:00, None,0.0, 991.0,17
16.6,7.6, 998.1, None,17.5,30.0, None,2022-04-24 18:00:00, None,-1.0, 991.0,17
16.6,16.4, 997.1, None,17.3,32.0, None,2022-04-24 19:00:00, None,0.0, 990.0,17
12.5,12.5, 997.2, None,17.3,53.0, None,2022-04-24 20:00:00, None,3.0, 990.0,17
11.7,11.7, 998.2, None,17.3,62.0, None,2022-04-24 21:00:00, None,5.0, 991.0,17
11.4,11.2, 998.2, None,17.3,62.0, None,2022-04-24 22:00:00, None,4.0, 991.0,17
10.1,10.2, 998.1, None,17.3,73.0, None,2022-04-24 23:00:00, None,5.0, 991.0,17
9.8,9.7, 998.1, None,17.3,78.0, None,2022-04-25 00:00:00, None,6.0, 991.0,17
9.9,9.7, 997.1, None,17.3,78.0, None,2022-04-25 01:00:00, None,6.0, 990.0,17
9.3,9.3, 997.1, None,17.3,83.0, None,2022-04-25 02:00:00, None,7.0, 990.0,17
9.3,9.2, 997.1, None,17.3,76.0, None,2022-04-25 03:00:00, None,5.0, 990.0,17
9.1,9.0, 997.1, None,17.3,79.0, None,2022-04-25 04:00:00, None,6.0, 990.0,17
9.4,9.0, 997.1, None,17.3,80.0, None,2022-04-25 05:00:00, None,6.0, 990.0,17
10.0,9.0, 997.1, None,17.3,80.0, None,2022-04-25 06:00:00, None,7.0, 990.0,17
8.7,8.3, 997.1, None,10.0,82.0, None,2022-04-25 07:00:00, None,6.0, 990.0,17
9.0,8.3, 997.2, None,10.0,79.0, None,2022-04-25 08:00:00, None,6.0, 990.0,17
9.8,8.3, 998.2, None,10.0,74.0, None,2022-04-25 09:00:00, None,5.0, 991.0,17
10.4,8.3, 998.2, None,10.7,58.0, None,2022-04-25 10:00:00, None,2.0, 991.0,17
10.9,8.3, 999.2, None,11.0,57.0, None,2022-04-25 11:00:00, None,3.0, 992.0,17
12.2,8.3, 999.2, None,12.3,47.0, None,2022-04-25 12:00:00, None,2.0, 992.0,17
12.7,8.3, 999.2, None,13.0,44.0, None,2022-04-25 13:00:00, None,1.0, 992.0,17
12.1,8.3, 999.2, None,13.4,54.0, None,2022-04-25 14:00:00, None,3.0, 992.0,17
12.7,8.3, 999.2, None,13.5,46.0, None,2022-04-25 15:00:00, None,1.0, 992.0,17
11.8,8.3, 999.2, None,13.5,53.0, None,2022-04-25 16:00:00, None,3.0, 992.0,17
12.2,8.3, 999.2, None,13.5,45.0, None,2022-04-25 17:00:00, None,1.0, 992.0,17
12.0,8.3, 999.2, None,13.5,50.0, None,2022-04-25 18:00:00, None,2.0, 992.0,17
12.3,11.4, 998.2, None,12.3,49.0, None,2022-04-25 19:00:00, None,2.0, 991.0,17
10.9,10.5, 998.2, None,12.4,56.0, None,2022-04-25 20:00:00, None,3.0, 991.0,17
10.1,10.0, 998.2, None,12.4,58.0, None,2022-04-25 21:00:00, None,2.0, 991.0,17
9.7,9.4, 998.2, None,12.4,61.0, None,2022-04-25 22:00:00, None,2.0, 991.0,17
8.7,8.3, 997.2, None,12.4,69.0, None,2022-04-25 23:00:00, None,3.0, 990.0,17
7.9,7.8, 998.2, None,12.4,74.0, None,2022-04-26 00:00:00, None,4.0, 991.0,17
7.8,7.8, 997.2, None,12.4,73.0, None,2022-04-26 01:00:00, None,3.0, 990.0,17
7.9,7.7, 998.2, None,12.4,70.0, None,2022-04-26 02:00:00, None,3.0, 991.0,17
7.3,6.8, 998.2, None,12.4,75.0, None,2022-04-26 03:00:00, None,3.0, 991.0,17
7.4,6.8, 997.2, None,12.4,69.0, None,2022-04-26 04:00:00, None,2.0, 990.0,17
7.4,6.8, 997.2, None,12.4,68.0, None,2022-04-26 05:00:00, None,2.0, 990.0,17
5.6,5.5, 997.2, None,12.4,84.0, None,2022-04-26 06:00:00, None,3.0, 990.0,17
6.2,5.5, 997.2, None,6.6,79.0, None,2022-04-26 07:00:00, None,3.0, 990.0,17
6.9,5.5, 997.2, None,6.9,74.0, None,2022-04-26 08:00:00, None,2.0, 990.0,17
8.4,5.5, 997.2, None,8.3,68.0, None,2022-04-26 09:00:00, None,3.0, 990.0,17
8.7,5.5, 997.2, None,8.7,65.0, None,2022-04-26 10:00:00, None,2.0, 990.0,17
9.3,5.5, 997.2, None,9.8,60.0, None,2022-04-26 11:00:00, None,2.0, 990.0,17
10.7,5.5, 997.2, None,10.7,52.0, None,2022-04-26 12:00:00, None,1.0, 990.0,17
10.8,5.5, 997.2, None,11.2,50.0, None,2022-04-26 13:00:00, None,1.0, 990.0,17
10.2,5.5, 997.2, None,11.2,48.0, None,2022-04-26 14:00:00, None,0.0, 990.0,17
9.1,5.5, 997.2, None,11.2,60.0, None,2022-04-26 15:00:00, None,2.0, 990.0,17
10.3,5.5, 998.2, None,11.2,62.0, None,2022-04-26 16:00:00, None,4.0, 991.0,17
10.8,5.5, 998.2, None,11.2,51.0, None,2022-04-26 17:00:00, None,1.0, 991.0,17
10.1,10.1, 998.2, None,11.4,46.0, None,2022-04-26 20:00:00, None,-1.0, 991.0,17
9.1,9.1, 999.2, None,11.4,50.0, None,2022-04-26 21:00:00, None,-1.0, 992.0,17
8.2,8.2, 999.2, None,11.4,56.0, None,2022-04-26 22:00:00, None,0.0, 992.0,17
7.7,7.7, 1000.2, None,11.4,57.0, None,2022-04-26 23:00:00, None,0.0, 993.0,17
7.2,7.2, 1000.2, None,11.4,61.0, None,2022-04-27 00:00:00, None,0.0, 993.0,17
7.0,7.0, 999.2, None,11.4,61.0, None,2022-04-27 01:00:00, None,0.0, 992.0,17
6.4,6.4, 1000.2, None,11.4,66.0, None,2022-04-27 02:00:00, None,1.0, 993.0,17
5.6,5.6, 999.2, None,11.4,70.0, None,2022-04-27 03:00:00, None,1.0, 992.0,17
5.4,5.4, 1000.2, None,11.4,73.0, None,2022-04-27 04:00:00, None,1.0, 993.0,17
5.7,5.1, 1000.2, None,11.4,71.0, None,2022-04-27 05:00:00, None,1.0, 993.0,17
5.0,4.8, 1000.2, None,11.4,78.0, None,2022-04-27 06:00:00, None,2.0, 993.0,17
5.0,4.8, 999.2, None,5.0,80.0, None,2022-04-27 07:00:00, None,2.0, 992.0,17
6.4,4.8, 1000.2, None,6.4,72.0, None,2022-04-27 08:00:00, None,2.0, 993.0,17
7.2,4.8, 1000.2, None,7.3,68.0, None,2022-04-27 09:00:00, None,2.0, 993.0,17
7.9,4.8, 1000.2, None,8.9,58.0, None,2022-04-27 10:00:00, None,0.0, 993.0,17
9.6,4.8, 1000.2, None,10.3,48.0, None,2022-04-27 11:00:00, None,-1.0, 993.0,17
10.8,4.8, 1000.2, None,11.0,46.0, None,2022-04-27 12:00:00, None,-1.0, 993.0,17
