air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
2.1, None, 2.2, 15.8, None,2022-04-23 00:00:00, None,17
1.2, None, 1.2, 15.8, None,2022-04-23 01:00:00, None,17
0.4, None, 0.4, 15.8, None,2022-04-23 02:00:00, None,17
0.0, None, 0.0, 15.8, None,2022-04-23 03:00:00, None,17
-1.0, None, -0.9, 15.8, None,2022-04-23 04:00:00, None,17
-1.5, None, -1.5, 15.8, None,2022-04-23 05:00:00, None,17
-1.7, None, -1.7, 15.8, None,2022-04-23 06:00:00, None,17
-1.8, None, -1.8, -1.7, None,2022-04-23 07:00:00, None,17
4.0, None, -1.8, 3.8, None,2022-04-23 08:00:00, None,17
13.1, None, -1.8, 12.9, None,2022-04-23 09:00:00, None,17
16.3, None, -1.8, 16.5, None,2022-04-23 10:00:00, None,17
14.8, None, -1.8, 16.5, None,2022-04-23 11:00:00, None,17
18.0, None, -1.8, 17.9, None,2022-04-23 12:00:00, None,17
19.0, None, -1.8, 19.8, None,2022-04-23 13:00:00, None,17
18.0, None, -1.8, 19.8, None,2022-04-23 14:00:00, None,17
18.6, None, -1.8, 19.8, None,2022-04-23 15:00:00, None,17
19.3, None, -1.8, 19.8, None,2022-04-23 16:00:00, None,17
18.1, None, -1.8, 19.8, None,2022-04-23 17:00:00, None,17
17.3, None, -1.8, 19.8, None,2022-04-23 18:00:00, None,17
14.7, None, 14.7, 17.3, None,2022-04-23 19:00:00, None,17
10.9, None, 11.0, 17.3, None,2022-04-23 20:00:00, None,17
7.3, None, 7.3, 17.3, None,2022-04-23 21:00:00, None,17
5.2, None, 5.2, 17.3, None,2022-04-23 22:00:00, None,17
3.9, None, 3.9, 17.3, None,2022-04-23 23:00:00, None,17
3.1, None, 3.1, 17.3, None,2022-04-24 00:00:00, None,17
2.7, None, 2.7, 17.3, None,2022-04-24 01:00:00, None,17
1.5, None, 1.5, 17.3, None,2022-04-24 02:00:00, None,17
0.4, None, 0.4, 17.3, None,2022-04-24 03:00:00, None,17
