pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
0.0,0.1,0.0, 1022.9, 0.0, 0.0,9.6,96.0,2022-04-23 00:00:00,-1.0, 957.0,17
0.0,-1.0,-1.0, 1023.0, 0.0, 0.0,9.6,96.0,2022-04-23 01:00:00,-1.0, 957.0,17
0.0,-1.2,-1.2, 1023.1, 0.0, 0.0,9.6,96.0,2022-04-23 02:00:00,-1.0, 957.0,17
0.0,-1.2,-1.4, 1024.1, 0.0, 0.0,9.6,97.0,2022-04-23 03:00:00,-2.0, 958.0,17
0.0,-1.1,-1.5, 1025.1, 0.0, 0.0,9.6,98.0,2022-04-23 04:00:00,-1.0, 959.0,17
0.0,-0.3,-1.5, 1025.0, 0.0, 0.0,9.6,98.0,2022-04-23 05:00:00,0.0, 959.0,17
0.0,-0.3,-1.5, 1026.3, 0.0, 0.0,9.6,98.0,2022-04-23 06:00:00,0.0, 960.0,17
0.0,-0.1,-0.4, 1027.4, 0.0, 0.0,-0.1,99.0,2022-04-23 07:00:00,0.0, 961.0,17
0.0,0.5,-0.4, 1027.4, 0.0, 0.0,0.6,99.0,2022-04-23 08:00:00,0.0, 961.0,17
0.0,1.6,-0.4, 1028.6, 0.0, 0.0,1.5,98.0,2022-04-23 09:00:00,2.0, 962.0,17
0.0,5.5,-0.4, 1026.3, 0.0, 0.0,5.4,76.0,2022-04-23 10:00:00,2.0, 960.0,17
0.0,9.3,-0.4, 1025.1, 0.0, 0.0,9.1,59.0,2022-04-23 11:00:00,2.0, 959.0,17
0.0,13.0,-0.4, 1024.9, 0.0, 0.0,13.2,42.0,2022-04-23 12:00:00,0.0, 959.0,17
0.0,13.0,-0.4, 1023.9, 0.0, 0.0,14.0,44.0,2022-04-23 13:00:00,1.0, 958.0,17
0.0,15.2,-0.4, 1023.8, 0.0, 0.0,15.0,30.0,2022-04-23 14:00:00,-3.0, 958.0,17
0.0,14.9,-0.4, 1023.8, 0.0, 0.0,15.7,29.0,2022-04-23 15:00:00,-3.0, 958.0,17
0.0,15.5,-0.4, 1023.8, 0.0, 0.0,15.7,28.0,2022-04-23 16:00:00,-3.0, 958.0,17
0.0,16.4,-0.4, 1022.6, 0.0, 0.0,16.3,25.0,2022-04-23 17:00:00,-4.0, 957.0,17
0.0,16.6,-0.4, 1022.6, 0.0, 0.0,17.1,23.0,2022-04-23 18:00:00,-4.0, 957.0,17
0.0,15.2,15.1, 1022.7, 0.0, 0.0,16.6,25.0,2022-04-23 19:00:00,-4.0, 957.0,17
0.0,10.6,10.7, 1021.9, 0.0, 0.0,16.6,47.0,2022-04-23 20:00:00,0.0, 956.0,17
0.0,7.0,7.1, 1023.1, 0.0, 0.0,16.6,66.0,2022-04-23 21:00:00,1.0, 957.0,17
0.0,5.5,5.2, 1024.0, 0.0, 0.0,16.6,68.0,2022-04-23 22:00:00,0.0, 958.0,17
0.0,4.0,3.8, 1023.8, 0.0, 0.0,16.6,74.0,2022-04-23 23:00:00,0.0, 958.0,17
0.0,2.7,1.9, 1023.7, 0.0, 0.0,16.6,80.0,2022-04-24 00:00:00,0.0, 958.0,17
0.0,1.3,0.6, 1024.8, 0.0, 0.0,16.6,85.0,2022-04-24 01:00:00,-1.0, 959.0,17
0.0,-0.1,-0.2, 1024.8, 0.0, 0.0,16.6,92.0,2022-04-24 02:00:00,-1.0, 959.0,17
0.0,-0.7,-0.8, 1023.8, 0.0, 0.0,16.6,93.0,2022-04-24 03:00:00,-1.0, 958.0,17
0.0,-1.3,-1.1, 1023.8, 0.0, 0.0,16.6,93.0,2022-04-24 04:00:00,-2.0, 958.0,17
0.0,-1.7,-1.8, 1024.8, 0.0, 0.0,16.6,95.0,2022-04-24 05:00:00,-2.0, 959.0,17
0.0,-1.6,-2.1, 1024.8, 0.0, 0.0,16.6,95.0,2022-04-24 06:00:00,-2.0, 959.0,17
0.0,-0.2,-2.0, 1024.8, 0.0, 0.0,0.7,89.0,2022-04-24 07:00:00,-2.0, 959.0,17
0.0,3.1,-2.0, 1024.9, 0.0, 0.0,3.2,72.0,2022-04-24 08:00:00,-1.0, 959.0,17
0.0,6.5,-2.0, 1023.8, 0.0, 0.0,6.3,57.0,2022-04-24 09:00:00,-1.0, 958.0,17
0.0,9.5,-2.0, 1023.7, 0.0, 0.0,9.5,46.0,2022-04-24 10:00:00,-1.0, 958.0,17
0.0,14.5,-2.0, 1021.3, 0.0, 0.0,14.5,34.0,2022-04-24 11:00:00,-1.0, 956.0,17
0.0,16.3,-2.0, 1020.2, 0.0, 0.0,16.7,24.0,2022-04-24 12:00:00,-4.0, 955.0,17
0.0,17.2,-2.0, 1020.3, 0.0, 0.0,17.3,23.0,2022-04-24 13:00:00,-4.0, 955.0,17
0.0,18.4,-2.0, 1020.3, 0.0, 0.0,18.3,21.0,2022-04-24 14:00:00,-5.0, 955.0,17
0.0,18.1,-2.0, 1019.3, 0.0, 0.0,18.4,19.0,2022-04-24 15:00:00,-6.0, 954.0,17
0.0,18.3,-2.0, 1018.2, 0.0, 0.0,18.4,19.0,2022-04-24 16:00:00,-6.0, 953.0,17
0.0,18.4,-2.0, 1017.2, 0.0, 0.0,18.6,19.0,2022-04-24 17:00:00,-5.0, 952.0,17
0.0,17.9,-2.0, 1017.2, 0.0, 0.0,18.6,21.0,2022-04-24 18:00:00,-4.0, 952.0,17
0.0,17.6,17.3, 1016.1, 0.0, 0.0,18.2,22.0,2022-04-24 19:00:00,-5.0, 951.0,17
0.0,13.9,13.9, 1016.1, 0.0, 0.0,18.2,42.0,2022-04-24 20:00:00,1.0, 951.0,17
0.0,11.3,11.3, 1016.1, 0.0, 0.0,18.2,49.0,2022-04-24 21:00:00,1.0, 951.0,17
0.0,9.3,9.4, 1016.0, 0.0, 0.0,18.2,61.0,2022-04-24 22:00:00,1.0, 951.0,17
0.0,7.2,7.1, 1015.8, 0.0, 0.0,18.2,68.0,2022-04-24 23:00:00,2.0, 951.0,17
0.0,6.4,5.8, 1016.8, 0.0, 0.0,18.2,67.0,2022-04-25 00:00:00,1.0, 952.0,17
0.0,5.0,5.0, 1016.8, 0.0, 0.0,18.2,76.0,2022-04-25 01:00:00,1.0, 952.0,17
