time,tasmin,tasmax,pcp,week_of_year
2016-06-03, 5.0, 17.7,1.0,23
2016-06-04, 3.5, 23.6,0.0,23
2016-06-05, 5.7, 27.7,0.0,23
2016-06-06, 12.9, 23.3,0.0,23
2016-06-07, 6.2, 23.3,0.0,23
2016-06-08, 8.7, 17.5,6.0,23
2016-06-09, 3.6, 17.3,0.0,23
