time,tasmin,tasmax,pcp,week_of_year
2016-06-03, 4.5, 12.5,7.3,23
2016-06-04, 3.1, 19.1,0.0,23
2016-06-05, 2.4, 23.2,0.0,23
2016-06-06, 6.7, 17.6,0.0,23
2016-06-07, 2.8, 20.7,0.0,23
2016-06-08, 6.6, 17.2,0.2,23
2016-06-09, 2.8, 15.4,0.0,23
