ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
2.0,0.0,-2.5,2.0,2017-03-12,121.0,0.0,11
1.0,0.0,-3.0,1.0,2017-03-13,119.0,1.0,11
3.0,0.0,-3.0,3.0,2017-03-14,118.0,3.0,11
15.2,0.0,0.0,15.2,2017-03-15,119.0,1.5,11
5.0,0.0,-5.0,5.0,2017-03-16,130.0,-1.0,11
4.0,0.0,-12.0,4.0,2017-03-17,128.0,-2.0,11
11.0,0.0,-5.0,11.0,2017-03-18,128.0,2.0,11
