ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
9.0,9.0,0.0,2017-03-12, 0.0,11
11.8,11.8,0.0,2017-03-13, 0.0,11
0.8,0.8,0.0,2017-03-14, 0.0,11
4.6,4.6,0.0,2017-03-15, 0.0,11
1.2,1.2,0.0,2017-03-16, 0.0,11
18.3,18.3,0.0,2017-03-17, 0.0,11
1.0,1.0,0.0,2017-03-18, 0.0,11
