station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
1.9, 16.3, 339.0, 53.0, 2022-03-28 11:00:00, 0.0
6.2, 17.3, 12.0, 45.0, 2022-03-28 12:00:00, 0.0
4.3, 14.7, 71.0, 52.0, 2022-03-28 13:00:00, 0.0
5.1, 15.8, 319.0, 46.0, 2022-03-28 14:00:00, 0.0
2.2, 14.5, 311.0, 50.0, 2022-03-28 15:00:00, 0.0
5.5, 13.2, 326.0, 51.0, 2022-03-28 16:00:00, 0.0
3.6, 11.6, 106.0, 59.0, 2022-03-28 17:00:00, 0.0
3.3, 9.1, 112.0, 62.0, 2022-03-28 18:00:00, 0.0
4.6, 6.5, 115.0, 71.0, 2022-03-28 19:00:00, 0.0
3.2, 6.9, 115.0, 66.0, 2022-03-28 20:00:00, 0.0
4.9, 5.3, 110.0, 70.0, 2022-03-28 21:00:00, 0.0
3.5, 3.8, 150.0, 75.0, 2022-03-28 22:00:00, 0.0
3.7, 1.3, 119.0, 83.0, 2022-03-29 00:00:00, 0.0
4.8, 0.6, 110.0, 84.0, 2022-03-29 01:00:00, 0.0
0.6, -0.7, 157.0, 90.0, 2022-03-29 02:00:00, 0.0
0.6, -1.2, 161.0, 91.0, 2022-03-29 03:00:00, 0.0
1.7, -1.6, 169.0, 92.0, 2022-03-29 04:00:00, 0.0
1.4, -2.5, 149.0, 97.0, 2022-03-29 05:00:00, 0.0
3.6, -1.9, 100.0, 96.0, 2022-03-29 06:00:00, 0.0
1.7, 0.0, 93.0, 89.0, 2022-03-29 07:00:00, 0.0
2.7, 5.8, 163.0, 59.0, 2022-03-29 08:00:00, 0.0
5.2, 9.5, 57.0, 44.0, 2022-03-29 09:00:00, 0.0
5.6, 13.8, 21.0, 29.0, 2022-03-29 10:00:00, 0.0
4.4, 16.3, 249.0, 21.0, 2022-03-29 11:00:00, 0.0
4.2, 17.5, 161.0, 19.0, 2022-03-29 12:00:00, 0.0
3.2, 18.3, 269.0, 16.0, 2022-03-29 13:00:00, 0.0
3.4, 18.8, 188.0, 11.0, 2022-03-29 14:00:00, 0.0
3.4, 17.5, 205.0, 15.0, 2022-03-29 15:00:00, 0.0
3.3, 16.6, 197.0, 17.0, 2022-03-29 16:00:00, 0.0
4.5, 12.8, 119.0, 35.0, 2022-03-29 17:00:00, 0.0
