station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
208.0, None, None, 0.0, None, 9.4, None, 25.5, None, None, None, 24.0, 2022-09-06 16:00:00
97.0, None, None, 0.0, None, 4.0, None, 22.6, None, None, None, 34.0, 2022-09-06 17:00:00
53.0, None, None, 0.0, None, 3.8, None, 20.7, None, None, None, 40.0, 2022-09-06 18:00:00
88.0, None, None, 0.0, None, 5.1, None, 19.4, None, None, None, 39.0, 2022-09-06 19:00:00
90.0, None, None, 0.0, None, 5.6, None, 18.7, None, None, None, 41.0, 2022-09-06 20:00:00
88.0, None, None, 0.0, None, 5.7, None, 18.2, None, None, None, 41.0, 2022-09-06 21:00:00
91.0, None, None, 0.0, None, 4.7, None, 17.8, None, None, None, 43.0, 2022-09-06 22:00:00
17.0, None, None, 0.0, None, 4.0, None, 16.4, None, None, None, 49.0, 2022-09-07 00:00:00
179.0, None, None, 0.0, None, 1.9, None, 16.6, None, None, None, 49.0, 2022-09-07 01:00:00
81.0, None, None, 0.0, None, 1.5, None, 16.1, None, None, None, 52.0, 2022-09-07 02:00:00
96.0, None, None, 0.0, None, 3.6, None, 15.9, None, None, None, 53.0, 2022-09-07 03:00:00
115.0, None, None, 0.0, None, 4.2, None, 15.7, None, None, None, 56.0, 2022-09-07 04:00:00
346.0, None, None, 0.0, None, 3.0, None, 14.7, None, None, None, 61.0, 2022-09-07 05:00:00
96.0, None, None, 0.0, None, 4.5, None, 14.5, None, None, None, 65.0, 2022-09-07 06:00:00
72.0, None, None, 0.0, None, 5.0, None, 15.0, None, None, None, 63.0, 2022-09-07 07:00:00
131.0, None, None, 0.0, None, 3.4, None, 15.7, None, None, None, 61.0, 2022-09-07 08:00:00
209.0, 61.0, 3.4, 0.0, 8.2, 11.9, 15.7, 22.3, 131.0, 0.0, None, 41.0, 2022-09-07 10:00:00
221.0, None, None, 0.0, None, 13.4, None, 23.5, None, None, None, 41.0, 2022-09-07 11:00:00
208.0, None, None, 0.0, None, 15.1, None, 24.2, None, None, None, 40.0, 2022-09-07 12:00:00
205.0, None, None, 0.0, None, 16.2, None, 25.1, None, None, None, 37.0, 2022-09-07 13:00:00
208.0, None, None, 0.0, None, 14.5, None, 25.7, None, None, None, 34.0, 2022-09-07 14:00:00
199.0, None, None, 0.0, None, 17.7, None, 25.1, None, None, None, 33.0, 2022-09-07 15:00:00
212.0, None, None, 0.0, None, 15.7, None, 24.4, None, None, None, 32.0, 2022-09-07 16:00:00
210.0, 33.0, 17.7, 0.0, 7.7, 11.3, 25.1, 20.9, 199.0, 0.0, None, 35.0, 2022-09-07 17:00:00
190.0, 32.0, 15.7, 0.0, 6.7, 5.1, 24.4, 18.9, 212.0, 0.0, None, 36.0, 2022-09-07 18:00:00
138.0, 35.0, 11.3, 0.0, 4.9, 3.5, 20.9, 17.7, 210.0, 0.0, None, 37.0, 2022-09-07 19:00:00
93.0, 36.0, 5.1, 0.0, 3.5, 4.8, 18.9, 17.4, 190.0, 0.0, None, 40.0, 2022-09-07 20:00:00
82.0, 37.0, 3.5, 0.0, 2.8, 6.6, 17.7, 15.3, 138.0, 0.0, None, 45.0, 2022-09-07 21:00:00
