station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time, snw_dpth
67.0, 77.0, 10.2, 0.0, -21.9, 9.1, -18.9, -18.2, 65.0, 0.0, 0.0, 77.0, 2022-01-01 00:00:00, None
62.0, 77.0, 9.1, 0.0, -21.2, 10.3, -18.2, -17.8, 67.0, 0.0, 0.0, 76.0, 2022-01-01 01:00:00, None
65.0, 76.0, 10.3, 0.0, -21.0, 10.5, -17.8, -17.7, 62.0, 0.0, 0.0, 77.0, 2022-01-01 02:00:00, None
71.0, None, None, 0.0, None, 11.4, None, -17.1, None, None, None, 77.0, 2022-01-01 03:00:00, None
76.0, None, None, 0.0, None, 9.4, None, -17.2, None, None, None, 76.0, 2022-01-01 04:00:00, None
71.0, None, None, 0.0, None, 11.2, None, -17.0, None, None, None, 76.0, 2022-01-01 05:00:00, None
52.0, None, None, 0.0, None, 5.8, None, -16.7, None, None, None, 76.0, 2022-01-01 06:00:00, None
64.0, None, None, 0.0, None, 10.1, None, -16.2, None, None, None, 75.0, 2022-01-01 07:00:00, None
69.0, None, None, 0.0, None, 11.7, None, -15.7, None, None, None, 76.0, 2022-01-01 08:00:00, None
94.0, None, None, 0.0, None, 12.2, None, -14.8, None, None, None, 76.0, 2022-01-01 09:00:00, None
93.0, None, None, 0.0, None, 14.3, None, -14.0, None, None, None, 76.0, 2022-01-01 10:00:00, None
74.0, None, None, 0.0, None, 13.7, None, -13.4, None, None, None, 76.0, 2022-01-01 11:00:00, None
74.0, None, None, 0.0, None, 16.0, None, -12.1, None, None, None, 76.0, 2022-01-01 12:00:00, None
69.0, None, None, 0.0, None, 15.9, None, -11.4, None, None, None, 78.0, 2022-01-01 13:00:00, None
81.0, None, None, 0.0, None, 13.2, None, -10.8, None, None, None, 79.0, 2022-01-01 14:00:00, None
73.0, None, None, 0.0, None, 15.6, None, -11.0, None, None, None, 80.0, 2022-01-01 15:00:00, None
74.0, None, None, 0.0, None, 14.1, None, -10.9, None, None, None, 81.0, 2022-01-01 16:00:00, None
76.0, None, None, 0.0, None, 13.2, None, -10.1, None, None, None, 80.0, 2022-01-01 17:00:00, None
81.0, None, None, 0.0, None, 13.9, None, -10.4, None, None, None, 80.0, 2022-01-01 18:00:00, None
84.0, None, None, 0.0, None, 14.2, None, -10.1, None, None, None, 80.0, 2022-01-01 19:00:00, None
77.0, None, None, 0.0, None, 15.1, None, -10.3, None, None, None, 81.0, 2022-01-01 20:00:00, None
78.0, None, None, 0.0, None, 15.5, None, -10.0, None, None, None, 82.0, 2022-01-01 21:00:00, None
76.0, None, None, 0.0, None, 16.6, None, -9.5, None, None, None, 82.0, 2022-01-01 22:00:00, None
81.0, None, None, 0.0, None, 14.7, None, -9.0, None, None, None, 81.0, 2022-01-01 23:00:00, None
86.0, None, None, 0.0, None, 14.5, None, -9.0, None, None, None, 81.0, 2022-01-02 00:00:00, None
87.0, None, None, 0.0, None, 16.0, None, -8.3, None, None, None, 80.0, 2022-01-02 01:00:00, None
94.0, None, None, 0.0, None, 13.5, None, -8.2, None, None, None, 80.0, 2022-01-02 02:00:00, None
99.0, None, None, 0.0, None, 12.5, None, -8.0, None, None, None, 79.0, 2022-01-02 03:00:00, None
92.0, None, None, 0.0, None, 12.9, None, -8.3, None, None, None, 81.0, 2022-01-02 04:00:00, None
55.0, None, None, 0.0, None, 10.1, None, -8.4, None, None, None, 84.0, 2022-01-02 05:00:00, None
58.0, None, None, 0.0, None, 11.3, None, -8.4, None, None, None, 89.0, 2022-01-02 06:00:00, None
65.0, None, None, 0.0, None, 9.4, None, -8.1, None, None, None, 90.0, 2022-01-02 07:00:00, None
70.0, None, None, 0.0, None, 10.4, None, -8.0, None, None, None, 87.0, 2022-01-02 08:00:00, None
74.0, None, None, 0.0, None, 11.0, None, -7.4, None, None, None, 85.0, 2022-01-02 09:00:00, None
79.0, None, None, 0.0, None, 10.1, None, -6.4, None, None, None, 83.0, 2022-01-02 10:00:00, None
71.0, None, None, 0.0, None, 11.0, None, -5.5, None, None, None, 83.0, 2022-01-02 11:00:00, None
79.0, None, None, 0.0, None, 10.5, None, -5.2, None, None, None, 84.0, 2022-01-02 12:00:00, None
75.0, None, None, 0.0, None, 11.2, None, -5.0, None, None, None, 86.0, 2022-01-02 13:00:00, None
76.0, None, None, 0.0, None, 12.5, None, -5.0, None, None, None, 86.0, 2022-01-02 14:00:00, None
76.0, None, None, 0.0, None, 10.9, None, -4.9, None, None, None, 88.0, 2022-01-02 15:00:00, None
71.0, None, None, 0.0, None, 11.2, None, -4.9, None, None, None, 88.0, 2022-01-02 16:00:00, None
80.0, None, None, 0.0, None, 14.9, None, -4.4, None, None, None, 82.0, 2022-01-02 17:00:00, None
87.0, None, None, 0.0, None, 15.9, None, -4.1, None, None, None, 80.0, 2022-01-02 18:00:00, None
99.0, None, None, 0.0, None, 14.3, None, -4.3, None, None, None, 80.0, 2022-01-02 19:00:00, None
86.0, None, None, 0.0, None, 13.8, None, -4.2, None, None, None, 80.0, 2022-01-02 20:00:00, None
105.0, None, None, 0.0, None, 13.6, None, -4.5, None, None, None, 79.0, 2022-01-02 21:00:00, None
108.0, None, None, 0.0, None, 12.6, None, -4.4, None, None, None, 78.0, 2022-01-02 22:00:00, None
90.0, None, None, 0.0, None, 12.5, None, -4.6, None, None, None, 78.0, 2022-01-02 23:00:00, None
91.0, None, None, 0.0, None, 14.6, None, -4.5, None, None, None, 77.0, 2022-01-03 00:00:00, None
82.0, None, None, 0.0, None, 12.7, None, -4.5, None, None, None, 78.0, 2022-01-03 01:00:00, None
92.0, None, None, 0.0, None, 13.5, None, -4.2, None, None, None, 74.0, 2022-01-03 02:00:00, None
88.0, None, None, 0.0, None, 16.1, None, -4.3, None, None, None, 75.0, 2022-01-03 03:00:00, None
