station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
12.8, -16.8, 149.0, 71.0, 2022-01-01 00:00:00, 0.0
13.0, -15.4, 136.0, 72.0, 2022-01-01 01:00:00, 0.0
15.1, -15.2, 133.0, 72.0, 2022-01-01 02:00:00, 0.0
16.5, -15.1, 132.0, 77.0, 2022-01-01 03:00:00, 0.1
17.1, -14.9, 126.0, 79.0, 2022-01-01 04:00:00, 0.5
15.8, -14.3, 128.0, 77.0, 2022-01-01 05:00:00, 0.2
17.6, -14.0, 135.0, 76.0, 2022-01-01 06:00:00, 0.0
19.9, -13.6, 133.0, 73.0, 2022-01-01 07:00:00, 0.0
16.7, -13.2, 134.0, 73.0, 2022-01-01 08:00:00, 0.0
17.3, -12.9, 130.0, 72.0, 2022-01-01 09:00:00, 0.0
21.2, -12.1, 134.0, 71.0, 2022-01-01 10:00:00, 0.0
21.2, -11.3, 125.0, 70.0, 2022-01-01 11:00:00, 0.0
18.6, -10.7, 129.0, 69.0, 2022-01-01 12:00:00, 0.0
13.8, -9.4, 136.0, 70.0, 2022-01-01 13:00:00, 0.0
12.5, -8.9, 116.0, 71.0, 2022-01-01 14:00:00, 0.0
7.3, -8.9, 119.0, 75.0, 2022-01-01 15:00:00, 0.0
14.5, -8.7, 119.0, 72.0, 2022-01-01 16:00:00, 0.0
19.8, -8.3, 124.0, 72.0, 2022-01-01 17:00:00, 0.0
22.2, -8.0, 147.0, 71.0, 2022-01-01 18:00:00, 0.0
18.4, -7.8, 134.0, 72.0, 2022-01-01 19:00:00, 0.0
16.7, -7.6, 120.0, 73.0, 2022-01-01 20:00:00, 0.0
13.5, -7.4, 114.0, 75.0, 2022-01-01 21:00:00, 0.0
10.4, -6.7, 116.0, 74.0, 2022-01-01 22:00:00, 0.0
10.8, -6.1, 125.0, 74.0, 2022-01-01 23:00:00, 0.0
13.8, -5.6, 106.0, 74.0, 2022-01-02 00:00:00, 0.0
