station_observations
wind_speed, temperature, wind_direction, relative_humidity, time
6.8, -0.6, 224.0, 100.0, 2022-01-03 05:00:00
8.3, -0.9, 309.0, 100.0, 2022-01-03 06:00:00
8.3, -0.3, 279.0, 100.0, 2022-01-03 07:00:00
2.9, 0.1, 240.0, 100.0, 2022-01-03 08:00:00
5.4, -0.4, 319.0, 100.0, 2022-01-03 09:00:00
3.2, -0.1, 279.0, 100.0, 2022-01-03 10:00:00
6.8, 1.4, 191.0, 100.0, 2022-01-03 11:00:00
7.9, 1.9, 150.0, 98.0, 2022-01-03 12:00:00
3.2, 2.5, 297.0, 92.0, 2022-01-03 13:00:00
4.0, 2.4, 260.0, 94.0, 2022-01-03 14:00:00
4.0, 1.2, 282.0, 97.0, 2022-01-03 15:00:00
2.2, 0.0, 247.0, 99.0, 2022-01-03 16:00:00
1.4, -0.8, 253.0, 100.0, 2022-01-03 17:00:00
2.9, -0.9, 224.0, 100.0, 2022-01-03 18:00:00
8.6, -1.0, 300.0, 100.0, 2022-01-03 19:00:00
2.9, -1.9, 192.0, 100.0, 2022-01-03 20:00:00
0.7, -1.8, 190.0, 100.0, 2022-01-03 21:00:00
4.3, -0.9, 168.0, 100.0, 2022-01-03 22:00:00
12.6, 0.4, 150.0, 94.0, 2022-01-03 23:00:00
9.0, 0.4, 156.0, 96.0, 2022-01-04 00:00:00
10.1, 0.4, 152.0, 98.0, 2022-01-04 01:00:00
8.3, 0.2, 127.0, 98.0, 2022-01-04 02:00:00
7.2, 0.6, 171.0, 99.0, 2022-01-04 03:00:00
3.6, 0.8, 215.0, 98.0, 2022-01-04 04:00:00
6.5, 0.3, 312.0, 98.0, 2022-01-04 05:00:00
5.8, -0.4, 53.0, 99.0, 2022-01-04 06:00:00
5.4, -0.3, 40.0, 99.0, 2022-01-04 07:00:00
4.0, -0.5, 327.0, 99.0, 2022-01-04 08:00:00
5.0, -0.4, 84.0, 98.0, 2022-01-04 09:00:00
5.4, -0.3, 50.0, 90.0, 2022-01-04 10:00:00
4.3, -0.7, 51.0, 86.0, 2022-01-04 11:00:00
3.6, -0.6, 41.0, 93.0, 2022-01-04 12:00:00
6.1, -0.9, 14.0, 95.0, 2022-01-04 13:00:00
4.0, -1.1, 39.0, 95.0, 2022-01-04 14:00:00
4.7, -1.3, 355.0, 96.0, 2022-01-04 15:00:00
4.7, -1.4, 354.0, 96.0, 2022-01-04 16:00:00
11.5, -1.4, 312.0, 97.0, 2022-01-04 17:00:00
7.6, -1.5, 321.0, 98.0, 2022-01-04 18:00:00
10.1, -1.6, 341.0, 98.0, 2022-01-04 19:00:00
7.9, -2.8, 343.0, 97.0, 2022-01-04 20:00:00
17.6, -2.4, 313.0, 96.0, 2022-01-04 21:00:00
18.0, -2.7, 315.0, 92.0, 2022-01-04 22:00:00
16.6, -2.8, 333.0, 92.0, 2022-01-04 23:00:00
14.8, -3.0, 327.0, 94.0, 2022-01-05 00:00:00
10.8, -3.4, 336.0, 94.0, 2022-01-05 01:00:00
15.1, -3.9, 350.0, 94.0, 2022-01-05 02:00:00
10.8, -4.0, 350.0, 94.0, 2022-01-05 03:00:00
7.9, -4.6, 353.0, 93.0, 2022-01-05 04:00:00
8.3, -4.9, 338.0, 92.0, 2022-01-05 05:00:00
9.4, -5.2, 309.0, 90.0, 2022-01-05 06:00:00
5.4, -5.8, 348.0, 91.0, 2022-01-05 07:00:00
6.8, -5.3, 324.0, 91.0, 2022-01-05 08:00:00
6.5, -4.6, 318.0, 88.0, 2022-01-05 09:00:00
3.6, -4.1, 327.0, 87.0, 2022-01-05 10:00:00
5.4, -3.4, 346.0, 85.0, 2022-01-05 11:00:00
2.9, -3.6, 301.0, 86.0, 2022-01-05 12:00:00
2.5, -3.3, 309.0, 86.0, 2022-01-05 13:00:00
3.2, -3.2, 297.0, 86.0, 2022-01-05 14:00:00
4.0, -3.6, 320.0, 93.0, 2022-01-05 15:00:00
1.4, -3.5, 218.0, 95.0, 2022-01-05 16:00:00
1.1, -3.6, 156.0, 96.0, 2022-01-05 17:00:00
4.0, -3.6, 254.0, 97.0, 2022-01-05 18:00:00
1.4, -3.5, 168.0, 97.0, 2022-01-05 19:00:00
2.5, -3.6, 352.0, 97.0, 2022-01-05 20:00:00
10.1, -2.2, 125.0, 98.0, 2022-01-05 21:00:00
13.7, -1.5, 111.0, 98.0, 2022-01-05 22:00:00
16.2, -1.5, 134.0, 98.0, 2022-01-05 23:00:00
15.5, -1.4, 130.0, 98.0, 2022-01-06 00:00:00
13.7, -1.3, 127.0, 97.0, 2022-01-06 01:00:00
14.0, -1.2, 124.0, 96.0, 2022-01-06 02:00:00
15.1, -1.2, 121.0, 95.0, 2022-01-06 03:00:00
15.5, -1.0, 128.0, 96.0, 2022-01-06 04:00:00
16.6, -0.7, 113.0, 96.0, 2022-01-06 05:00:00
12.2, -0.7, 106.0, 97.0, 2022-01-06 06:00:00
9.7, -0.6, 117.0, 98.0, 2022-01-06 07:00:00
8.3, -0.4, 117.0, 98.0, 2022-01-06 08:00:00
7.2, -0.2, 87.0, 99.0, 2022-01-06 09:00:00
7.2, 0.2, 106.0, 98.0, 2022-01-06 10:00:00
7.2, -0.2, 31.0, 98.0, 2022-01-06 11:00:00
7.2, -1.2, 11.0, 98.0, 2022-01-06 12:00:00
9.0, -1.2, 1.0, 97.0, 2022-01-06 13:00:00
3.2, -0.8, 346.0, 97.0, 2022-01-06 14:00:00
4.3, -0.7, 324.0, 98.0, 2022-01-06 15:00:00
5.4, -0.8, 340.0, 98.0, 2022-01-06 16:00:00
7.6, -0.8, 318.0, 99.0, 2022-01-06 17:00:00
4.3, -0.8, 323.0, 99.0, 2022-01-06 18:00:00
10.1, -0.6, 325.0, 100.0, 2022-01-06 19:00:00
11.5, -0.4, 318.0, 100.0, 2022-01-06 20:00:00
5.4, 0.0, 296.0, 100.0, 2022-01-06 21:00:00
5.4, 0.1, 306.0, 100.0, 2022-01-06 22:00:00
6.5, 0.1, 313.0, 99.0, 2022-01-06 23:00:00
7.6, 0.2, 305.0, 99.0, 2022-01-07 00:00:00
5.4, 0.2, 333.0, 99.0, 2022-01-07 01:00:00
13.7, 0.3, 312.0, 99.0, 2022-01-07 02:00:00
9.7, 0.4, 288.0, 98.0, 2022-01-07 03:00:00
10.1, 0.4, 290.0, 96.0, 2022-01-07 04:00:00
19.4, 0.4, 316.0, 93.0, 2022-01-07 05:00:00
26.6, -0.7, 322.0, 86.0, 2022-01-07 06:00:00
18.0, -2.1, 311.0, 86.0, 2022-01-07 07:00:00
21.6, -2.2, 333.0, 77.0, 2022-01-07 08:00:00
28.4, -1.5, 327.0, 77.0, 2022-01-07 09:00:00
27.7, -1.0, 316.0, 73.0, 2022-01-07 10:00:00
28.1, -0.3, 311.0, 74.0, 2022-01-07 11:00:00
20.2, -0.5, 314.0, 74.0, 2022-01-07 12:00:00
19.4, -1.0, 313.0, 73.0, 2022-01-07 13:00:00
11.2, -0.8, 304.0, 80.0, 2022-01-07 14:00:00
7.6, -0.8, 278.0, 80.0, 2022-01-07 15:00:00
7.6, -2.0, 258.0, 92.0, 2022-01-07 16:00:00
2.2, -2.8, 310.0, 97.0, 2022-01-07 17:00:00
1.1, -3.2, 244.0, 98.0, 2022-01-07 18:00:00
3.6, -4.2, 245.0, 98.0, 2022-01-07 19:00:00
4.3, -4.4, 243.0, 98.0, 2022-01-07 20:00:00
8.6, -5.3, 321.0, 98.0, 2022-01-07 21:00:00
8.6, -7.0, 309.0, 96.0, 2022-01-07 22:00:00
3.2, -7.5, 284.0, 95.0, 2022-01-07 23:00:00
5.0, -8.4, 283.0, 95.0, 2022-01-08 00:00:00
4.3, -8.2, 321.0, 95.0, 2022-01-08 01:00:00
5.4, -7.3, 310.0, 95.0, 2022-01-08 02:00:00
4.0, -7.5, 304.0, 95.0, 2022-01-08 03:00:00
3.2, -8.1, 280.0, 94.0, 2022-01-08 04:00:00
6.8, -7.8, 304.0, 95.0, 2022-01-08 05:00:00
5.4, -6.8, 293.0, 96.0, 2022-01-08 06:00:00
8.6, -6.2, 310.0, 96.0, 2022-01-08 07:00:00
0.7, -5.4, 304.0, 97.0, 2022-01-08 08:00:00
4.7, -4.7, 300.0, 97.0, 2022-01-08 09:00:00
3.2, -3.4, 326.0, 98.0, 2022-01-08 10:00:00
5.0, -2.0, 133.0, 98.0, 2022-01-08 11:00:00
7.6, -0.9, 122.0, 99.0, 2022-01-08 12:00:00
8.6, -0.3, 113.0, 99.0, 2022-01-08 13:00:00
4.0, 0.0, 113.0, 99.0, 2022-01-08 14:00:00
6.1, 0.2, 49.0, 100.0, 2022-01-08 15:00:00
5.4, 0.3, 53.0, 100.0, 2022-01-08 16:00:00
6.8, 0.1, 305.0, 100.0, 2022-01-08 17:00:00
9.7, 0.0, 309.0, 100.0, 2022-01-08 18:00:00
6.1, 0.1, 308.0, 100.0, 2022-01-08 19:00:00
5.0, 0.2, 221.0, 100.0, 2022-01-08 20:00:00
2.5, 0.1, 239.0, 100.0, 2022-01-08 21:00:00
1.4, 0.1, 324.0, 100.0, 2022-01-08 22:00:00
1.1, 0.3, 248.0, 100.0, 2022-01-08 23:00:00
2.5, 0.2, 164.0, 100.0, 2022-01-09 00:00:00
6.8, 0.7, 93.0, 100.0, 2022-01-09 01:00:00
4.0, 0.8, 122.0, 100.0, 2022-01-09 02:00:00
2.9, 0.6, 111.0, 100.0, 2022-01-09 03:00:00
2.9, 1.0, 115.0, 100.0, 2022-01-09 04:00:00
1.8, 1.1, 52.0, 100.0, 2022-01-09 05:00:00
4.3, 0.9, 135.0, 100.0, 2022-01-09 06:00:00
7.9, 2.2, 137.0, 100.0, 2022-01-09 07:00:00
7.6, 2.5, 97.0, 100.0, 2022-01-09 08:00:00
10.1, 3.0, 80.0, 99.0, 2022-01-09 09:00:00
8.6, 3.6, 98.0, 95.0, 2022-01-09 10:00:00
13.0, 3.5, 95.0, 98.0, 2022-01-09 11:00:00
11.9, 3.6, 70.0, 97.0, 2022-01-09 12:00:00
8.3, 4.1, 70.0, 97.0, 2022-01-09 13:00:00
4.0, 3.7, 5.0, 95.0, 2022-01-09 14:00:00
1.8, 2.1, 278.0, 96.0, 2022-01-09 15:00:00
4.7, 1.5, 317.0, 99.0, 2022-01-09 16:00:00
3.6, 0.9, 288.0, 99.0, 2022-01-09 17:00:00
8.3, 1.2, 328.0, 100.0, 2022-01-09 18:00:00
2.9, 0.7, 283.0, 100.0, 2022-01-09 19:00:00
2.2, 1.2, 297.0, 100.0, 2022-01-09 20:00:00
3.2, 1.2, 130.0, 100.0, 2022-01-09 21:00:00
11.9, 3.1, 79.0, 100.0, 2022-01-09 22:00:00
10.4, 2.6, 102.0, 100.0, 2022-01-09 23:00:00
11.2, 3.0, 102.0, 99.0, 2022-01-10 00:00:00
13.7, 3.0, 94.0, 98.0, 2022-01-10 01:00:00
10.8, 3.5, 34.0, 98.0, 2022-01-10 02:00:00
13.7, 3.2, 87.0, 98.0, 2022-01-10 03:00:00
7.6, 3.5, 95.0, 92.0, 2022-01-10 04:00:00
6.1, 3.1, 50.0, 90.0, 2022-01-10 05:00:00
22.3, 3.2, 122.0, 94.0, 2022-01-10 06:00:00
25.2, 3.5, 115.0, 94.0, 2022-01-10 07:00:00
22.0, 3.5, 110.0, 96.0, 2022-01-10 08:00:00
14.0, 4.0, 96.0, 96.0, 2022-01-10 09:00:00
30.6, 4.4, 135.0, 95.0, 2022-01-10 10:00:00
34.6, 4.2, 133.0, 92.0, 2022-01-10 11:00:00
23.8, 3.8, 137.0, 95.0, 2022-01-10 12:00:00
21.6, 3.7, 140.0, 97.0, 2022-01-10 13:00:00
21.2, 3.7, 144.0, 98.0, 2022-01-10 14:00:00
23.0, 4.2, 139.0, 99.0, 2022-01-10 15:00:00
26.3, 4.4, 140.0, 99.0, 2022-01-10 16:00:00
29.9, 4.8, 127.0, 99.0, 2022-01-10 17:00:00
26.6, 4.8, 128.0, 99.0, 2022-01-10 18:00:00
25.9, 4.4, 138.0, 99.0, 2022-01-10 19:00:00
32.4, 4.9, 123.0, 99.0, 2022-01-10 20:00:00
28.8, 5.0, 121.0, 99.0, 2022-01-10 21:00:00
28.4, 5.3, 116.0, 99.0, 2022-01-10 22:00:00
33.8, 5.2, 132.0, 99.0, 2022-01-10 23:00:00
31.0, 5.0, 134.0, 99.0, 2022-01-11 00:00:00
21.2, 4.9, 132.0, 99.0, 2022-01-11 01:00:00
13.7, 5.9, 151.0, 100.0, 2022-01-11 02:00:00
3.6, 5.3, 196.0, 100.0, 2022-01-11 03:00:00
6.1, 5.0, 289.0, 100.0, 2022-01-11 04:00:00
4.0, 2.7, 290.0, 100.0, 2022-01-11 05:00:00
7.9, 3.3, 301.0, 100.0, 2022-01-11 06:00:00
2.2, 1.9, 281.0, 100.0, 2022-01-11 07:00:00
6.5, 2.4, 304.0, 100.0, 2022-01-11 08:00:00
2.2, 3.0, 300.0, 100.0, 2022-01-11 09:00:00
6.5, 3.7, 308.0, 100.0, 2022-01-11 10:00:00
7.2, 4.1, 311.0, 100.0, 2022-01-11 11:00:00
1.1, 3.8, 294.0, 100.0, 2022-01-11 12:00:00
1.8, 4.9, 183.0, 100.0, 2022-01-11 13:00:00
11.2, 5.6, 144.0, 100.0, 2022-01-11 14:00:00
10.1, 4.5, 123.0, 100.0, 2022-01-11 15:00:00
16.2, 5.8, 106.0, 100.0, 2022-01-11 16:00:00
2.9, 5.1, 115.0, 100.0, 2022-01-11 17:00:00
9.4, 6.2, 93.0, 100.0, 2022-01-11 18:00:00
11.5, 6.0, 69.0, 100.0, 2022-01-11 19:00:00
6.5, 5.7, 7.0, 100.0, 2022-01-11 20:00:00
0.4, 4.1, 348.0, 100.0, 2022-01-11 21:00:00
5.8, 3.5, 236.0, 100.0, 2022-01-11 22:00:00
3.2, 3.7, 322.0, 100.0, 2022-01-11 23:00:00
9.0, 2.4, 332.0, 100.0, 2022-01-12 00:00:00
4.7, 3.0, 281.0, 100.0, 2022-01-12 01:00:00
5.8, 2.3, 325.0, 100.0, 2022-01-12 02:00:00
5.0, 3.1, 309.0, 100.0, 2022-01-12 03:00:00
3.6, 2.2, 247.0, 100.0, 2022-01-12 04:00:00
6.1, 1.8, 324.0, 100.0, 2022-01-12 05:00:00
4.7, 3.6, 304.0, 100.0, 2022-01-12 06:00:00
5.0, 2.5, 321.0, 100.0, 2022-01-12 07:00:00
1.8, 2.5, 285.0, 100.0, 2022-01-12 08:00:00
2.5, 2.5, 268.0, 100.0, 2022-01-12 09:00:00
3.6, 3.9, 59.0, 100.0, 2022-01-12 10:00:00
4.7, 4.4, 209.0, 100.0, 2022-01-12 11:00:00
5.4, 2.9, 336.0, 100.0, 2022-01-12 12:00:00
6.1, 5.5, 136.0, 100.0, 2022-01-12 13:00:00
13.7, 6.5, 104.0, 100.0, 2022-01-12 14:00:00
4.7, 4.0, 318.0, 100.0, 2022-01-12 15:00:00
14.0, 6.8, 122.0, 100.0, 2022-01-12 16:00:00
10.8, 7.1, 105.0, 100.0, 2022-01-12 17:00:00
11.2, 5.8, 129.0, 100.0, 2022-01-12 18:00:00
25.2, 6.9, 140.0, 100.0, 2022-01-12 19:00:00
15.1, 6.5, 126.0, 100.0, 2022-01-12 20:00:00
4.7, 6.7, 93.0, 100.0, 2022-01-12 21:00:00
6.5, 4.5, 13.0, 100.0, 2022-01-12 22:00:00
2.2, 3.6, 193.0, 100.0, 2022-01-12 23:00:00
3.2, 3.6, 324.0, 100.0, 2022-01-13 00:00:00
6.5, 2.2, 299.0, 100.0, 2022-01-13 01:00:00
2.9, 2.9, 292.0, 100.0, 2022-01-13 02:00:00
1.1, 2.6, 230.0, 100.0, 2022-01-13 03:00:00
5.0, 4.2, 316.0, 100.0, 2022-01-13 04:00:00
5.4, 2.1, 297.0, 100.0, 2022-01-13 05:00:00
4.0, 1.7, 324.0, 100.0, 2022-01-13 06:00:00
10.1, 1.5, 316.0, 100.0, 2022-01-13 07:00:00
4.7, 3.4, 249.0, 100.0, 2022-01-13 08:00:00
6.1, 3.7, 318.0, 100.0, 2022-01-13 09:00:00
1.8, 3.1, 322.0, 100.0, 2022-01-13 10:00:00
8.3, 4.7, 305.0, 100.0, 2022-01-13 11:00:00
7.6, 3.9, 319.0, 100.0, 2022-01-13 12:00:00
4.3, 6.3, 253.0, 100.0, 2022-01-13 13:00:00
7.6, 6.1, 307.0, 100.0, 2022-01-13 14:00:00
3.6, 5.9, 131.0, 100.0, 2022-01-13 15:00:00
3.2, 3.6, 117.0, 100.0, 2022-01-13 16:00:00
4.3, 3.4, 119.0, 100.0, 2022-01-13 17:00:00
4.0, 3.3, 299.0, 100.0, 2022-01-13 18:00:00
4.3, 2.9, 317.0, 100.0, 2022-01-13 19:00:00
3.6, 2.4, 315.0, 100.0, 2022-01-13 20:00:00
3.6, 1.8, 297.0, 100.0, 2022-01-13 21:00:00
3.2, 3.1, 303.0, 100.0, 2022-01-13 22:00:00
4.3, 2.8, 232.0, 100.0, 2022-01-13 23:00:00
1.4, 3.0, 312.0, 100.0, 2022-01-14 00:00:00
2.5, 2.0, 288.0, 100.0, 2022-01-14 01:00:00
4.0, 3.0, 305.0, 100.0, 2022-01-14 02:00:00
7.9, 1.6, 312.0, 100.0, 2022-01-14 03:00:00
7.9, 2.5, 310.0, 100.0, 2022-01-14 04:00:00
0.7, 2.3, 233.0, 100.0, 2022-01-14 05:00:00
6.5, 3.1, 262.0, 100.0, 2022-01-14 06:00:00
1.1, 2.0, 6.0, 100.0, 2022-01-14 07:00:00
6.5, 3.9, 141.0, 100.0, 2022-01-14 08:00:00
27.7, 5.5, 116.0, 100.0, 2022-01-14 09:00:00
13.7, 4.6, 120.0, 100.0, 2022-01-14 10:00:00
9.4, 5.2, 120.0, 100.0, 2022-01-14 11:00:00
11.5, 6.1, 110.0, 100.0, 2022-01-14 12:00:00
16.6, 5.7, 134.0, 100.0, 2022-01-14 13:00:00
20.5, 5.4, 131.0, 100.0, 2022-01-14 14:00:00
18.4, 5.2, 124.0, 100.0, 2022-01-14 15:00:00
15.1, 5.8, 101.0, 100.0, 2022-01-14 16:00:00
5.4, 4.8, 122.0, 100.0, 2022-01-14 17:00:00
7.2, 5.3, 150.0, 100.0, 2022-01-14 18:00:00
3.6, 3.7, 348.0, 100.0, 2022-01-14 19:00:00
6.1, 2.6, 326.0, 100.0, 2022-01-14 20:00:00
6.5, 4.2, 243.0, 100.0, 2022-01-14 21:00:00
7.2, 3.4, 292.0, 100.0, 2022-01-14 22:00:00
3.6, 3.4, 304.0, 100.0, 2022-01-14 23:00:00
6.5, 2.9, 304.0, 100.0, 2022-01-15 00:00:00
2.5, 2.8, 299.0, 100.0, 2022-01-15 01:00:00
7.2, 2.6, 326.0, 100.0, 2022-01-15 02:00:00
8.6, 3.0, 307.0, 100.0, 2022-01-15 03:00:00
4.3, 3.0, 297.0, 100.0, 2022-01-15 04:00:00
8.3, 3.3, 285.0, 100.0, 2022-01-15 05:00:00
5.4, 3.2, 323.0, 100.0, 2022-01-15 06:00:00
6.5, 3.1, 276.0, 100.0, 2022-01-15 07:00:00
10.8, 3.2, 270.0, 100.0, 2022-01-15 08:00:00
5.4, 3.6, 261.0, 100.0, 2022-01-15 09:00:00
7.9, 4.2, 320.0, 100.0, 2022-01-15 10:00:00
5.0, 4.7, 331.0, 100.0, 2022-01-15 11:00:00
2.5, 5.0, 165.0, 100.0, 2022-01-15 12:00:00
5.4, 5.2, 91.0, 98.0, 2022-01-15 13:00:00
2.2, 5.5, 146.0, 94.0, 2022-01-15 14:00:00
2.2, 4.8, 245.0, 97.0, 2022-01-15 15:00:00
2.9, 3.5, 281.0, 97.0, 2022-01-15 16:00:00
2.9, 3.7, 258.0, 99.0, 2022-01-15 17:00:00
5.0, 3.5, 212.0, 100.0, 2022-01-15 18:00:00
1.8, 2.1, 294.0, 100.0, 2022-01-15 19:00:00
3.2, 2.1, 243.0, 100.0, 2022-01-15 20:00:00
1.4, 1.8, 323.0, 100.0, 2022-01-15 21:00:00
2.5, 2.1, 298.0, 100.0, 2022-01-15 22:00:00
2.9, 1.9, 292.0, 100.0, 2022-01-15 23:00:00
4.7, 2.0, 322.0, 100.0, 2022-01-16 00:00:00
3.6, 1.9, 263.0, 100.0, 2022-01-16 01:00:00
1.1, 1.8, 83.0, 100.0, 2022-01-16 02:00:00
6.5, 1.9, 312.0, 100.0, 2022-01-16 03:00:00
1.4, 2.0, 344.0, 100.0, 2022-01-16 04:00:00
3.6, 1.8, 324.0, 100.0, 2022-01-16 05:00:00
2.5, 1.9, 314.0, 100.0, 2022-01-16 06:00:00
4.7, 2.1, 320.0, 100.0, 2022-01-16 07:00:00
7.9, 2.3, 310.0, 100.0, 2022-01-16 08:00:00
2.9, 2.4, 317.0, 100.0, 2022-01-16 09:00:00
1.8, 2.4, 255.0, 100.0, 2022-01-16 10:00:00
2.2, 3.0, 282.0, 100.0, 2022-01-16 11:00:00
7.9, 3.1, 316.0, 100.0, 2022-01-16 12:00:00
4.3, 3.8, 300.0, 100.0, 2022-01-16 13:00:00
1.8, 4.4, 95.0, 100.0, 2022-01-16 14:00:00
0.7, 3.9, 139.0, 100.0, 2022-01-16 15:00:00
2.9, 4.1, 163.0, 100.0, 2022-01-16 16:00:00
3.6, 3.5, 136.0, 100.0, 2022-01-16 17:00:00
0.4, 3.6, 223.0, 100.0, 2022-01-16 18:00:00
2.2, 3.1, 37.0, 100.0, 2022-01-16 19:00:00
4.3, 3.6, 152.0, 100.0, 2022-01-16 20:00:00
0.7, 3.0, 102.0, 100.0, 2022-01-16 21:00:00
2.5, 2.1, 154.0, 100.0, 2022-01-16 22:00:00
2.2, 2.4, 216.0, 100.0, 2022-01-16 23:00:00
3.6, 2.6, 324.0, 100.0, 2022-01-17 00:00:00
5.4, 2.1, 327.0, 100.0, 2022-01-17 01:00:00
0.7, 2.5, 218.0, 100.0, 2022-01-17 02:00:00
2.5, 3.9, 21.0, 100.0, 2022-01-17 03:00:00
5.4, 3.8, 258.0, 100.0, 2022-01-17 04:00:00
1.1, 2.9, 293.0, 100.0, 2022-01-17 05:00:00
0.4, 2.5, 277.0, 100.0, 2022-01-17 06:00:00
4.0, 2.0, 298.0, 100.0, 2022-01-17 07:00:00
2.9, 2.3, 274.0, 100.0, 2022-01-17 08:00:00
0.7, 3.5, 221.0, 100.0, 2022-01-17 09:00:00
3.6, 3.6, 138.0, 100.0, 2022-01-17 10:00:00
1.8, 4.0, 77.0, 100.0, 2022-01-17 11:00:00
1.4, 4.2, 167.0, 100.0, 2022-01-17 12:00:00
3.6, 4.5, 138.0, 100.0, 2022-01-17 13:00:00
4.7, 4.4, 114.0, 100.0, 2022-01-17 14:00:00
2.2, 4.3, 151.0, 100.0, 2022-01-17 15:00:00
2.9, 3.9, 131.0, 100.0, 2022-01-17 16:00:00
1.1, 3.3, 355.0, 100.0, 2022-01-17 17:00:00
6.1, 3.6, 307.0, 100.0, 2022-01-17 18:00:00
2.2, 2.8, 225.0, 100.0, 2022-01-17 19:00:00
2.2, 2.5, 262.0, 100.0, 2022-01-17 20:00:00
3.2, 2.7, 301.0, 100.0, 2022-01-17 21:00:00
5.0, 2.6, 238.0, 100.0, 2022-01-17 22:00:00
4.7, 3.1, 323.0, 100.0, 2022-01-17 23:00:00
5.4, 3.1, 261.0, 100.0, 2022-01-18 00:00:00
5.0, 2.6, 306.0, 100.0, 2022-01-18 01:00:00
3.2, 2.2, 284.0, 100.0, 2022-01-18 02:00:00
4.3, 2.2, 312.0, 100.0, 2022-01-18 03:00:00
3.6, 2.1, 306.0, 100.0, 2022-01-18 04:00:00
4.0, 2.2, 289.0, 100.0, 2022-01-18 05:00:00
3.2, 2.3, 245.0, 100.0, 2022-01-18 06:00:00
2.9, 1.8, 318.0, 100.0, 2022-01-18 07:00:00
4.3, 2.2, 340.0, 100.0, 2022-01-18 08:00:00
4.3, 2.8, 297.0, 100.0, 2022-01-18 09:00:00
4.3, 3.3, 301.0, 100.0, 2022-01-18 10:00:00
4.3, 3.8, 307.0, 100.0, 2022-01-18 11:00:00
3.6, 4.2, 280.0, 100.0, 2022-01-18 12:00:00
3.6, 4.4, 311.0, 100.0, 2022-01-18 13:00:00
