station_observations
wind_speed, temperature, wind_direction, relative_humidity, time
19.1, 1.2, 63.0, 96.0, 2022-01-03 22:00:00
19.8, 1.7, 90.0, 94.0, 2022-01-03 23:00:00
23.4, 1.9, 100.0, 92.0, 2022-01-04 00:00:00
21.6, 2.3, 119.0, 94.0, 2022-01-04 01:00:00
16.9, 2.4, 84.0, 92.0, 2022-01-04 02:00:00
22.7, 1.9, 91.0, 94.0, 2022-01-04 03:00:00
26.6, 1.6, 89.0, 95.0, 2022-01-04 04:00:00
15.8, 1.3, 100.0, 97.0, 2022-01-04 05:00:00
29.2, 3.4, 173.0, 87.0, 2022-01-04 06:00:00
31.3, 3.8, 217.0, 79.0, 2022-01-04 07:00:00
30.6, 4.2, 203.0, 71.0, 2022-01-04 08:00:00
19.1, 4.9, 184.0, 71.0, 2022-01-04 09:00:00
9.4, 4.4, 124.0, 74.0, 2022-01-04 10:00:00
8.6, 4.3, 72.0, 80.0, 2022-01-04 11:00:00
13.7, 4.1, 108.0, 83.0, 2022-01-04 12:00:00
14.0, 2.8, 94.0, 91.0, 2022-01-04 13:00:00
16.9, 2.0, 118.0, 91.0, 2022-01-04 14:00:00
18.7, 1.1, 66.0, 94.0, 2022-01-04 15:00:00
18.0, 1.1, 73.0, 97.0, 2022-01-04 16:00:00
13.0, 0.5, 84.0, 97.0, 2022-01-04 17:00:00
11.5, 0.9, 73.0, 97.0, 2022-01-04 18:00:00
7.9, 0.4, 35.0, 98.0, 2022-01-04 19:00:00
5.4, 0.2, 20.0, 98.0, 2022-01-04 20:00:00
2.2, 0.4, 0.0, 98.0, 2022-01-04 21:00:00
2.9, 0.5, 275.0, 99.0, 2022-01-04 22:00:00
11.5, 0.6, 306.0, 97.0, 2022-01-04 23:00:00
14.0, 0.8, 326.0, 94.0, 2022-01-05 00:00:00
6.5, 0.8, 320.0, 96.0, 2022-01-05 01:00:00
10.1, 0.7, 304.0, 94.0, 2022-01-05 02:00:00
8.3, 0.2, 324.0, 97.0, 2022-01-05 03:00:00
15.5, 0.0, 94.0, 97.0, 2022-01-05 04:00:00
14.0, -0.8, 100.0, 98.0, 2022-01-05 05:00:00
13.3, -1.4, 106.0, 97.0, 2022-01-05 06:00:00
13.7, -1.8, 104.0, 96.0, 2022-01-05 07:00:00
14.4, -2.0, 94.0, 87.0, 2022-01-05 08:00:00
15.5, -2.0, 98.0, 82.0, 2022-01-05 09:00:00
11.2, -1.9, 102.0, 84.0, 2022-01-05 10:00:00
7.9, -1.7, 120.0, 87.0, 2022-01-05 11:00:00
13.0, -1.7, 101.0, 87.0, 2022-01-05 12:00:00
13.3, -1.6, 105.0, 87.0, 2022-01-05 13:00:00
11.2, -1.9, 101.0, 86.0, 2022-01-05 14:00:00
11.2, -1.8, 107.0, 89.0, 2022-01-05 15:00:00
10.1, -2.0, 120.0, 87.0, 2022-01-05 16:00:00
7.9, -2.3, 103.0, 87.0, 2022-01-05 17:00:00
11.5, -2.4, 93.0, 85.0, 2022-01-05 18:00:00
10.4, -2.4, 76.0, 86.0, 2022-01-05 19:00:00
15.5, -3.0, 96.0, 92.0, 2022-01-05 20:00:00
22.7, -3.4, 95.0, 95.0, 2022-01-05 21:00:00
23.4, -3.1, 94.0, 95.0, 2022-01-05 22:00:00
20.2, -2.8, 93.0, 96.0, 2022-01-05 23:00:00
13.0, -2.2, 91.0, 97.0, 2022-01-06 00:00:00
4.3, -1.6, 43.0, 98.0, 2022-01-06 01:00:00
9.0, -1.8, 226.0, 98.0, 2022-01-06 02:00:00
7.6, -2.5, 147.0, 97.0, 2022-01-06 03:00:00
5.4, -2.2, 81.0, 97.0, 2022-01-06 04:00:00
11.5, -1.7, 101.0, 98.0, 2022-01-06 05:00:00
20.2, -1.4, 91.0, 98.0, 2022-01-06 06:00:00
22.0, -1.2, 89.0, 98.0, 2022-01-06 07:00:00
16.9, -0.7, 91.0, 98.0, 2022-01-06 08:00:00
16.6, -0.1, 91.0, 98.0, 2022-01-06 09:00:00
19.8, 0.4, 95.0, 97.0, 2022-01-06 10:00:00
15.1, 0.7, 73.0, 98.0, 2022-01-06 11:00:00
18.0, 1.8, 79.0, 98.0, 2022-01-06 12:00:00
19.8, 2.5, 76.0, 98.0, 2022-01-06 13:00:00
22.7, 2.4, 88.0, 97.0, 2022-01-06 14:00:00
22.0, 2.0, 92.0, 97.0, 2022-01-06 15:00:00
26.3, 2.5, 100.0, 98.0, 2022-01-06 16:00:00
20.2, 2.9, 83.0, 98.0, 2022-01-06 17:00:00
24.5, 2.3, 97.0, 98.0, 2022-01-06 18:00:00
16.6, 2.7, 80.0, 99.0, 2022-01-06 19:00:00
23.4, 3.8, 72.0, 99.0, 2022-01-06 20:00:00
17.3, 3.6, 81.0, 99.0, 2022-01-06 21:00:00
16.2, 3.0, 84.0, 99.0, 2022-01-06 22:00:00
15.1, 4.0, 55.0, 99.0, 2022-01-06 23:00:00
9.4, 3.8, 12.0, 99.0, 2022-01-07 00:00:00
16.9, 4.0, 54.0, 99.0, 2022-01-07 01:00:00
15.8, 4.1, 61.0, 98.0, 2022-01-07 02:00:00
7.2, 3.5, 98.0, 98.0, 2022-01-07 03:00:00
12.2, 3.3, 305.0, 99.0, 2022-01-07 04:00:00
11.5, 3.0, 312.0, 99.0, 2022-01-07 05:00:00
38.9, 3.2, 283.0, 99.0, 2022-01-07 06:00:00
39.6, 3.1, 286.0, 99.0, 2022-01-07 07:00:00
58.3, 3.2, 278.0, 82.0, 2022-01-07 08:00:00
59.4, 2.8, 282.0, 77.0, 2022-01-07 09:00:00
56.2, 2.3, 284.0, 75.0, 2022-01-07 10:00:00
59.8, 2.6, 283.0, 67.0, 2022-01-07 11:00:00
56.2, 2.3, 285.0, 68.0, 2022-01-07 12:00:00
58.0, 2.3, 284.0, 68.0, 2022-01-07 13:00:00
60.5, 2.7, 274.0, 59.0, 2022-01-07 14:00:00
46.1, 2.4, 282.0, 64.0, 2022-01-07 15:00:00
36.7, 2.6, 289.0, 61.0, 2022-01-07 16:00:00
36.4, 2.1, 291.0, 61.0, 2022-01-07 17:00:00
33.8, 2.4, 288.0, 58.0, 2022-01-07 18:00:00
28.4, 2.2, 286.0, 58.0, 2022-01-07 19:00:00
23.4, 1.7, 278.0, 65.0, 2022-01-07 20:00:00
19.8, 1.3, 282.0, 70.0, 2022-01-07 21:00:00
19.8, 1.3, 282.0, 68.0, 2022-01-07 22:00:00
15.8, 1.1, 279.0, 70.0, 2022-01-07 23:00:00
14.4, 1.5, 284.0, 72.0, 2022-01-08 00:00:00
5.4, 2.0, 2.0, 62.0, 2022-01-08 01:00:00
5.0, 1.2, 307.0, 66.0, 2022-01-08 02:00:00
8.3, -0.4, 78.0, 80.0, 2022-01-08 03:00:00
10.1, -1.2, 72.0, 85.0, 2022-01-08 04:00:00
9.7, -0.9, 73.0, 84.0, 2022-01-08 05:00:00
11.5, -0.6, 99.0, 85.0, 2022-01-08 06:00:00
12.6, 0.5, 66.0, 82.0, 2022-01-08 07:00:00
9.7, 0.8, 82.0, 81.0, 2022-01-08 08:00:00
12.2, 1.1, 89.0, 82.0, 2022-01-08 09:00:00
24.1, 1.1, 86.0, 87.0, 2022-01-08 10:00:00
22.0, 0.8, 69.0, 95.0, 2022-01-08 11:00:00
14.0, 1.3, 62.0, 96.0, 2022-01-08 12:00:00
13.0, 1.8, 56.0, 95.0, 2022-01-08 13:00:00
20.9, 2.2, 57.0, 94.0, 2022-01-08 14:00:00
22.0, 2.1, 60.0, 95.0, 2022-01-08 15:00:00
18.4, 2.1, 53.0, 95.0, 2022-01-08 16:00:00
20.2, 2.4, 59.0, 95.0, 2022-01-08 17:00:00
17.6, 2.8, 53.0, 94.0, 2022-01-08 18:00:00
15.5, 2.6, 68.0, 96.0, 2022-01-08 19:00:00
16.6, 2.9, 66.0, 96.0, 2022-01-08 20:00:00
13.3, 3.4, 57.0, 93.0, 2022-01-08 21:00:00
12.6, 3.5, 55.0, 92.0, 2022-01-08 22:00:00
10.8, 3.5, 44.0, 93.0, 2022-01-08 23:00:00
9.7, 3.6, 54.0, 93.0, 2022-01-09 00:00:00
10.4, 2.5, 79.0, 94.0, 2022-01-09 01:00:00
13.7, 3.5, 68.0, 91.0, 2022-01-09 02:00:00
10.4, 1.5, 89.0, 96.0, 2022-01-09 03:00:00
1.4, 0.3, 0.0, 97.0, 2022-01-09 04:00:00
1.4, 0.5, 0.0, 98.0, 2022-01-09 05:00:00
3.6, -0.1, 355.0, 98.0, 2022-01-09 06:00:00
1.8, -0.2, 0.0, 99.0, 2022-01-09 07:00:00
4.3, -0.4, 324.0, 99.0, 2022-01-09 08:00:00
5.4, 2.3, 255.0, 99.0, 2022-01-09 09:00:00
5.4, 4.0, 192.0, 93.0, 2022-01-09 10:00:00
4.3, 5.4, 161.0, 85.0, 2022-01-09 11:00:00
5.8, 5.7, 243.0, 84.0, 2022-01-09 12:00:00
9.7, 6.0, 285.0, 85.0, 2022-01-09 13:00:00
14.8, 5.5, 252.0, 85.0, 2022-01-09 14:00:00
7.6, 4.2, 174.0, 91.0, 2022-01-09 15:00:00
5.4, 3.4, 131.0, 89.0, 2022-01-09 16:00:00
9.0, 2.2, 75.0, 92.0, 2022-01-09 17:00:00
7.6, 4.3, 75.0, 92.0, 2022-01-09 18:00:00
11.9, 2.5, 81.0, 96.0, 2022-01-09 19:00:00
2.5, 1.1, 0.0, 98.0, 2022-01-09 20:00:00
9.4, 1.9, 86.0, 99.0, 2022-01-09 21:00:00
5.0, 0.8, 1.0, 98.0, 2022-01-09 22:00:00
9.7, 0.6, 107.0, 98.0, 2022-01-09 23:00:00
1.8, 0.2, 0.0, 98.0, 2022-01-10 00:00:00
5.0, 0.5, 130.0, 98.0, 2022-01-10 01:00:00
6.1, 0.6, 83.0, 99.0, 2022-01-10 02:00:00
17.6, 0.6, 101.0, 98.0, 2022-01-10 03:00:00
21.2, 1.2, 101.0, 97.0, 2022-01-10 04:00:00
10.1, 1.1, 92.0, 96.0, 2022-01-10 05:00:00
9.7, 2.4, 67.0, 91.0, 2022-01-10 06:00:00
4.7, 1.9, 284.0, 94.0, 2022-01-10 07:00:00
10.1, 3.4, 92.0, 89.0, 2022-01-10 08:00:00
28.1, 5.0, 94.0, 84.0, 2022-01-10 09:00:00
21.2, 5.2, 76.0, 94.0, 2022-01-10 10:00:00
21.2, 6.2, 76.0, 93.0, 2022-01-10 11:00:00
18.7, 6.5, 80.0, 95.0, 2022-01-10 12:00:00
18.4, 6.5, 64.0, 95.0, 2022-01-10 13:00:00
15.8, 6.8, 71.0, 95.0, 2022-01-10 14:00:00
15.8, 7.0, 66.0, 93.0, 2022-01-10 15:00:00
18.0, 7.0, 64.0, 94.0, 2022-01-10 16:00:00
13.7, 7.1, 73.0, 92.0, 2022-01-10 17:00:00
19.4, 7.5, 61.0, 91.0, 2022-01-10 18:00:00
19.8, 7.4, 64.0, 92.0, 2022-01-10 19:00:00
16.6, 8.2, 93.0, 86.0, 2022-01-10 20:00:00
14.0, 7.5, 91.0, 88.0, 2022-01-10 21:00:00
16.2, 7.2, 75.0, 95.0, 2022-01-10 22:00:00
26.3, 7.6, 91.0, 95.0, 2022-01-10 23:00:00
22.7, 7.8, 96.0, 94.0, 2022-01-11 00:00:00
22.0, 7.8, 93.0, 95.0, 2022-01-11 01:00:00
18.7, 7.7, 96.0, 95.0, 2022-01-11 02:00:00
26.6, 8.0, 99.0, 96.0, 2022-01-11 03:00:00
28.4, 8.7, 107.0, 92.0, 2022-01-11 04:00:00
25.6, 8.6, 120.0, 93.0, 2022-01-11 05:00:00
22.7, 8.4, 111.0, 94.0, 2022-01-11 06:00:00
22.3, 8.2, 124.0, 95.0, 2022-01-11 07:00:00
23.8, 8.7, 132.0, 95.0, 2022-01-11 08:00:00
18.0, 9.2, 115.0, 94.0, 2022-01-11 09:00:00
19.8, 9.5, 100.0, 94.0, 2022-01-11 10:00:00
14.0, 9.7, 102.0, 93.0, 2022-01-11 11:00:00
13.7, 9.3, 76.0, 98.0, 2022-01-11 12:00:00
13.7, 9.4, 95.0, 98.0, 2022-01-11 13:00:00
18.4, 9.4, 92.0, 99.0, 2022-01-11 14:00:00
20.9, 9.3, 100.0, 99.0, 2022-01-11 15:00:00
18.4, 9.5, 77.0, 99.0, 2022-01-11 16:00:00
19.4, 9.4, 94.0, 99.0, 2022-01-11 17:00:00
24.1, 9.4, 111.0, 99.0, 2022-01-11 18:00:00
20.9, 9.5, 112.0, 98.0, 2022-01-11 19:00:00
22.3, 9.5, 111.0, 98.0, 2022-01-11 20:00:00
20.9, 9.5, 107.0, 98.0, 2022-01-11 21:00:00
19.4, 9.3, 103.0, 98.0, 2022-01-11 22:00:00
16.6, 9.5, 98.0, 98.0, 2022-01-11 23:00:00
18.0, 9.6, 114.0, 99.0, 2022-01-12 00:00:00
17.3, 9.6, 108.0, 99.0, 2022-01-12 01:00:00
18.4, 9.2, 91.0, 99.0, 2022-01-12 02:00:00
13.7, 9.0, 78.0, 99.0, 2022-01-12 03:00:00
14.4, 9.0, 68.0, 99.0, 2022-01-12 04:00:00
13.7, 9.7, 86.0, 99.0, 2022-01-12 05:00:00
16.2, 9.5, 86.0, 99.0, 2022-01-12 06:00:00
17.3, 9.6, 61.0, 99.0, 2022-01-12 07:00:00
16.6, 9.8, 66.0, 99.0, 2022-01-12 08:00:00
11.5, 9.8, 64.0, 99.0, 2022-01-12 09:00:00
19.8, 9.6, 78.0, 99.0, 2022-01-12 10:00:00
19.1, 10.1, 77.0, 98.0, 2022-01-12 11:00:00
23.4, 10.3, 96.0, 98.0, 2022-01-12 12:00:00
22.0, 10.3, 96.0, 98.0, 2022-01-12 13:00:00
20.9, 10.3, 91.0, 99.0, 2022-01-12 14:00:00
22.3, 10.2, 87.0, 99.0, 2022-01-12 15:00:00
18.0, 10.7, 85.0, 97.0, 2022-01-12 16:00:00
14.4, 11.1, 71.0, 92.0, 2022-01-12 17:00:00
9.4, 11.3, 62.0, 90.0, 2022-01-12 18:00:00
10.8, 10.8, 55.0, 90.0, 2022-01-12 19:00:00
11.2, 10.3, 48.0, 90.0, 2022-01-12 20:00:00
11.2, 8.9, 98.0, 95.0, 2022-01-12 21:00:00
6.1, 9.0, 112.0, 95.0, 2022-01-12 22:00:00
16.9, 9.1, 72.0, 94.0, 2022-01-12 23:00:00
2.5, 8.9, 0.0, 93.0, 2022-01-13 00:00:00
6.5, 8.5, 75.0, 96.0, 2022-01-13 01:00:00
11.2, 8.0, 81.0, 95.0, 2022-01-13 02:00:00
16.2, 8.3, 90.0, 94.0, 2022-01-13 03:00:00
9.4, 8.3, 79.0, 94.0, 2022-01-13 04:00:00
2.2, 9.6, 0.0, 88.0, 2022-01-13 05:00:00
13.0, 7.8, 252.0, 96.0, 2022-01-13 06:00:00
4.0, 6.7, 161.0, 97.0, 2022-01-13 07:00:00
14.0, 8.7, 105.0, 94.0, 2022-01-13 08:00:00
10.1, 8.7, 85.0, 94.0, 2022-01-13 09:00:00
2.2, 9.6, 0.0, 91.0, 2022-01-13 10:00:00
4.0, 10.6, 84.0, 87.0, 2022-01-13 11:00:00
10.4, 9.9, 304.0, 87.0, 2022-01-13 12:00:00
15.1, 9.7, 307.0, 89.0, 2022-01-13 13:00:00
14.4, 8.1, 313.0, 93.0, 2022-01-13 14:00:00
6.1, 7.6, 277.0, 95.0, 2022-01-13 15:00:00
15.8, 5.5, 286.0, 99.0, 2022-01-13 16:00:00
11.9, 5.5, 308.0, 99.0, 2022-01-13 17:00:00
6.5, 4.2, 16.0, 99.0, 2022-01-13 18:00:00
6.1, 6.2, 74.0, 99.0, 2022-01-13 19:00:00
8.3, 4.3, 73.0, 98.0, 2022-01-13 20:00:00
9.0, 5.3, 210.0, 99.0, 2022-01-13 21:00:00
4.0, 5.7, 61.0, 99.0, 2022-01-13 22:00:00
4.0, 5.8, 269.0, 99.0, 2022-01-13 23:00:00
1.8, 5.6, 0.0, 99.0, 2022-01-14 00:00:00
9.4, 6.1, 17.0, 99.0, 2022-01-14 01:00:00
7.9, 6.7, 88.0, 99.0, 2022-01-14 02:00:00
10.8, 7.3, 73.0, 98.0, 2022-01-14 03:00:00
3.6, 6.7, 70.0, 98.0, 2022-01-14 04:00:00
13.7, 6.8, 101.0, 98.0, 2022-01-14 05:00:00
14.4, 7.2, 94.0, 96.0, 2022-01-14 06:00:00
13.7, 6.8, 96.0, 96.0, 2022-01-14 07:00:00
9.4, 7.2, 126.0, 94.0, 2022-01-14 08:00:00
9.4, 7.6, 80.0, 93.0, 2022-01-14 09:00:00
11.2, 9.4, 70.0, 87.0, 2022-01-14 10:00:00
7.6, 6.8, 222.0, 96.0, 2022-01-14 11:00:00
11.2, 7.0, 265.0, 97.0, 2022-01-14 12:00:00
5.8, 8.4, 76.0, 90.0, 2022-01-14 13:00:00
5.8, 9.3, 121.0, 87.0, 2022-01-14 14:00:00
9.4, 5.7, 246.0, 98.0, 2022-01-14 15:00:00
1.8, 6.0, 0.0, 98.0, 2022-01-14 16:00:00
6.1, 6.2, 38.0, 96.0, 2022-01-14 17:00:00
7.9, 7.5, 108.0, 95.0, 2022-01-14 18:00:00
4.3, 6.7, 168.0, 96.0, 2022-01-14 19:00:00
2.5, 6.2, 0.0, 96.0, 2022-01-14 20:00:00
2.9, 6.0, 257.0, 96.0, 2022-01-14 21:00:00
6.1, 6.6, 82.0, 97.0, 2022-01-14 22:00:00
7.2, 6.8, 95.0, 97.0, 2022-01-14 23:00:00
6.8, 6.2, 128.0, 98.0, 2022-01-15 00:00:00
2.9, 5.8, 189.0, 98.0, 2022-01-15 01:00:00
5.4, 6.0, 90.0, 99.0, 2022-01-15 02:00:00
7.9, 5.6, 94.0, 99.0, 2022-01-15 03:00:00
9.4, 4.8, 94.0, 99.0, 2022-01-15 04:00:00
9.0, 3.3, 95.0, 99.0, 2022-01-15 05:00:00
5.0, 5.6, 109.0, 99.0, 2022-01-15 06:00:00
7.9, 5.5, 143.0, 99.0, 2022-01-15 07:00:00
13.3, 5.9, 105.0, 99.0, 2022-01-15 08:00:00
8.6, 6.0, 93.0, 99.0, 2022-01-15 09:00:00
4.7, 6.3, 100.0, 99.0, 2022-01-15 10:00:00
3.6, 6.5, 126.0, 100.0, 2022-01-15 11:00:00
4.3, 6.3, 233.0, 99.0, 2022-01-15 12:00:00
6.1, 6.0, 275.0, 100.0, 2022-01-15 13:00:00
8.6, 6.0, 281.0, 100.0, 2022-01-15 14:00:00
4.3, 5.9, 288.0, 100.0, 2022-01-15 15:00:00
8.3, 5.8, 279.0, 100.0, 2022-01-15 16:00:00
4.7, 5.6, 292.0, 100.0, 2022-01-15 17:00:00
7.2, 5.6, 294.0, 100.0, 2022-01-15 18:00:00
4.3, 5.7, 284.0, 100.0, 2022-01-15 19:00:00
2.9, 5.6, 297.0, 99.0, 2022-01-15 20:00:00
6.8, 5.5, 321.0, 99.0, 2022-01-15 21:00:00
4.3, 5.2, 206.0, 99.0, 2022-01-15 22:00:00
2.5, 5.2, 0.0, 99.0, 2022-01-15 23:00:00
3.6, 5.1, 216.0, 100.0, 2022-01-16 00:00:00
2.9, 5.3, 185.0, 100.0, 2022-01-16 01:00:00
4.3, 5.3, 215.0, 100.0, 2022-01-16 02:00:00
3.2, 5.0, 205.0, 100.0, 2022-01-16 03:00:00
0.7, 5.0, 0.0, 100.0, 2022-01-16 04:00:00
1.8, 5.2, 0.0, 100.0, 2022-01-16 05:00:00
6.5, 5.2, 222.0, 100.0, 2022-01-16 06:00:00
7.6, 5.0, 202.0, 100.0, 2022-01-16 07:00:00
2.9, 5.3, 219.0, 100.0, 2022-01-16 08:00:00
2.2, 5.5, 0.0, 100.0, 2022-01-16 09:00:00
2.5, 5.6, 0.0, 100.0, 2022-01-16 10:00:00
10.1, 5.8, 197.0, 100.0, 2022-01-16 11:00:00
8.6, 6.2, 93.0, 100.0, 2022-01-16 12:00:00
1.1, 6.3, 0.0, 97.0, 2022-01-16 13:00:00
7.6, 5.4, 217.0, 98.0, 2022-01-16 14:00:00
5.4, 4.9, 258.0, 99.0, 2022-01-16 15:00:00
5.0, 4.9, 243.0, 99.0, 2022-01-16 16:00:00
5.4, 5.0, 302.0, 99.0, 2022-01-16 17:00:00
2.9, 5.0, 158.0, 99.0, 2022-01-16 18:00:00
4.0, 4.8, 14.0, 99.0, 2022-01-16 19:00:00
2.5, 5.6, 0.0, 98.0, 2022-01-16 20:00:00
6.5, 5.4, 63.0, 97.0, 2022-01-16 21:00:00
11.2, 5.2, 105.0, 98.0, 2022-01-16 22:00:00
10.1, 5.0, 88.0, 99.0, 2022-01-16 23:00:00
13.7, 5.0, 106.0, 99.0, 2022-01-17 00:00:00
9.4, 4.9, 118.0, 99.0, 2022-01-17 01:00:00
10.4, 4.9, 99.0, 99.0, 2022-01-17 02:00:00
10.4, 4.6, 89.0, 99.0, 2022-01-17 03:00:00
12.2, 4.4, 90.0, 100.0, 2022-01-17 04:00:00
11.9, 4.4, 119.0, 100.0, 2022-01-17 05:00:00
12.2, 4.6, 107.0, 100.0, 2022-01-17 06:00:00
7.9, 4.8, 89.0, 99.0, 2022-01-17 07:00:00
14.0, 5.1, 98.0, 97.0, 2022-01-17 08:00:00
18.7, 5.7, 111.0, 91.0, 2022-01-17 09:00:00
22.3, 6.3, 104.0, 91.0, 2022-01-17 10:00:00
20.2, 6.7, 94.0, 89.0, 2022-01-17 11:00:00
19.1, 6.9, 109.0, 85.0, 2022-01-17 12:00:00
14.4, 7.0, 103.0, 81.0, 2022-01-17 13:00:00
14.4, 7.0, 106.0, 86.0, 2022-01-17 14:00:00
17.3, 6.8, 110.0, 87.0, 2022-01-17 15:00:00
19.4, 6.3, 106.0, 94.0, 2022-01-17 16:00:00
17.6, 6.0, 92.0, 98.0, 2022-01-17 17:00:00
15.1, 6.0, 87.0, 98.0, 2022-01-17 18:00:00
14.8, 5.9, 99.0, 99.0, 2022-01-17 19:00:00
10.1, 6.0, 93.0, 99.0, 2022-01-17 20:00:00
8.6, 6.0, 84.0, 99.0, 2022-01-17 21:00:00
5.4, 6.2, 73.0, 99.0, 2022-01-17 22:00:00
7.6, 6.2, 73.0, 99.0, 2022-01-17 23:00:00
6.5, 6.0, 100.0, 99.0, 2022-01-18 00:00:00
6.1, 6.0, 86.0, 99.0, 2022-01-18 01:00:00
5.8, 5.9, 84.0, 99.0, 2022-01-18 02:00:00
4.7, 5.8, 87.0, 100.0, 2022-01-18 03:00:00
7.2, 5.8, 278.0, 100.0, 2022-01-18 04:00:00
5.0, 5.6, 327.0, 100.0, 2022-01-18 05:00:00
3.6, 5.9, 322.0, 100.0, 2022-01-18 06:00:00
4.0, 5.7, 291.0, 100.0, 2022-01-18 07:00:00
3.2, 6.1, 279.0, 100.0, 2022-01-18 08:00:00
4.0, 6.3, 299.0, 100.0, 2022-01-18 09:00:00
1.4, 6.9, 0.0, 100.0, 2022-01-18 10:00:00
5.4, 6.7, 246.0, 100.0, 2022-01-18 11:00:00
3.2, 6.8, 293.0, 100.0, 2022-01-18 12:00:00
8.3, 6.5, 280.0, 99.0, 2022-01-18 13:00:00
