station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
70.0, None, None, 0.6, None, 6.2, None, 2.4, None, None, None, 100.0, 2022-01-01 00:00:00
132.0, None, None, 0.6, None, 6.7, None, 3.2, None, None, None, 100.0, 2022-01-01 01:00:00
37.0, None, None, 0.4, None, 7.0, None, 2.6, None, None, None, 100.0, 2022-01-01 02:00:00
225.0, None, None, 0.2, None, 11.7, None, 6.0, None, None, None, 98.0, 2022-01-01 03:00:00
252.0, None, None, 0.8, None, 9.7, None, 5.8, None, None, None, 92.0, 2022-01-01 04:00:00
303.0, None, None, 2.8, None, 7.7, None, 5.3, None, None, None, 95.0, 2022-01-01 05:00:00
306.0, None, None, 3.2, None, 7.7, None, 5.3, None, None, None, 95.0, 2022-01-01 06:00:00
320.0, None, None, 1.6, None, 7.0, None, 4.1, None, None, None, 95.0, 2022-01-01 07:00:00
5.0, None, None, 0.6, None, 3.6, None, 2.4, None, None, None, 99.0, 2022-01-01 08:00:00
15.0, None, None, 0.0, None, 5.8, None, 1.8, None, None, None, 100.0, 2022-01-01 09:00:00
310.0, None, None, 0.2, None, 4.1, None, 2.3, None, None, None, 100.0, 2022-01-01 10:00:00
336.0, None, None, 0.2, None, 4.1, None, 3.4, None, None, None, 95.0, 2022-01-01 11:00:00
254.0, None, None, 0.0, None, 3.6, None, 5.3, None, None, None, 84.0, 2022-01-01 12:00:00
331.0, None, None, 0.4, None, 4.0, None, 3.3, None, None, None, 93.0, 2022-01-01 13:00:00
296.0, None, None, 0.0, None, 4.8, None, 2.6, None, None, None, 96.0, 2022-01-01 14:00:00
331.0, None, None, 0.0, None, 4.3, None, 1.7, None, None, None, 99.0, 2022-01-01 15:00:00
297.0, None, None, 0.6, None, 4.2, None, 1.6, None, None, None, 99.0, 2022-01-01 16:00:00
62.0, None, None, 1.0, None, 3.5, None, 0.9, None, None, None, 99.0, 2022-01-01 17:00:00
70.0, None, None, 0.4, None, 6.2, None, 0.6, None, None, None, 100.0, 2022-01-01 18:00:00
75.0, None, None, 0.6, None, 4.8, None, 0.3, None, None, None, 100.0, 2022-01-01 19:00:00
304.0, None, None, 0.0, None, 4.9, None, 0.3, None, None, None, 100.0, 2022-01-01 20:00:00
339.0, None, None, 0.0, None, 4.7, None, 0.4, None, None, None, 100.0, 2022-01-01 21:00:00
68.0, 100.0, 4.7, 0.2, 0.4, 3.5, 0.4, 0.3, 339.0, 0.0, 15.2, 100.0, 2022-01-01 22:00:00
49.0, None, None, 0.2, None, 6.1, None, 0.7, None, None, None, 100.0, 2022-01-01 23:00:00
299.0, None, None, 0.4, None, 3.7, None, 0.6, None, None, None, 100.0, 2022-01-02 00:00:00
73.0, None, None, 0.8, None, 5.0, None, 0.8, None, None, None, 100.0, 2022-01-02 01:00:00
79.0, None, None, 1.6, None, 3.9, None, 1.0, None, None, None, 100.0, 2022-01-02 02:00:00
302.0, None, None, 1.0, None, 4.0, None, 0.8, None, None, None, 100.0, 2022-01-02 03:00:00
26.0, None, None, 0.4, None, 2.6, None, 0.5, None, None, None, 100.0, 2022-01-02 04:00:00
71.0, None, None, 0.8, None, 4.9, None, 0.6, None, None, None, 100.0, 2022-01-02 05:00:00
74.0, None, None, 0.6, None, 4.4, None, 1.0, None, None, None, 100.0, 2022-01-02 06:00:00
285.0, 100.0, 4.4, 1.0, 1.0, 5.0, 1.0, 0.6, 74.0, 0.6, 11.6, 100.0, 2022-01-02 07:00:00
11.0, 100.0, 5.0, 0.0, 0.6, 4.3, 0.6, 0.2, 285.0, 1.0, 11.0, 100.0, 2022-01-02 08:00:00
301.0, 100.0, 4.3, 0.2, 0.2, 4.2, 0.2, 0.3, 11.0, 0.0, 10.4, 100.0, 2022-01-02 09:00:00
117.0, None, None, 0.4, None, 1.9, None, 0.8, None, None, None, 100.0, 2022-01-02 10:00:00
269.0, None, None, 1.4, None, 4.7, None, 1.5, None, None, None, 100.0, 2022-01-02 11:00:00
104.0, None, None, 0.6, None, 1.8, None, 1.9, None, None, None, 98.0, 2022-01-02 12:00:00
293.0, None, None, 0.2, None, 1.9, None, 1.4, None, None, None, 99.0, 2022-01-02 13:00:00
291.0, None, None, 0.2, None, 2.5, None, 1.4, None, None, None, 99.0, 2022-01-02 14:00:00
284.0, None, None, 0.0, None, 4.5, None, 1.6, None, None, None, 99.0, 2022-01-02 15:00:00
334.0, None, None, 0.0, None, 3.4, None, 0.6, None, None, None, 99.0, 2022-01-02 16:00:00
355.0, None, None, 0.0, None, 4.6, None, 0.5, None, None, None, 100.0, 2022-01-02 17:00:00
348.0, None, None, 0.0, None, 3.9, None, -0.1, None, None, None, 100.0, 2022-01-02 18:00:00
18.0, None, None, 0.0, None, 4.4, None, 0.1, None, None, None, 100.0, 2022-01-02 19:00:00
304.0, None, None, 0.0, None, 2.9, None, 0.1, None, None, None, 100.0, 2022-01-02 20:00:00
310.0, None, None, 0.0, None, 2.8, None, -0.1, None, None, None, 100.0, 2022-01-02 21:00:00
303.0, None, None, 0.0, None, 4.4, None, -0.1, None, None, None, 100.0, 2022-01-02 22:00:00
45.0, None, None, 0.0, None, 2.3, None, -0.6, None, None, None, 100.0, 2022-01-02 23:00:00
353.0, None, None, 0.0, None, 4.9, None, -0.5, None, None, None, 100.0, 2022-01-03 00:00:00
5.0, None, None, 0.0, None, 2.4, None, -1.2, None, None, None, 100.0, 2022-01-03 01:00:00
304.0, None, None, 0.0, None, 4.0, None, -1.2, None, None, None, 100.0, 2022-01-03 02:00:00
11.0, None, None, 0.0, None, 4.1, None, -1.7, None, None, None, 100.0, 2022-01-03 03:00:00
158.0, None, None, 0.0, None, 2.0, None, -1.7, None, None, None, 100.0, 2022-01-03 04:00:00
317.0, None, None, 0.0, None, 3.0, None, -2.3, None, None, None, 100.0, 2022-01-03 05:00:00
72.0, None, None, 0.0, None, 4.3, None, -3.1, None, None, None, 100.0, 2022-01-03 06:00:00
177.0, None, None, 0.0, None, 1.8, None, -3.5, None, None, None, 100.0, 2022-01-03 07:00:00
93.0, None, None, 0.0, None, 3.2, None, -3.3, None, None, None, 100.0, 2022-01-03 08:00:00
20.0, None, None, 0.0, None, 3.2, None, -1.7, None, None, None, 100.0, 2022-01-03 09:00:00
80.0, None, None, 0.0, None, 14.3, None, 0.4, None, None, None, 99.0, 2022-01-03 10:00:00
89.0, None, None, 0.0, None, 10.7, None, 0.0, None, None, None, 96.0, 2022-01-03 11:00:00
101.0, 96.0, 10.7, 0.0, -0.6, 14.2, 0.0, 0.0, 89.0, 0.0, 1.0, 97.0, 2022-01-03 12:00:00
83.0, None, None, 0.0, None, 12.6, None, -0.2, None, None, None, 92.0, 2022-01-03 13:00:00
100.0, None, None, 0.0, None, 11.2, None, -0.5, None, None, None, 95.0, 2022-01-03 14:00:00
121.0, None, None, 0.0, None, 9.5, None, -1.1, None, None, None, 98.0, 2022-01-03 15:00:00
111.0, None, None, 0.0, None, 7.1, None, -1.0, None, None, None, 99.0, 2022-01-03 16:00:00
108.0, None, None, 0.0, None, 7.9, None, -1.2, None, None, None, 99.0, 2022-01-03 17:00:00
93.0, None, None, 0.0, None, 9.7, None, -1.4, None, None, None, 98.0, 2022-01-03 18:00:00
83.0, None, None, 0.0, None, 12.6, None, -1.9, None, None, None, 94.0, 2022-01-03 19:00:00
91.0, None, None, 0.0, None, 15.6, None, -2.2, None, None, None, 92.0, 2022-01-03 20:00:00
84.0, None, None, 0.0, None, 16.7, None, -2.8, None, None, None, 93.0, 2022-01-03 21:00:00
80.0, None, None, 0.0, None, 15.5, None, -3.0, None, None, None, 91.0, 2022-01-03 22:00:00
94.0, None, None, 0.0, None, 13.0, None, -2.8, None, None, None, 92.0, 2022-01-03 23:00:00
90.0, None, None, 0.0, None, 12.4, None, -2.9, None, None, None, 93.0, 2022-01-04 00:00:00
82.0, None, None, 0.0, None, 11.0, None, -2.6, None, None, None, 90.0, 2022-01-04 01:00:00
89.0, None, None, 0.0, None, 9.0, None, -2.3, None, None, None, 90.0, 2022-01-04 02:00:00
113.0, None, None, 0.0, None, 10.1, None, -2.1, None, None, None, 91.0, 2022-01-04 03:00:00
93.0, None, None, 0.0, None, 9.3, None, -2.2, None, None, None, 92.0, 2022-01-04 04:00:00
62.0, None, None, 0.0, None, 3.8, None, -2.3, None, None, None, 92.0, 2022-01-04 05:00:00
39.0, None, None, 0.0, None, 5.2, None, -2.3, None, None, None, 92.0, 2022-01-04 06:00:00
89.0, None, None, 0.0, None, 5.4, None, -2.1, None, None, None, 86.0, 2022-01-04 07:00:00
302.0, None, None, 0.0, None, 4.2, None, -2.3, None, None, None, 88.0, 2022-01-04 08:00:00
37.0, None, None, 0.0, None, 6.6, None, -2.3, None, None, None, 87.0, 2022-01-04 09:00:00
24.0, None, None, 0.0, None, 10.1, None, -2.4, None, None, None, 82.0, 2022-01-04 10:00:00
259.0, None, None, 0.0, None, 4.7, None, -2.1, None, None, None, 88.0, 2022-01-04 11:00:00
45.0, None, None, 0.0, None, 8.3, None, -2.2, None, None, None, 85.0, 2022-01-04 12:00:00
81.0, None, None, 0.0, None, 7.1, None, -2.0, None, None, None, 87.0, 2022-01-04 13:00:00
70.0, None, None, 0.0, None, 8.4, None, -2.2, None, None, None, 86.0, 2022-01-04 14:00:00
68.0, None, None, 0.0, None, 8.6, None, -2.5, None, None, None, 86.0, 2022-01-04 15:00:00
57.0, None, None, 0.0, None, 7.7, None, -2.7, None, None, None, 86.0, 2022-01-04 16:00:00
12.0, None, None, 0.0, None, 4.3, None, -2.8, None, None, None, 93.0, 2022-01-04 17:00:00
32.0, None, None, 0.0, None, 6.3, None, -2.7, None, None, None, 90.0, 2022-01-04 18:00:00
45.0, None, None, 0.0, None, 8.1, None, -2.6, None, None, None, 83.0, 2022-01-04 19:00:00
27.0, None, None, 0.0, None, 5.7, None, -2.9, None, None, None, 89.0, 2022-01-04 20:00:00
17.0, None, None, 0.0, None, 6.7, None, -3.1, None, None, None, 84.0, 2022-01-04 21:00:00
355.0, None, None, 0.0, None, 3.9, None, -3.3, None, None, None, 92.0, 2022-01-04 22:00:00
13.0, None, None, 0.0, None, 7.6, None, -3.3, None, None, None, 81.0, 2022-01-04 23:00:00
357.0, None, None, 0.0, None, 8.0, None, -3.5, None, None, None, 82.0, 2022-01-05 00:00:00
342.0, None, None, 0.0, None, 8.2, None, -3.6, None, None, None, 83.0, 2022-01-05 01:00:00
340.0, None, None, 0.0, None, 12.2, None, -3.9, None, None, None, 82.0, 2022-01-05 02:00:00
3.0, None, None, 0.0, None, 9.6, None, -3.9, None, None, None, 84.0, 2022-01-05 03:00:00
1.0, None, None, 0.0, None, 7.5, None, -3.8, None, None, None, 84.0, 2022-01-05 04:00:00
26.0, None, None, 0.0, None, 9.3, None, -3.5, None, None, None, 83.0, 2022-01-05 05:00:00
34.0, None, None, 0.0, None, 10.7, None, -3.3, None, None, None, 82.0, 2022-01-05 06:00:00
43.0, None, None, 0.0, None, 9.6, None, -3.4, None, None, None, 82.0, 2022-01-05 07:00:00
43.0, None, None, 0.0, None, 9.1, None, -3.4, None, None, None, 82.0, 2022-01-05 08:00:00
51.0, None, None, 0.0, None, 5.9, None, -3.2, None, None, None, 82.0, 2022-01-05 09:00:00
91.0, None, None, 0.0, None, 8.7, None, -2.6, None, None, None, 80.0, 2022-01-05 10:00:00
132.0, None, None, 0.0, None, 14.1, None, -2.6, None, None, None, 74.0, 2022-01-05 11:00:00
88.0, None, None, 0.0, None, 12.1, None, -2.7, None, None, None, 77.0, 2022-01-05 12:00:00
81.0, None, None, 0.0, None, 10.2, None, -2.8, None, None, None, 77.0, 2022-01-05 13:00:00
79.0, None, None, 0.0, None, 12.7, None, -3.0, None, None, None, 79.0, 2022-01-05 14:00:00
74.0, None, None, 0.0, None, 9.7, None, -3.0, None, None, None, 80.0, 2022-01-05 15:00:00
63.0, None, None, 0.0, None, 7.4, None, -3.1, None, None, None, 82.0, 2022-01-05 16:00:00
77.0, None, None, 0.0, None, 8.7, None, -3.0, None, None, None, 84.0, 2022-01-05 17:00:00
71.0, None, None, 0.0, None, 4.3, None, -3.1, None, None, None, 85.0, 2022-01-05 18:00:00
73.0, None, None, 0.0, None, 11.1, None, -2.9, None, None, None, 92.0, 2022-01-05 19:00:00
50.0, None, None, 0.0, None, 4.4, None, -2.9, None, None, None, 95.0, 2022-01-05 20:00:00
61.0, None, None, 0.0, None, 5.1, None, -2.2, None, None, None, 91.0, 2022-01-05 21:00:00
54.0, None, None, 0.0, None, 5.8, None, -2.1, None, None, None, 92.0, 2022-01-05 22:00:00
288.0, None, None, 0.0, None, 4.0, None, -2.2, None, None, None, 96.0, 2022-01-05 23:00:00
221.0, None, None, 0.0, None, 4.7, None, -2.4, None, None, None, 95.0, 2022-01-06 00:00:00
64.0, None, None, 0.0, None, 4.1, None, -2.5, None, None, None, 91.0, 2022-01-06 01:00:00
257.0, None, None, 0.0, None, 4.5, None, -2.6, None, None, None, 95.0, 2022-01-06 02:00:00
231.0, None, None, 0.0, None, 5.9, None, -2.9, None, None, None, 90.0, 2022-01-06 03:00:00
291.0, None, None, 0.0, None, 7.9, None, -3.9, None, None, None, 85.0, 2022-01-06 04:00:00
295.0, None, None, 0.0, None, 9.6, None, -4.2, None, None, None, 83.0, 2022-01-06 05:00:00
323.0, None, None, 0.0, None, 5.4, None, -4.9, None, None, None, 81.0, 2022-01-06 06:00:00
228.0, None, None, 0.0, None, 5.0, None, -5.6, None, None, None, 85.0, 2022-01-06 07:00:00
306.0, None, None, 0.0, None, 9.2, None, -5.7, None, None, None, 75.0, 2022-01-06 08:00:00
250.0, None, None, 0.0, None, 5.5, None, -5.8, None, None, None, 76.0, 2022-01-06 09:00:00
255.0, None, None, 0.0, None, 5.8, None, -5.1, None, None, None, 74.0, 2022-01-06 10:00:00
261.0, None, None, 0.0, None, 5.8, None, -3.4, None, None, None, 65.0, 2022-01-06 11:00:00
270.0, None, None, 0.0, None, 6.3, None, -1.8, None, None, None, 63.0, 2022-01-06 12:00:00
303.0, 63.0, 6.3, 0.0, -7.9, 11.1, -1.8, -2.3, 270.0, 0.0, 0.0, 67.0, 2022-01-06 13:00:00
268.0, None, None, 0.6, None, 5.8, None, -1.6, None, None, None, 66.0, 2022-01-06 14:00:00
134.0, None, None, 0.4, None, 4.4, None, -3.2, None, None, None, 69.0, 2022-01-06 15:00:00
276.0, None, None, 0.0, None, 4.6, None, -4.0, None, None, None, 86.0, 2022-01-06 16:00:00
329.0, None, None, 0.0, None, 5.6, None, -4.7, None, None, None, 79.0, 2022-01-06 17:00:00
301.0, None, None, 0.0, None, 4.7, None, -6.6, None, None, None, 90.0, 2022-01-06 18:00:00
308.0, None, None, 0.0, None, 4.5, None, -7.7, None, None, None, 94.0, 2022-01-06 19:00:00
345.0, None, None, 0.0, None, 3.1, None, -8.3, None, None, None, 93.0, 2022-01-06 20:00:00
343.0, 93.0, 3.1, 0.0, -9.2, 3.1, -8.3, -8.8, 345.0, 0.0, None, 92.0, 2022-01-06 21:00:00
324.0, 92.0, 3.1, 0.0, -9.9, 5.4, -8.8, -8.7, 343.0, 0.0, 1.0, 93.0, 2022-01-06 22:00:00
329.0, None, None, 0.0, None, 4.2, None, -7.4, None, None, None, 94.0, 2022-01-06 23:00:00
343.0, None, None, 0.0, None, 3.2, None, -6.4, None, None, None, 94.0, 2022-01-07 00:00:00
313.0, None, None, 0.0, None, 4.2, None, -6.1, None, None, None, 95.0, 2022-01-07 01:00:00
326.0, None, None, 0.0, None, 5.1, None, -5.8, None, None, None, 94.0, 2022-01-07 02:00:00
46.0, None, None, 0.0, None, 3.7, None, -6.4, None, None, None, 95.0, 2022-01-07 03:00:00
346.0, None, None, 0.0, None, 4.5, None, -6.6, None, None, None, 95.0, 2022-01-07 04:00:00
316.0, None, None, 0.0, None, 3.1, None, -6.9, None, None, None, 95.0, 2022-01-07 05:00:00
308.0, None, None, 0.0, None, 4.6, None, -6.5, None, None, None, 94.0, 2022-01-07 06:00:00
353.0, None, None, 0.0, None, 4.4, None, -6.8, None, None, None, 94.0, 2022-01-07 07:00:00
343.0, None, None, 0.0, None, 4.9, None, -6.6, None, None, None, 95.0, 2022-01-07 08:00:00
329.0, None, None, 0.0, None, 4.2, None, -6.7, None, None, None, 94.0, 2022-01-07 09:00:00
54.0, None, None, 0.0, None, 3.1, None, -2.7, None, None, None, 87.0, 2022-01-07 10:00:00
238.0, 87.0, 3.1, 0.0, -4.6, 2.2, -2.7, -1.1, 54.0, 0.0, 1.0, 82.0, 2022-01-07 11:00:00
278.0, None, None, 0.6, None, 3.7, None, 1.7, None, None, None, 72.0, 2022-01-07 12:00:00
245.0, None, None, 1.6, None, 2.0, None, 1.0, None, None, None, 81.0, 2022-01-07 13:00:00
282.0, None, None, 0.6, None, 2.7, None, -0.7, None, None, None, 91.0, 2022-01-07 14:00:00
304.0, None, None, 0.2, None, 2.9, None, -0.7, None, None, None, 93.0, 2022-01-07 15:00:00
282.0, None, None, 0.0, None, 3.7, None, -1.7, None, None, None, 96.0, 2022-01-07 16:00:00
298.0, 96.0, 3.7, 0.0, -2.3, 3.5, -1.7, -2.3, 282.0, 0.0, 3.0, 98.0, 2022-01-07 17:00:00
349.0, None, None, 0.0, None, 2.3, None, -2.2, None, None, None, 98.0, 2022-01-07 18:00:00
29.0, None, None, 0.0, None, 1.8, None, -3.1, None, None, None, 98.0, 2022-01-07 19:00:00
338.0, None, None, 0.0, None, 5.0, None, -3.2, None, None, None, 99.0, 2022-01-07 20:00:00
23.0, None, None, 0.0, None, 2.1, None, -2.9, None, None, None, 99.0, 2022-01-07 21:00:00
322.0, None, None, 0.0, None, 3.1, None, -2.5, None, None, None, 99.0, 2022-01-07 22:00:00
19.0, None, None, 0.0, None, 3.0, None, -2.4, None, None, None, 99.0, 2022-01-07 23:00:00
353.0, None, None, 0.0, None, 2.4, None, -2.3, None, None, None, 99.0, 2022-01-08 00:00:00
12.0, None, None, 0.0, None, 3.0, None, -1.6, None, None, None, 100.0, 2022-01-08 01:00:00
342.0, None, None, 0.0, None, 3.2, None, -1.2, None, None, None, 100.0, 2022-01-08 02:00:00
353.0, None, None, 0.0, None, 3.9, None, -0.7, None, None, None, 100.0, 2022-01-08 03:00:00
17.0, None, None, 0.0, None, 3.5, None, -0.6, None, None, None, 100.0, 2022-01-08 04:00:00
36.0, 100.0, 3.5, 0.0, -0.6, 3.1, -0.6, -0.6, 17.0, 0.0, 3.0, 100.0, 2022-01-08 05:00:00
