station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time, snw_dpth
None, 24.0, 14.5, None, -9.1, None, 10.6, None, 262.0, 0.6, None, None, 2022-05-09 13:00:00, None
None, 23.0, 14.2, None, -9.5, None, 10.8, None, 268.0, 0.0, 0.6, None, 2022-05-09 14:00:00, None
None, 23.0, 15.1, None, -9.8, None, 10.4, None, 281.0, 0.0, 0.6, None, 2022-05-09 15:00:00, None
None, 26.0, 20.4, None, -8.7, None, 9.9, None, 306.0, 0.0, 0.6, None, 2022-05-09 16:00:00, None
None, 26.0, 14.7, None, -9.1, None, 9.5, None, 279.0, 0.0, 0.6, None, 2022-05-09 17:00:00, None
None, 31.0, 16.7, None, -7.1, None, 9.1, None, 272.0, 0.0, 0.6, None, 2022-05-09 18:00:00, None
None, 34.0, 13.3, None, -7.1, None, 7.8, None, 249.0, 0.0, 0.6, None, 2022-05-09 19:00:00, None
None, 36.0, 14.8, None, -6.8, None, 7.3, None, 236.0, 0.0, 0.6, None, 2022-05-09 20:00:00, None
None, 37.0, 6.3, None, -7.0, None, 6.7, None, 288.0, 0.0, 0.6, None, 2022-05-09 21:00:00, None
None, 43.0, 9.3, None, -5.7, None, 5.9, None, 278.0, 0.0, 0.6, None, 2022-05-09 22:00:00, None
None, 47.0, 7.5, None, -5.4, None, 5.0, None, 283.0, 0.0, 0.6, None, 2022-05-09 23:00:00, None
None, 58.0, 5.2, None, -2.9, None, 4.7, None, 236.0, 0.0, None, None, 2022-05-10 08:00:00, None
None, 49.0, 7.4, None, -3.3, None, 6.7, None, 233.0, 0.0, 0.6, None, 2022-05-10 09:00:00, None
None, 28.0, 11.2, None, -8.1, None, 9.5, None, 275.0, 0.0, 0.0, None, 2022-05-10 14:00:00, None
None, 22.0, 16.5, None, -9.5, None, 11.5, None, 250.0, 0.0, 0.0, None, 2022-05-10 15:00:00, None
None, 24.0, 9.1, None, -8.7, None, 11.1, None, 239.0, 0.0, 0.0, None, 2022-05-10 16:00:00, None
None, 23.0, None, None, -9.8, None, 10.5, None, 273.0, 0.0, 0.0, None, 2022-05-10 17:00:00, None
None, 25.0, 14.3, None, -9.0, None, 10.2, None, 252.0, 0.0, 0.0, None, 2022-05-10 18:00:00, None
None, 26.0, 13.9, None, -8.5, None, 10.2, None, 223.0, 0.0, 0.0, None, 2022-05-10 19:00:00, None
None, 28.0, 8.8, None, -8.5, None, 9.0, None, 237.0, 0.0, 0.0, None, 2022-05-10 20:00:00, None
None, 31.0, 11.7, None, -9.1, None, 6.9, None, 231.0, 0.0, 0.0, None, 2022-05-10 21:00:00, None
None, 56.0, 5.3, None, -4.8, None, 3.1, None, 142.0, 0.0, 0.0, None, 2022-05-11 01:00:00, None
None, 64.0, None, None, -2.8, None, 3.4, None, 10.0, 0.0, None, None, 2022-05-11 08:00:00, None
None, 53.0, 5.3, None, -3.0, None, 5.8, None, 147.0, 0.0, 0.0, None, 2022-05-11 09:00:00, None
None, 33.0, 10.1, None, -7.1, None, 8.2, None, 181.0, 0.0, 0.0, None, 2022-05-11 10:00:00, None
None, 30.0, 12.4, None, -7.2, None, 9.5, None, 134.0, 0.0, 0.0, None, 2022-05-11 12:00:00, None
None, 27.0, 16.7, None, -8.6, None, 9.5, None, 150.0, 0.0, 0.0, None, 2022-05-11 13:00:00, None
None, 27.0, 18.9, None, -8.6, None, 9.5, None, 139.0, 0.0, 0.0, None, 2022-05-11 14:00:00, None
None, 24.0, 12.2, None, -9.6, None, 10.1, None, 201.0, 0.0, 0.0, None, 2022-05-11 15:00:00, None
None, 25.0, None, None, -8.4, None, 10.8, None, 203.0, 0.0, 0.0, None, 2022-05-11 16:00:00, None
None, 26.0, 7.8, None, -8.5, None, 10.1, None, 150.0, 0.0, 0.0, None, 2022-05-11 17:00:00, None
None, 39.0, 10.5, None, -5.4, None, 7.7, None, 193.0, 0.0, 0.0, None, 2022-05-11 19:00:00, None
None, 43.0, 9.8, None, -5.1, None, 6.6, None, 177.0, 0.0, 0.0, None, 2022-05-11 20:00:00, None
None, 60.0, 12.5, None, -3.7, None, 3.3, None, 141.0, 0.0, 0.0, None, 2022-05-11 22:00:00, None
None, 66.0, 10.2, None, -4.0, None, 1.7, None, 130.0, 0.0, 0.0, None, 2022-05-11 23:00:00, None
None, 64.0, 10.5, None, -4.3, None, 1.8, None, 112.0, 0.0, 0.0, None, 2022-05-12 00:00:00, None
None, 72.0, 4.1, None, -4.3, None, 0.1, None, 333.0, 0.0, 0.0, None, 2022-05-12 01:00:00, None
None, 75.0, 9.1, None, -5.7, None, -1.9, None, 340.0, 0.0, 0.0, None, 2022-05-12 02:00:00, None
