station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
2.0, None, None, 0.0, None, 0.0, None, -14.0, None, None, None, 83.0, 2022-01-01 17:00:00
2.0, None, None, 0.0, None, 2.0, None, -13.8, None, None, None, 83.0, 2022-01-01 18:00:00
2.0, None, None, 0.0, None, 2.3, None, -13.6, None, None, None, 83.0, 2022-01-01 19:00:00
2.0, None, None, 0.0, None, 1.7, None, -13.5, None, None, None, 84.0, 2022-01-01 20:00:00
354.0, None, None, 0.0, None, 2.3, None, -13.2, None, None, None, 85.0, 2022-01-01 21:00:00
354.0, None, None, 0.0, None, 2.6, None, -12.4, None, None, None, 85.0, 2022-01-01 22:00:00
355.0, None, None, 0.0, None, 2.1, None, -11.9, None, None, None, 85.0, 2022-01-01 23:00:00
355.0, None, None, 0.0, None, 2.0, None, -11.9, None, None, None, 85.0, 2022-01-02 00:00:00
355.0, None, None, 0.0, None, 2.1, None, -11.8, None, None, None, 86.0, 2022-01-02 01:00:00
355.0, None, None, 0.0, None, 1.6, None, -11.7, None, None, None, 86.0, 2022-01-02 02:00:00
355.0, None, None, 0.0, None, 1.9, None, -11.6, None, None, None, 86.0, 2022-01-02 03:00:00
354.0, None, None, 0.0, None, 1.9, None, -11.4, None, None, None, 86.0, 2022-01-02 04:00:00
354.0, None, None, 0.0, None, 2.7, None, -11.2, None, None, None, 86.0, 2022-01-02 05:00:00
354.0, None, None, 0.0, None, 2.9, None, -11.0, None, None, None, 87.0, 2022-01-02 06:00:00
354.0, None, None, 0.0, None, 2.0, None, -11.1, None, None, None, 87.0, 2022-01-02 07:00:00
354.0, None, None, 0.0, None, 1.7, None, -10.7, None, None, None, 86.0, 2022-01-02 08:00:00
354.0, None, None, 0.0, None, 1.9, None, -10.3, None, None, None, 86.0, 2022-01-02 09:00:00
353.0, None, None, 0.0, None, 1.8, None, -9.7, None, None, None, 87.0, 2022-01-02 17:00:00
352.0, None, None, 0.0, None, 1.6, None, -9.7, None, None, None, 88.0, 2022-01-02 18:00:00
352.0, None, None, 0.0, None, 2.0, None, -9.5, None, None, None, 88.0, 2022-01-02 19:00:00
352.0, None, None, 0.0, None, 1.7, None, -9.5, None, None, None, 88.0, 2022-01-02 20:00:00
352.0, None, None, 0.0, None, 2.1, None, -9.3, None, None, None, 88.0, 2022-01-02 21:00:00
352.0, None, None, 0.0, None, 1.9, None, -9.1, None, None, None, 88.0, 2022-01-02 22:00:00
352.0, None, None, 0.0, None, 1.9, None, -9.0, None, None, None, 89.0, 2022-01-02 23:00:00
352.0, None, None, 0.0, None, 1.6, None, -8.9, None, None, None, 89.0, 2022-01-03 00:00:00
352.0, None, None, 0.0, None, 1.8, None, -8.8, None, None, None, 89.0, 2022-01-03 01:00:00
352.0, None, None, 0.0, None, 0.0, None, -8.9, None, None, None, 89.0, 2022-01-03 02:00:00
352.0, None, None, 0.0, None, 1.8, None, -8.7, None, None, None, 90.0, 2022-01-03 03:00:00
352.0, None, None, 0.0, None, 1.6, None, -8.4, None, None, None, 90.0, 2022-01-03 04:00:00
352.0, None, None, 0.0, None, 1.6, None, -8.2, None, None, None, 90.0, 2022-01-03 05:00:00
352.0, None, None, 0.0, None, 0.0, None, -8.1, None, None, None, 90.0, 2022-01-03 06:00:00
351.0, None, None, 0.0, None, 1.6, None, -7.9, None, None, None, 90.0, 2022-01-03 07:00:00
351.0, None, None, 0.0, None, 1.7, None, -7.2, None, None, None, 91.0, 2022-01-03 08:00:00
351.0, None, None, 0.0, None, 2.1, None, -5.8, None, None, None, 87.0, 2022-01-03 09:00:00
351.0, None, None, 0.0, None, 1.7, None, -6.3, None, None, None, 89.0, 2022-01-03 10:00:00
351.0, None, None, 0.0, None, 0.0, None, -5.2, None, None, None, 89.0, 2022-01-03 11:00:00
351.0, None, None, 0.0, None, 0.0, None, -5.0, None, None, None, 89.0, 2022-01-03 12:00:00
351.0, None, None, 0.0, None, 0.0, None, -4.9, None, None, None, 92.0, 2022-01-03 13:00:00
351.0, None, None, 0.0, None, 0.0, None, -4.4, None, None, None, 92.0, 2022-01-03 14:00:00
351.0, None, None, 0.0, None, 0.0, None, -4.2, None, None, None, 94.0, 2022-01-03 15:00:00
351.0, None, None, 0.0, None, 0.0, None, -4.2, None, None, None, 94.0, 2022-01-03 16:00:00
351.0, None, None, 0.0, None, 0.0, None, -4.1, None, None, None, 95.0, 2022-01-03 17:00:00
351.0, None, None, 0.0, None, 1.6, None, -3.9, None, None, None, 95.0, 2022-01-03 18:00:00
351.0, None, None, 0.0, None, 1.7, None, -3.9, None, None, None, 95.0, 2022-01-03 19:00:00
