time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-07-29,0.0,35.9,17.8,31
2016-07-30,25.0,29.1,13.6,31
2016-07-31,0.0,22.5,12.5,31
2016-08-01,0.0,26.2,12.3,31
2016-08-02,27.0,20.4,13.1,31
2016-08-03,0.0,24.7,13.2,31
2016-08-04,2.0,28.9,12.3,31
