time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-07-29, 0.0,22.5,8.2,31
2016-07-30, 2.8,19.4,5.4,31
2016-07-31, 0.0,21.7,5.6,31
2016-08-01, 3.2,23.8,6.3,31
2016-08-02, 3.4,23.7,11.3,31
2016-08-03, 0.6,24.7,9.4,31
2016-08-04, 1.2,21.9,11.4,31
