time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-07-29, 0.0,26.1,10.3,31
2016-07-30, 0.0,23.4,8.2,31
2016-07-31, 0.0,21.9,7.7,31
2016-08-01, 0.0,23.0,8.5,31
2016-08-02, 0.0,21.9,12.3,31
2016-08-03, 0.0,24.2,9.5,31
2016-08-04, 0.0,22.5,9.1,31
