pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None,-0.665,89.2, None, None,51.14,1.981,154.7, None, None, None, None, None, None,-2.0,922.0, None, None, None,2019-12-03 00:00:00, None, None,49
None,-1.988,81.9, None, None,63.02,3.315,161.1, None, None, None, None, None, None,-4.0,922.0, None, None, None,2019-12-03 01:00:00, None, None,49
None,0.898,79.26, None, None,52.1,3.881,174.6, None, None, None, None, None, None,-2.0,923.0, None, None, None,2019-12-03 02:00:00, None, None,49
None,-0.134,80.7, None, None,41.35,3.995,146.9, None, None, None, None, None, None,-3.0,923.0, None, None, None,2019-12-03 03:00:00, None, None,49
None,-2.122,83.8, None, None,59.91,1.999,158.1, None, None, None, None, None, None,-4.0,924.0, None, None, None,2019-12-03 04:00:00, None, None,49
None,-2.472,87.7, None, None,73.19,1.905,246.3, None, None, None, None, None, None,-4.0,924.0, None, None, None,2019-12-03 05:00:00, None, None,49
None,-2.497,89.8, None, None,62.13,1.068,244.5, None, None, None, None, None, None,-4.0,923.0, None, None, None,2019-12-03 06:00:00, None, None,49
None,-1.601,86.0, None, None,48.24,1.332,321.7, None, None, None, None, None, None,-3.0,923.0, None, None, None,2019-12-03 07:00:00, None, None,49
None,-0.39,96.8, None, None,57.06,1.097,212.5, None, None, None, None, None, None,-1.0,924.0, None, None, None,2019-12-03 08:00:00, None, None,49
None,0.358,90.5, None, None,63.62,0.806,188.6, None, None, None, None, None, None,-1.0,925.0, None, None, None,2019-12-03 09:00:00, None, None,49
None,0.002,93.4, None, None,31.49,1.906,140.4, None, None, None, None, None, None,-1.0,924.0, None, None, None,2019-12-03 10:00:00, None, None,49
None,0.89,85.9, None, None,53.29,2.583,225.7, None, None, None, None, None, None,-1.0,925.0, None, None, None,2019-12-03 11:00:00, None, None,49
None,0.889,85.6, None, None,47.19,2.694,109.1, None, None, None, None, None, None,-1.0,924.0, None, None, None,2019-12-03 12:00:00, None, None,49
None,0.822,87.1, None, None,34.13,5.883,188.6, None, None, None, None, None, None,-1.0,923.0, None, None, None,2019-12-03 13:00:00, None, None,49
None,0.198,95.3, None, None,31.94,4.039,183.1, None, None, None, None, None, None,-1.0,922.0, None, None, None,2019-12-03 14:00:00, None, None,49
None,0.053,97.1, None, None,41.94,2.043,171.9, None, None, None, None, None, None,0.0,922.0, None, None, None,2019-12-03 15:00:00, None, None,49
None,-0.197,97.9, None, None,51.82,2.293,137.9, None, None, None, None, None, None,-1.0,921.0, None, None, None,2019-12-03 16:00:00, None, None,49
None,-0.471,98.5, None, None,48.63,3.708,8.11, None, None, None, None, None, None,-1.0,921.0, None, None, None,2019-12-03 17:00:00, None, None,49
None,-0.778,98.7, None, None,25.63,4.562,6.054, None, None, None, None, None, None,-1.0,920.0, None, None, None,2019-12-03 18:00:00, None, None,49
None,-0.86,98.9, None, None,36.29,4.57,1.197, None, None, None, None, None, None,-1.0,921.0, None, None, None,2019-12-03 19:00:00, None, None,49
None,-1.277,98.8, None, None,27.5,2.79,328.4, None, None, None, None, None, None,-2.0,922.0, None, None, None,2019-12-03 20:00:00, None, None,49
None,-1.558,98.7, None, None,5.114,0.025,279.1, None, None, None, None, None, None,-2.0,922.0, None, None, None,2019-12-03 21:00:00, None, None,49
None,-1.947,98.4, None, None,0.137,0.0,277.3, None, None, None, None, None, None,-2.0,922.0, None, None, None,2019-12-03 22:00:00, None, None,49
None,-2.955,98.0, None, None,0.174,0.0,277.3, None, None, None, None, None, None,-3.0,923.0, None, None, None,2019-12-03 23:00:00, None, None,49
None,-1.907,98.6, None, None,46.75,0.0,261.8, None, None, None, None, None, None,-2.0,924.0, None, None, None,2019-12-04 00:00:00, None, None,49
None,-4.218,96.0, None, None,44.9,0.0,239.1, None, None, None, None, None, None,-5.0,925.0, None, None, None,2019-12-04 01:00:00, None, None,49
None,-5.802,95.4, None, None,42.34,0.0,203.5, None, None, None, None, None, None,-6.0,926.0, None, None, None,2019-12-04 02:00:00, None, None,49
None,-7.604,92.6, None, None,22.75,0.0,173.1, None, None, None, None, None, None,-8.0,925.0, None, None, None,2019-12-04 03:00:00, None, None,49
None,-7.873,91.5, None, None,35.07,0.0,158.4, None, None, None, None, None, None,-9.0,926.0, None, None, None,2019-12-04 04:00:00, None, None,49
None,-9.75,90.7, None, None,0.137,0.0,150.9, None, None, None, None, None, None,-11.0,926.0, None, None, None,2019-12-04 05:00:00, None, None,49
None,-10.31,92.6, None, None,17.65,0.0,161.9, None, None, None, None, None, None,-11.0,927.0, None, None, None,2019-12-04 06:00:00, None, None,49
