AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
6.3, 1.0,0.0, 12.0, 0.002,2020-06-03 00:00:00, 209.0, 2.0,88.0,23
6.3, None,0.0, 13.1, None,2020-06-03 00:15:00, 212.0, None,90.0,23
5.8, None,0.0, 13.2, None,2020-06-03 00:30:00, 205.0, None,93.0,23
6.1, None,0.0, 12.2, None,2020-06-03 00:45:00, 214.0, None,88.0,23
6.6, 0.0,0.0, 8.5, 0.0,2020-06-03 01:00:00, 216.0, 2.0,83.0,23
6.2, None,0.0, 3.3, None,2020-06-03 01:15:00, 256.0, None,87.0,23
6.0, None,0.0, 3.0, None,2020-06-03 01:30:00, 270.0, None,87.0,23
5.9, None,0.0, 2.3, None,2020-06-03 01:45:00, 255.0, None,89.0,23
5.8, 0.0,0.0, 2.8, 0.0,2020-06-03 02:00:00, 57.0, 2.2,90.0,23
5.6, None,0.0, 5.6, None,2020-06-03 02:15:00, 72.0, None,92.0,23
5.5, None,0.0, 4.7, None,2020-06-03 02:30:00, 69.0, None,93.0,23
5.8, None,0.0, 5.3, None,2020-06-03 02:45:00, 87.0, None,95.0,23
5.7, 0.0,0.0, 5.9, 0.002,2020-06-03 03:00:00, 71.0, 1.8,96.0,23
6.0, None,0.0, 6.9, None,2020-06-03 03:15:00, 79.0, None,96.0,23
6.2, None,0.0, 4.1, None,2020-06-03 03:30:00, 63.0, None,96.0,23
6.3, None,0.0, 4.0, None,2020-06-03 03:45:00, 61.0, None,97.0,23
6.4, 0.0,0.0, 3.4, 0.002,2020-06-03 04:00:00, 16.0, 1.1,97.0,23
6.3, None,0.0, 2.4, None,2020-06-03 04:15:00, 351.0, None,97.0,23
6.4, None,0.0, 1.6, None,2020-06-03 04:30:00, 135.0, None,97.0,23
6.3, None,0.0, 4.6, None,2020-06-03 04:45:00, 235.0, None,98.0,23
6.4, 0.0,0.0, 1.6, 0.003,2020-06-03 05:00:00, 178.0, 1.3,98.0,23
6.5, None,0.0, 1.9, None,2020-06-03 05:15:00, 95.0, None,97.0,23
6.5, None,0.0, 2.9, None,2020-06-03 05:30:00, 329.0, None,97.0,23
6.8, None,0.0, 4.7, None,2020-06-03 05:45:00, 357.0, None,97.0,23
7.1, 0.0,0.0, 4.8, 0.003,2020-06-03 06:00:00, 10.0, 0.7,96.0,23
7.4, None,0.0, 4.3, None,2020-06-03 06:15:00, 5.0, None,95.0,23
