AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
7.5,0.0, 5.9, 0.003,2020-06-03 00:00:00, 247.0,97.0,23
7.3,0.0, 5.6, None,2020-06-03 00:15:00, 274.0,96.0,23
6.9,0.0, 5.4, None,2020-06-03 00:30:00, 277.0,97.0,23
6.7,0.0, 5.0, None,2020-06-03 00:45:00, 261.0,98.0,23
6.4,0.0, 5.2, 0.001,2020-06-03 01:00:00, 276.0,98.0,23
6.2,0.0, 5.9, None,2020-06-03 01:15:00, 283.0,99.0,23
6.4,0.0, 5.6, None,2020-06-03 01:30:00, 273.0,98.0,23
6.3,0.0, 5.9, None,2020-06-03 01:45:00, 255.0,98.0,23
5.9,0.0, 5.5, 0.003,2020-06-03 02:00:00, 269.0,98.0,23
6.1,0.0, 6.3, None,2020-06-03 02:15:00, 270.0,98.0,23
6.2,0.0, 5.8, None,2020-06-03 02:30:00, 263.0,97.0,23
6.1,0.0, 4.0, None,2020-06-03 02:45:00, 257.0,98.0,23
5.9,0.0, 6.2, 0.002,2020-06-03 03:00:00, 273.0,98.0,23
6.2,0.0, 5.8, None,2020-06-03 03:15:00, 269.0,98.0,23
6.4,0.0, 4.7, None,2020-06-03 03:30:00, 252.0,98.0,23
6.4,0.0, 4.7, None,2020-06-03 03:45:00, 267.0,98.0,23
6.5,0.0, 5.1, 0.003,2020-06-03 04:00:00, 249.0,99.0,23
6.6,0.0, 5.1, None,2020-06-03 04:15:00, 263.0,98.0,23
6.9,0.0, 5.2, None,2020-06-03 04:30:00, 256.0,97.0,23
6.9,0.0, 5.3, None,2020-06-03 04:45:00, 278.0,96.0,23
6.7,0.0, 6.0, 0.003,2020-06-03 05:00:00, 297.0,97.0,23
6.8,0.0, 4.0, None,2020-06-03 05:15:00, 283.0,97.0,23
7.3,0.0, 4.7, None,2020-06-03 05:30:00, 244.0,95.0,23
7.6,0.0, 5.1, None,2020-06-03 05:45:00, 236.0,93.0,23
7.8,0.0, 3.9, 0.004,2020-06-03 06:00:00, 270.0,93.0,23
