WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
98.3,2021-08-06 00:00:00, None,74.9,32
108.2,2021-08-06 01:00:00, None,84.3,32
110.2,2021-08-06 02:00:00, None,86.0,32
104.8,2021-08-06 03:00:00, None,85.6,32
106.8,2021-08-06 04:00:00, None,87.8,32
99.7,2021-08-06 05:00:00, None,91.3,32
94.4,2021-08-06 06:00:00, None,92.7,32
92.6,2021-08-06 07:00:00, None,86.5,32
83.2,2021-08-06 08:00:00, None,86.8,32
64.5,2021-08-06 09:00:00, None,82.0,32
119.9,2021-08-06 10:00:00, None,65.8,32
172.4,2021-08-06 11:00:00, None,53.6,32
169.9,2021-08-06 12:00:00, None,53.1,32
190.7,2021-08-06 13:00:00, None,44.1,32
216.6,2021-08-06 14:00:00, None,44.9,32
199.7,2021-08-06 15:00:00, None,42.2,32
231.8,2021-08-06 16:00:00, None,54.1,32
224.5,2021-08-06 17:00:00, None,58.6,32
176.6,2021-08-06 18:00:00, None,59.8,32
156.1,2021-08-06 19:00:00, None,64.1,32
106.3,2021-08-06 20:00:00, None,65.3,32
100.3,2021-08-06 21:00:00, None,67.7,32
109.1,2021-08-06 22:00:00, None,63.8,32
115.9,2021-08-06 23:00:00, None,72.0,32
132.5,2021-08-07 00:00:00, None,96.8,32
100.4,2021-08-07 01:00:00, None,100.0,32
107.7,2021-08-07 02:00:00, None,99.8,32
97.3,2021-08-07 03:00:00, None,99.6,32
112.0,2021-08-07 04:00:00, None,99.8,32
109.5,2021-08-07 05:00:00, None,99.7,32
123.0,2021-08-07 06:00:00, None,100.0,32
54.3,2021-08-07 07:00:00, None,99.6,32
321.8,2021-08-07 08:00:00, None,99.5,32
311.3,2021-08-07 09:00:00, None,99.7,32
357.1,2021-08-07 10:00:00, None,100.0,32
318.4,2021-08-07 11:00:00, None,100.0,32
324.7,2021-08-07 12:00:00, None,99.6,32
343.0,2021-08-07 13:00:00, None,99.9,32
324.4,2021-08-07 14:00:00, None,97.9,32
322.1,2021-08-07 15:00:00, None,95.4,32
358.1,2021-08-07 16:00:00, None,93.4,32
343.3,2021-08-07 17:00:00, None,88.9,32
96.6,2021-08-07 18:00:00, None,89.1,32
129.0,2021-08-07 19:00:00, None,95.7,32
211.8,2021-08-07 20:00:00, None,94.5,32
158.0,2021-08-07 21:00:00, None,90.2,32
124.5,2021-08-07 22:00:00, None,83.2,32
101.1,2021-08-07 23:00:00, None,79.2,32
99.6,2021-08-08 00:00:00, None,86.3,32
122.3,2021-08-08 01:00:00, None,92.0,32
125.1,2021-08-08 02:00:00, None,94.1,32
101.7,2021-08-08 03:00:00, None,97.3,32
101.1,2021-08-08 04:00:00, None,94.8,32
99.9,2021-08-08 05:00:00, None,100.0,32
96.8,2021-08-08 06:00:00, None,99.6,32
95.0,2021-08-08 07:00:00, None,98.6,32
96.0,2021-08-08 08:00:00, None,95.5,32
89.9,2021-08-08 09:00:00, None,93.7,32
86.6,2021-08-08 10:00:00, None,90.7,32
89.3,2021-08-08 11:00:00, None,88.1,32
99.1,2021-08-08 12:00:00, None,88.2,32
82.5,2021-08-08 13:00:00, None,83.3,32
55.0,2021-08-08 14:00:00, None,78.5,32
79.1,2021-08-08 15:00:00, None,77.8,32
82.5,2021-08-08 16:00:00, None,76.3,32
66.3,2021-08-08 17:00:00, None,74.2,32
83.1,2021-08-08 18:00:00, None,72.6,32
98.3,2021-08-08 19:00:00, None,76.7,32
136.8,2021-08-08 20:00:00, None,87.7,32
198.3,2021-08-08 21:00:00, None,93.0,32
157.3,2021-08-08 22:00:00, None,96.5,32
140.3,2021-08-08 23:00:00, None,98.2,32
59.3,2021-08-09 00:00:00, None,100.0,32
319.9,2021-08-09 01:00:00, None,98.3,32
82.5,2021-08-09 02:00:00, None,99.6,32
172.9,2021-08-09 03:00:00, None,96.8,32
65.5,2021-08-09 04:00:00, None,97.1,32
304.5,2021-08-09 05:00:00, None,98.1,32
305.9,2021-08-09 06:00:00, None,97.2,32
325.7,2021-08-09 07:00:00, None,88.7,32
337.6,2021-08-09 08:00:00, None,75.4,32
31.3,2021-08-09 09:00:00, None,74.1,32
5.0,2021-08-09 10:00:00, None,68.5,32
281.6,2021-08-09 11:00:00, None,67.4,32
284.5,2021-08-09 12:00:00, None,62.0,32
333.3,2021-08-09 13:00:00, None,69.1,32
328.6,2021-08-09 14:00:00, None,62.4,32
321.6,2021-08-09 15:00:00, None,60.7,32
24.7,2021-08-09 16:00:00, None,61.6,32
328.2,2021-08-09 17:00:00, None,62.9,32
336.0,2021-08-09 18:00:00, None,62.7,32
342.6,2021-08-09 19:00:00, None,63.5,32
321.3,2021-08-09 20:00:00, None,76.6,32
296.7,2021-08-09 21:00:00, None,88.5,32
321.2,2021-08-09 22:00:00, None,89.2,32
325.4,2021-08-09 23:00:00, None,89.4,32
30.8,2021-08-10 00:00:00, None,93.2,32
326.3,2021-08-10 01:00:00, None,90.0,32
322.8,2021-08-10 02:00:00, None,90.2,32
84.4,2021-08-10 03:00:00, None,91.6,32
44.7,2021-08-10 04:00:00, None,97.4,32
297.6,2021-08-10 05:00:00, None,97.7,32
323.0,2021-08-10 06:00:00, None,95.4,32
334.8,2021-08-10 07:00:00, None,89.2,32
347.0,2021-08-10 08:00:00, None,81.2,32
6.6,2021-08-10 09:00:00, None,77.9,32
50.5,2021-08-10 10:00:00, None,65.1,32
57.7,2021-08-10 11:00:00, None,60.4,32
80.1,2021-08-10 12:00:00, None,53.4,32
63.2,2021-08-10 13:00:00, None,48.9,32
346.0,2021-08-10 14:00:00, None,56.3,32
304.0,2021-08-10 15:00:00, None,64.6,32
300.7,2021-08-10 16:00:00, None,60.1,32
300.1,2021-08-10 17:00:00, None,58.3,32
307.2,2021-08-10 18:00:00, None,57.4,32
312.3,2021-08-10 19:00:00, None,58.3,32
322.9,2021-08-10 20:00:00, None,69.4,32
332.8,2021-08-10 21:00:00, None,82.0,32
344.6,2021-08-10 22:00:00, None,85.9,32
305.7,2021-08-10 23:00:00, None,88.5,32
353.2,2021-08-11 00:00:00, None,90.2,32
283.4,2021-08-11 01:00:00, None,90.9,32
298.5,2021-08-11 02:00:00, None,95.2,32
270.1,2021-08-11 03:00:00, None,96.8,32
233.8,2021-08-11 04:00:00, None,99.7,32
290.1,2021-08-11 05:00:00, None,99.2,32
285.3,2021-08-11 06:00:00, None,98.0,32
2.4,2021-08-11 07:00:00, None,93.8,32
326.1,2021-08-11 08:00:00, None,84.2,32
320.2,2021-08-11 09:00:00, None,78.4,32
331.7,2021-08-11 10:00:00, None,63.8,32
327.1,2021-08-11 11:00:00, None,64.8,32
316.1,2021-08-11 12:00:00, None,62.0,32
311.6,2021-08-11 13:00:00, None,57.2,32
313.0,2021-08-11 14:00:00, None,57.3,32
311.9,2021-08-11 15:00:00, None,56.1,32
330.5,2021-08-11 16:00:00, None,51.1,32
342.6,2021-08-11 17:00:00, None,53.9,32
336.3,2021-08-11 18:00:00, None,58.2,32
327.0,2021-08-11 19:00:00, None,62.4,32
296.9,2021-08-11 20:00:00, None,78.5,32
311.9,2021-08-11 21:00:00, None,84.0,32
308.6,2021-08-11 22:00:00, None,86.9,32
319.7,2021-08-11 23:00:00, None,88.9,32
319.6,2021-08-12 00:00:00, None,93.4,32
304.9,2021-08-12 01:00:00, None,91.9,32
307.4,2021-08-12 02:00:00, None,94.3,32
288.7,2021-08-12 03:00:00, None,96.2,32
285.3,2021-08-12 04:00:00, None,96.5,32
235.9,2021-08-12 05:00:00, None,99.2,32
286.3,2021-08-12 06:00:00, None,98.5,32
317.3,2021-08-12 07:00:00, None,91.7,32
332.7,2021-08-12 08:00:00, None,84.0,32
332.8,2021-08-12 09:00:00, None,72.2,32
326.4,2021-08-12 10:00:00, None,73.0,32
336.8,2021-08-12 11:00:00, None,53.5,32
318.8,2021-08-12 12:00:00, None,39.5,32
306.3,2021-08-12 13:00:00, None,28.1,32
292.6,2021-08-12 14:00:00, None,27.9,32
296.4,2021-08-12 15:00:00, None,26.7,32
298.4,2021-08-12 16:00:00, None,22.3,32
335.2,2021-08-12 17:00:00, None,27.3,32
323.3,2021-08-12 18:00:00, None,36.1,32
289.9,2021-08-12 19:00:00, None,55.7,32
326.5,2021-08-12 20:00:00, None,62.7,32
27.6,2021-08-12 21:00:00, None,67.6,32
301.2,2021-08-12 22:00:00, None,76.3,32
301.6,2021-08-12 23:00:00, None,73.8,32
