AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
18.1,0.0,8.8,2016-08-12 00:00:00,312.0,63.0,33
18.2,0.0,7.1,2016-08-12 00:15:00,319.0,63.0,33
18.0,0.0,5.5,2016-08-12 00:30:00,325.0,64.0,33
18.3,0.0,0.0,2016-08-12 00:45:00,326.0,62.0,33
18.2,0.0,0.0,2016-08-12 01:00:00,320.0,63.0,33
18.3,0.0,0.0,2016-08-12 01:15:00,315.0,61.0,33
18.6,0.0,8.4,2016-08-12 01:30:00,319.0,61.0,33
18.2,0.0,8.4,2016-08-12 01:45:00,318.0,63.0,33
18.3,0.0,6.7,2016-08-12 02:00:00,319.0,62.0,33
18.4,0.0,5.3,2016-08-12 02:15:00,318.0,63.0,33
18.3,0.0,6.2,2016-08-12 02:30:00,319.0,63.0,33
17.9,0.0,0.0,2016-08-12 02:45:00,322.0,66.0,33
17.8,0.0,0.0,2016-08-12 03:00:00,324.0,64.0,33
17.8,0.0,0.0,2016-08-12 03:15:00,342.0,65.0,33
17.8,0.0,0.0,2016-08-12 03:30:00,341.0,65.0,33
17.6,0.0,0.0,2016-08-12 03:45:00,342.0,66.0,33
17.4,0.0,0.0,2016-08-12 04:00:00,342.0,67.0,33
17.3,0.0,0.0,2016-08-12 04:15:00,342.0,67.0,33
17.1,0.0,0.0,2016-08-12 04:30:00,341.0,68.0,33
17.1,0.0,0.0,2016-08-12 04:45:00,336.0,68.0,33
16.7,0.0,0.0,2016-08-12 05:00:00,316.0,72.0,33
16.7,0.0,0.0,2016-08-12 05:15:00,331.0,70.0,33
16.9,0.0,8.7,2016-08-12 05:30:00,312.0,70.0,33
16.9,0.0,8.2,2016-08-12 05:45:00,315.0,70.0,33
17.6,0.0,6.8,2016-08-12 06:00:00,322.0,67.0,33
19.1,0.0,4.2,2016-08-12 06:15:00,318.0,63.0,33
19.2,0.0,5.8,2016-08-12 06:30:00,324.0,66.0,33
19.0,0.0,7.8,2016-08-12 06:45:00,319.0,65.0,33
19.6,0.0,9.7,2016-08-12 07:00:00,302.0,62.0,33
20.2,0.0,9.9,2016-08-12 07:15:00,306.0,60.0,33
20.4,0.0,13.1,2016-08-12 07:30:00,259.0,60.0,33
20.4,0.0,17.6,2016-08-12 07:45:00,225.0,60.0,33
20.1,0.0,21.4,2016-08-12 08:00:00,214.0,61.0,33
20.2,0.0,20.6,2016-08-12 08:15:00,209.0,61.0,33
20.2,0.0,23.1,2016-08-12 08:30:00,218.0,62.0,33
20.5,0.0,22.2,2016-08-12 08:45:00,209.0,60.0,33
20.6,0.0,20.8,2016-08-12 09:00:00,210.0,62.0,33
21.5,0.0,17.8,2016-08-12 09:15:00,230.0,58.0,33
22.2,0.0,16.5,2016-08-12 09:30:00,235.0,56.0,33
22.8,0.0,13.5,2016-08-12 09:45:00,272.0,54.0,33
23.2,0.0,11.7,2016-08-12 10:00:00,288.0,53.0,33
23.4,0.0,11.3,2016-08-12 10:15:00,282.0,53.0,33
24.0,0.0,11.3,2016-08-12 10:30:00,289.0,50.0,33
24.4,0.0,9.0,2016-08-12 10:45:00,298.0,50.0,33
25.3,0.0,7.8,2016-08-12 11:00:00,313.0,49.0,33
25.0,0.0,9.7,2016-08-12 11:15:00,300.0,48.0,33
25.8,0.0,9.9,2016-08-12 11:30:00,302.0,46.0,33
26.1,0.0,6.1,2016-08-12 11:45:00,320.0,47.0,33
26.4,0.0,5.3,2016-08-12 12:00:00,324.0,45.0,33
26.5,0.0,8.1,2016-08-12 12:15:00,311.0,45.0,33
27.0,0.0,4.8,2016-08-12 12:30:00,321.0,43.0,33
27.2,0.0,8.2,2016-08-12 12:45:00,310.0,41.0,33
27.5,0.0,9.7,2016-08-12 13:00:00,305.0,40.0,33
27.7,0.0,9.6,2016-08-12 13:15:00,308.0,38.0,33
28.1,0.0,10.1,2016-08-12 13:30:00,305.0,39.0,33
28.6,0.0,8.9,2016-08-12 13:45:00,310.0,37.0,33
28.2,0.0,9.9,2016-08-12 14:00:00,308.0,38.0,33
28.2,0.0,10.4,2016-08-12 14:15:00,303.0,37.0,33
28.4,0.0,10.2,2016-08-12 14:30:00,302.0,38.0,33
28.3,0.0,11.7,2016-08-12 14:45:00,294.0,38.0,33
28.5,0.0,10.7,2016-08-12 15:00:00,302.0,37.0,33
27.9,0.0,6.3,2016-08-12 15:15:00,315.0,40.0,33
28.2,0.0,6.1,2016-08-12 15:30:00,317.0,37.0,33
27.8,0.0,9.7,2016-08-12 15:45:00,307.0,39.0,33
27.7,0.0,6.7,2016-08-12 16:00:00,318.0,41.0,33
27.5,0.0,7.3,2016-08-12 16:15:00,319.0,42.0,33
27.2,0.0,6.8,2016-08-12 16:30:00,319.0,42.0,33
27.0,0.0,6.5,2016-08-12 16:45:00,321.0,42.0,33
27.5,0.0,3.4,2016-08-12 17:00:00,325.0,40.0,33
28.2,0.0,0.0,2016-08-12 17:15:00,332.0,38.0,33
28.5,0.0,0.0,2016-08-12 17:30:00,334.0,36.0,33
27.8,0.0,0.0,2016-08-12 17:45:00,330.0,42.0,33
27.5,0.0,0.0,2016-08-12 18:00:00,333.0,42.0,33
26.6,0.0,0.3,2016-08-12 18:15:00,336.0,46.0,33
25.2,0.0,3.8,2016-08-12 18:30:00,337.0,51.0,33
25.0,0.0,4.8,2016-08-12 18:45:00,338.0,51.0,33
24.0,0.0,3.6,2016-08-12 19:00:00,343.0,54.0,33
22.8,0.0,0.6,2016-08-12 19:15:00,343.0,56.0,33
22.4,0.0,7.3,2016-08-12 19:30:00,351.0,55.0,33
22.2,0.0,6.9,2016-08-12 19:45:00,352.0,53.0,33
22.2,0.0,8.5,2016-08-12 20:00:00,31.0,50.0,33
22.3,0.0,8.0,2016-08-12 20:15:00,31.0,48.0,33
22.2,0.0,6.5,2016-08-12 20:30:00,31.0,49.0,33
22.0,0.0,7.4,2016-08-12 20:45:00,13.0,53.0,33
21.9,0.0,2.6,2016-08-12 21:00:00,354.0,54.0,33
21.8,0.0,0.0,2016-08-12 21:15:00,353.0,55.0,33
21.6,0.0,0.0,2016-08-12 21:30:00,13.0,56.0,33
21.8,0.0,0.0,2016-08-12 21:45:00,31.0,57.0,33
21.8,0.0,0.0,2016-08-12 22:00:00,31.0,58.0,33
21.7,0.0,0.0,2016-08-12 22:15:00,351.0,58.0,33
21.4,0.0,0.0,2016-08-12 22:30:00,330.0,59.0,33
20.9,0.0,10.2,2016-08-12 22:45:00,304.0,59.0,33
20.7,0.0,11.4,2016-08-12 23:00:00,293.0,59.0,33
20.4,0.0,12.5,2016-08-12 23:15:00,284.0,60.0,33
20.3,0.0,10.6,2016-08-12 23:30:00,301.0,55.0,33
20.5,0.0,10.8,2016-08-12 23:45:00,297.0,56.0,33
20.5,0.0,11.4,2016-08-13 00:00:00,293.0,56.0,33
20.4,0.0,11.4,2016-08-13 00:15:00,295.0,54.0,33
20.3,0.0,12.7,2016-08-13 00:30:00,289.0,53.0,33
20.2,0.0,13.5,2016-08-13 00:45:00,276.0,54.0,33
20.2,0.0,11.8,2016-08-13 01:00:00,292.0,54.0,33
20.2,0.0,9.8,2016-08-13 01:15:00,306.0,54.0,33
20.3,0.0,8.7,2016-08-13 01:30:00,313.0,53.0,33
20.5,0.0,9.4,2016-08-13 01:45:00,312.0,53.0,33
20.7,0.0,9.8,2016-08-13 02:00:00,310.0,52.0,33
20.8,0.0,9.4,2016-08-13 02:15:00,314.0,52.0,33
20.7,0.0,9.0,2016-08-13 02:30:00,315.0,53.0,33
21.0,0.0,7.8,2016-08-13 02:45:00,320.0,51.0,33
21.1,0.0,5.8,2016-08-13 03:00:00,318.0,52.0,33
20.7,0.0,8.0,2016-08-13 03:15:00,312.0,54.0,33
20.2,0.0,9.8,2016-08-13 03:30:00,311.0,55.0,33
20.0,0.0,7.8,2016-08-13 03:45:00,316.0,57.0,33
19.9,0.0,10.3,2016-08-13 04:00:00,315.0,58.0,33
19.4,0.0,10.8,2016-08-13 04:15:00,331.0,60.0,33
19.4,0.0,9.4,2016-08-13 04:30:00,333.0,59.0,33
19.8,0.0,9.0,2016-08-13 04:45:00,333.0,57.0,33
19.7,0.0,9.2,2016-08-13 05:00:00,333.0,58.0,33
19.7,0.0,10.8,2016-08-13 05:15:00,339.0,57.0,33
19.5,0.0,10.8,2016-08-13 05:30:00,340.0,59.0,33
19.2,0.0,9.4,2016-08-13 05:45:00,344.0,62.0,33
19.1,0.0,12.3,2016-08-13 06:00:00,345.0,62.0,33
20.2,0.0,9.5,2016-08-13 06:15:00,345.0,58.0,33
20.5,0.0,8.8,2016-08-13 06:30:00,343.0,58.0,33
20.6,0.0,8.7,2016-08-13 06:45:00,339.0,57.0,33
20.8,0.0,8.3,2016-08-13 07:00:00,336.0,56.0,33
21.4,0.0,8.4,2016-08-13 07:15:00,336.0,55.0,33
22.1,0.0,8.0,2016-08-13 07:30:00,338.0,52.0,33
22.0,0.0,11.4,2016-08-13 07:45:00,341.0,52.0,33
22.5,0.0,8.6,2016-08-13 08:00:00,343.0,51.0,33
22.1,0.0,0.0,2016-08-13 08:15:00,337.0,52.0,33
22.7,0.0,0.0,2016-08-13 08:30:00,341.0,52.0,33
23.6,0.0,0.0,2016-08-13 08:45:00,353.0,48.0,33
23.4,0.0,7.6,2016-08-13 09:00:00,358.0,49.0,33
25.1,0.0,4.4,2016-08-13 09:15:00,360.0,45.0,33
25.5,0.0,1.6,2016-08-13 09:30:00,350.0,44.0,33
26.0,0.0,8.5,2016-08-13 09:45:00,5.0,42.0,33
26.0,0.0,9.1,2016-08-13 10:00:00,10.0,42.0,33
25.9,0.0,8.2,2016-08-13 10:15:00,5.0,41.0,33
26.5,0.0,7.5,2016-08-13 10:30:00,357.0,39.0,33
27.1,0.0,8.9,2016-08-13 10:45:00,7.0,39.0,33
27.1,0.0,9.9,2016-08-13 11:00:00,5.0,38.0,33
27.3,0.0,5.9,2016-08-13 11:15:00,351.0,39.0,33
27.6,0.0,9.2,2016-08-13 11:30:00,350.0,38.0,33
27.4,0.0,11.5,2016-08-13 11:45:00,344.0,41.0,33
27.5,0.0,10.2,2016-08-13 12:00:00,339.0,41.0,33
27.8,0.0,12.3,2016-08-13 12:15:00,341.0,38.0,33
28.1,0.0,10.8,2016-08-13 12:30:00,351.0,36.0,33
28.5,0.0,10.5,2016-08-13 12:45:00,350.0,36.0,33
27.7,0.0,14.2,2016-08-13 13:00:00,345.0,36.0,33
28.3,0.0,11.5,2016-08-13 13:15:00,2.0,36.0,33
28.9,0.0,10.0,2016-08-13 13:30:00,2.0,33.0,33
28.8,0.0,10.3,2016-08-13 13:45:00,343.0,34.0,33
28.9,0.0,12.1,2016-08-13 14:00:00,359.0,34.0,33
29.3,0.0,10.0,2016-08-13 14:15:00,7.0,35.0,33
28.8,0.0,10.5,2016-08-13 14:30:00,357.0,35.0,33
29.4,0.0,9.9,2016-08-13 14:45:00,10.0,34.0,33
28.9,0.0,12.4,2016-08-13 15:00:00,14.0,35.0,33
28.9,0.0,13.9,2016-08-13 15:15:00,26.0,34.0,33
28.7,0.0,16.4,2016-08-13 15:30:00,36.0,35.0,33
28.7,0.0,14.8,2016-08-13 15:45:00,22.0,35.0,33
28.3,0.0,11.9,2016-08-13 16:00:00,356.0,35.0,33
27.8,0.0,14.8,2016-08-13 16:15:00,356.0,37.0,33
27.5,0.0,13.4,2016-08-13 16:30:00,357.0,36.0,33
27.2,0.0,16.4,2016-08-13 16:45:00,5.0,36.0,33
27.9,0.0,13.8,2016-08-13 17:00:00,15.0,32.0,33
28.6,0.0,14.0,2016-08-13 17:15:00,24.0,30.0,33
28.1,0.0,13.7,2016-08-13 17:30:00,21.0,31.0,33
28.1,0.0,13.2,2016-08-13 17:45:00,28.0,31.0,33
27.6,0.0,10.7,2016-08-13 18:00:00,13.0,33.0,33
26.5,0.0,13.3,2016-08-13 18:15:00,26.0,36.0,33
25.8,0.0,10.8,2016-08-13 18:30:00,14.0,37.0,33
25.8,0.0,11.4,2016-08-13 18:45:00,18.0,38.0,33
24.7,0.0,9.8,2016-08-13 19:00:00,10.0,40.0,33
23.9,0.0,8.2,2016-08-13 19:15:00,5.0,43.0,33
23.0,0.0,8.3,2016-08-13 19:30:00,0.0,44.0,33
22.5,0.0,9.3,2016-08-13 19:45:00,6.0,46.0,33
22.3,0.0,8.9,2016-08-13 20:00:00,3.0,47.0,33
21.6,0.0,9.8,2016-08-13 20:15:00,7.0,48.0,33
21.1,0.0,7.7,2016-08-13 20:30:00,6.0,49.0,33
21.0,0.0,8.0,2016-08-13 20:45:00,26.0,47.0,33
21.5,0.0,9.4,2016-08-13 21:00:00,20.0,45.0,33
21.6,0.0,9.6,2016-08-13 21:15:00,50.0,44.0,33
21.2,0.0,8.4,2016-08-13 21:30:00,354.0,44.0,33
21.0,0.0,1.6,2016-08-13 21:45:00,342.0,44.0,33
20.7,0.0,6.5,2016-08-13 22:00:00,320.0,46.0,33
20.2,0.0,9.0,2016-08-13 22:15:00,305.0,52.0,33
19.8,0.0,10.5,2016-08-13 22:30:00,297.0,54.0,33
19.1,0.0,10.4,2016-08-13 22:45:00,300.0,57.0,33
19.0,0.0,9.9,2016-08-13 23:00:00,306.0,59.0,33
18.9,0.0,8.7,2016-08-13 23:15:00,312.0,64.0,33
18.9,0.0,9.0,2016-08-13 23:30:00,314.0,63.0,33
19.1,0.0,8.1,2016-08-13 23:45:00,314.0,62.0,33
19.3,0.0,8.4,2016-08-14 00:00:00,314.0,61.0,33
19.5,0.0,8.5,2016-08-14 00:15:00,318.0,61.0,33
18.9,0.0,9.6,2016-08-14 00:30:00,314.0,65.0,33
18.5,0.0,9.5,2016-08-14 00:45:00,310.0,67.0,33
18.3,0.0,10.0,2016-08-14 01:00:00,307.0,67.0,33
18.4,0.0,9.5,2016-08-14 01:15:00,313.0,66.0,33
18.5,0.0,8.1,2016-08-14 01:30:00,315.0,66.0,33
18.4,0.0,8.3,2016-08-14 01:45:00,312.0,64.0,33
18.2,0.0,7.6,2016-08-14 02:00:00,317.0,67.0,33
17.9,0.0,10.3,2016-08-14 02:15:00,310.0,68.0,33
17.8,0.0,8.2,2016-08-14 02:30:00,311.0,69.0,33
17.3,0.0,9.2,2016-08-14 02:45:00,310.0,71.0,33
16.9,0.0,7.8,2016-08-14 03:00:00,313.0,72.0,33
16.5,0.0,7.6,2016-08-14 03:15:00,314.0,74.0,33
16.3,0.0,8.2,2016-08-14 03:30:00,312.0,73.0,33
16.2,0.0,9.2,2016-08-14 03:45:00,308.0,74.0,33
16.1,0.0,8.7,2016-08-14 04:00:00,307.0,73.0,33
15.8,0.0,8.5,2016-08-14 04:15:00,307.0,73.0,33
15.7,0.0,10.7,2016-08-14 04:30:00,298.0,73.0,33
15.6,0.0,10.7,2016-08-14 04:45:00,297.0,75.0,33
15.4,0.0,12.0,2016-08-14 05:00:00,296.0,76.0,33
15.3,0.0,11.0,2016-08-14 05:15:00,297.0,76.0,33
15.4,0.0,10.6,2016-08-14 05:30:00,300.0,76.0,33
15.4,0.0,9.5,2016-08-14 05:45:00,306.0,74.0,33
15.9,0.0,6.4,2016-08-14 06:00:00,317.0,70.0,33
17.1,0.0,8.0,2016-08-14 06:15:00,312.0,63.0,33
17.5,0.0,8.2,2016-08-14 06:30:00,313.0,62.0,33
18.0,0.0,6.8,2016-08-14 06:45:00,315.0,60.0,33
19.2,0.0,3.7,2016-08-14 07:00:00,326.0,57.0,33
20.0,0.0,0.0,2016-08-14 07:15:00,332.0,54.0,33
20.1,0.0,5.1,2016-08-14 07:30:00,321.0,55.0,33
20.1,0.0,4.8,2016-08-14 07:45:00,321.0,58.0,33
20.9,0.0,3.8,2016-08-14 08:00:00,327.0,55.0,33
20.8,0.0,3.5,2016-08-14 08:15:00,324.0,55.0,33
21.2,0.0,8.2,2016-08-14 08:30:00,311.0,52.0,33
21.7,0.0,2.9,2016-08-14 08:45:00,330.0,52.0,33
22.5,0.0,3.2,2016-08-14 09:00:00,326.0,49.0,33
22.5,0.0,5.3,2016-08-14 09:15:00,328.0,48.0,33
22.3,0.0,2.3,2016-08-14 09:30:00,331.0,49.0,33
22.2,0.0,5.8,2016-08-14 09:45:00,333.0,47.0,33
23.1,0.0,0.8,2016-08-14 10:00:00,333.0,43.0,33
22.9,0.0,9.8,2016-08-14 10:15:00,322.0,45.0,33
23.4,0.0,8.2,2016-08-14 10:30:00,324.0,41.0,33
23.3,0.0,8.1,2016-08-14 10:45:00,325.0,41.0,33
23.7,0.0,9.6,2016-08-14 11:00:00,326.0,41.0,33
23.6,0.0,9.4,2016-08-14 11:15:00,331.0,41.0,33
