AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
13.5, 1.0,0.0,0.7, 0.0,2016-08-12 00:00:00,8.0,89.0,33
13.4, None,0.0,0.8, None,2016-08-12 00:15:00,5.0,92.0,33
13.3, None,0.0,1.8, None,2016-08-12 00:30:00,44.0,89.0,33
13.2, None,0.0,0.0, None,2016-08-12 00:45:00,287.0,91.0,33
13.1, 0.0,0.0,1.3, 0.0,2016-08-12 01:00:00,68.0,89.0,33
12.8, None,0.0,0.0, None,2016-08-12 01:15:00,343.0,93.0,33
12.5, None,0.0,1.2, None,2016-08-12 01:30:00,334.0,91.0,33
12.6, None,0.0,0.1, None,2016-08-12 01:45:00,33.0,88.0,33
12.4, 0.0,0.0,0.0, 0.0,2016-08-12 02:00:00,354.0,89.0,33
12.3, None,0.0,0.0, None,2016-08-12 02:15:00,39.0,87.0,33
12.1, None,0.0,1.0, None,2016-08-12 02:30:00,42.0,90.0,33
12.1, None,0.0,0.0, None,2016-08-12 02:45:00,289.0,93.0,33
12.0, 0.0,0.0,1.0, 0.0,2016-08-12 03:00:00,34.0,89.0,33
11.9, None,0.0,0.8, None,2016-08-12 03:15:00,68.0,91.0,33
11.9, None,0.0,0.0, None,2016-08-12 03:30:00,237.0,93.0,33
11.9, None,0.0,0.0, None,2016-08-12 03:45:00,30.0,92.0,33
11.7, 0.0,0.0,1.2, 0.0,2016-08-12 04:00:00,38.0,94.0,33
11.7, None,0.0,0.0, None,2016-08-12 04:15:00,211.0,95.0,33
11.6, None,0.0,1.9, None,2016-08-12 04:30:00,269.0,96.0,33
11.6, None,0.0,1.0, None,2016-08-12 04:45:00,255.0,95.0,33
11.6, 0.0,0.0,0.0, 0.0,2016-08-12 05:00:00,40.0,93.0,33
11.4, None,0.0,0.0, None,2016-08-12 05:15:00,274.0,95.0,33
11.4, None,0.0,0.0, None,2016-08-12 05:30:00,352.0,94.0,33
11.4, None,0.0,0.4, None,2016-08-12 05:45:00,25.0,94.0,33
11.6, 0.0,0.0,0.0, 0.0,2016-08-12 06:00:00,224.0,95.0,33
12.0, None,0.0,1.3, None,2016-08-12 06:15:00,37.0,92.0,33
14.1, None,0.0,0.0, None,2016-08-12 06:30:00,268.0,86.0,33
15.3, None,0.0,1.2, None,2016-08-12 06:45:00,10.0,84.0,33
16.2, -1.0,0.0,0.6, 0.0,2016-08-12 07:00:00,310.0,83.0,33
17.1, None,0.0,0.0, None,2016-08-12 07:15:00,255.0,82.0,33
18.5, None,0.0,0.5, None,2016-08-12 07:30:00,240.0,75.0,33
19.8, None,0.0,0.0, None,2016-08-12 07:45:00,257.0,70.0,33
20.8, 0.0,0.0,2.7, 0.0,2016-08-12 08:00:00,234.0,61.0,33
21.3, None,0.0,4.5, None,2016-08-12 08:15:00,275.0,59.0,33
22.3, None,0.0,5.7, None,2016-08-12 08:30:00,218.0,56.0,33
23.9, None,0.0,4.3, None,2016-08-12 08:45:00,185.0,50.0,33
24.4, -1.0,0.0,7.4, 0.0,2016-08-12 09:00:00,88.0,45.0,33
24.2, None,0.0,8.8, None,2016-08-12 09:15:00,44.0,47.0,33
