IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2017-09-25,0.009,50.6201,-120.4482
2017-09-26,0.0,51.115,-120.1218
2017-09-26,0.0,57.5133,-121.8783
2017-09-26,36.3,49.2027,-119.6786
2017-09-26,0.0,50.8607,-118.8376
2017-09-27,0.0,52.6568,-119.1917
2017-09-27,0.009,54.0899,-124.0205
2017-09-27,0.009,50.9115,-119.2878
2017-09-27,0.0,50.6502,-119.9498
2017-09-27,0.0,53.4211,-122.6067
2017-09-27,0.3,48.9202,-123.8696
2017-09-27,100.0,49.1776,-119.7889
2017-09-27,0.3,48.9194,-123.8675
2017-09-27,0.009,49.0876,-124.002
2017-09-27,6.0,56.4852,-121.19
2017-09-27,0.009,50.2111,-118.8683
2017-09-28,0.0,53.5868,-120.8724
2017-09-28,45.0,52.5749,-125.4154
2017-09-29,0.009,50.9374,-118.1937
2017-09-29,0.3,49.0694,-119.5492
2017-09-30,0.9,50.0033,-120.9825
2017-10-01,0.0,50.083,-123.1646
2017-10-01,1.5,49.343,-117.7902
