IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2017-04-03,1.2,51.9963,-123.1572
2017-04-03,0.009,51.9366,-122.9875
2017-04-03,0.009,50.1729,-119.362
2017-04-04,0.009,51.3226,-117.0155
2017-04-04,1.94,52.0903,-123.2556
2017-04-05,0.9,53.3286,-120.2126
2017-04-05,1.0,50.7968,-121.6136
2017-04-05,0.009,51.5273,-122.2801
2017-04-06,0.0,56.0726,-120.6078
2017-04-06,8.7,51.9492,-123.1352
2017-04-09,0.3,51.9314,-122.9369
2017-04-09,0.4,52.0113,-123.1633
2017-04-09,0.266,51.9384,-123.0151
2017-04-09,0.4,53.9183,-124.1717
