ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None,327.0, 148.0, None, None,2016-12-16 00:00:00, -14.6, None, None, None,51
None,327.0, 148.0, None, None,2016-12-16 01:00:00, -16.3, None, None, None,51
None,328.0, 147.0, None, None,2016-12-16 02:00:00, -16.7, None, None, None,51
None,328.0, 146.0, None, None,2016-12-16 03:00:00, -17.2, None, None, None,51
None,328.0, 145.0, None, None,2016-12-16 04:00:00, None, None, None, None,51
None,328.0, 144.0, None, None,2016-12-16 05:00:00, None, None, None, None,51
None,328.0, 143.0, None, None,2016-12-16 06:00:00, None, None, None, None,51
None,328.0, 142.0, None, None,2016-12-16 07:00:00, None, None, None, None,51
None,328.0, 142.0, None, None,2016-12-16 08:00:00, None, None, None, None,51
None,328.0, 142.0, None, None,2016-12-16 09:00:00, None, None, None, None,51
None,328.0, 141.0, None, None,2016-12-16 10:00:00, None, None, None, None,51
None,328.0, 140.0, None, None,2016-12-16 11:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-16 12:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-16 13:00:00, None, None, None, None,51
None,328.0, 138.0, None, None,2016-12-16 14:00:00, None, None, None, None,51
None,328.0, 138.0, None, None,2016-12-16 15:00:00, None, None, None, None,51
None,328.0, 137.0, None, None,2016-12-16 16:00:00, None, None, None, None,51
None,328.0, 137.0, None, None,2016-12-16 17:00:00, None, None, None, None,51
None,329.0, 136.0, None, None,2016-12-16 18:00:00, None, None, None, None,51
None,328.0, 136.0, None, None,2016-12-16 19:00:00, None, None, None, None,51
None,328.0, 136.0, None, None,2016-12-16 20:00:00, None, None, None, None,51
None,328.0, 137.0, None, None,2016-12-16 21:00:00, None, None, None, None,51
None,328.0, 138.0, None, None,2016-12-16 22:00:00, -17.9, None, None, None,51
None,328.0, 140.0, None, None,2016-12-16 23:00:00, -18.7, None, None, None,51
None,328.0, 140.0, None, None,2016-12-17 00:00:00, -23.6, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 01:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 02:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 03:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 04:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 05:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 06:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 07:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 08:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 09:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 10:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 11:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 12:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 13:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 14:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 15:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 16:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 17:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 18:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 19:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 20:00:00, None, None, None, None,51
None,328.0, 139.0, None, None,2016-12-17 21:00:00, -14.1, None, None, None,51
None,328.0, 141.0, None, None,2016-12-17 22:00:00, -14.4, None, None, None,51
None,328.0, 142.0, None, None,2016-12-17 23:00:00, -14.7, None, None, None,51
None,328.0, 142.0, None, None,2016-12-18 00:00:00, -15.5, None, None, None,51
None,328.0, 142.0, None, None,2016-12-18 01:00:00, -15.2, None, None, None,51
None,328.0, 142.0, None, None,2016-12-18 02:00:00, -15.0, None, None, None,51
None,328.0, 142.0, None, None,2016-12-18 03:00:00, -14.7, None, None, None,51
None,328.0, 142.0, None, None,2016-12-18 04:00:00, -14.5, None, None, None,51
None,328.0, 142.0, None, None,2016-12-18 05:00:00, -14.3, None, None, None,51
None,329.0, 142.0, None, None,2016-12-18 06:00:00, -13.9, None, None, None,51
None,329.0, 142.0, None, None,2016-12-18 07:00:00, -13.7, None, None, None,51
None,329.0, 142.0, None, None,2016-12-18 08:00:00, -12.6, None, None, None,51
None,329.0, 142.0, None, None,2016-12-18 09:00:00, -12.1, None, None, None,51
None,329.0, 142.0, None, None,2016-12-18 10:00:00, -11.7, None, None, None,51
None,329.0, 142.0, None, None,2016-12-18 11:00:00, -11.2, None, None, None,51
None,329.0, 142.0, None, None,2016-12-18 12:00:00, -11.2, None, None, None,51
None,329.0, 142.0, None, None,2016-12-18 13:00:00, -11.5, None, None, None,51
None,329.0, 143.0, None, None,2016-12-18 14:00:00, -11.4, None, None, None,51
None,329.0, 143.0, None, None,2016-12-18 15:00:00, -11.6, None, None, None,51
None,329.0, 144.0, None, None,2016-12-18 16:00:00, -11.8, None, None, None,51
None,329.0, 144.0, None, None,2016-12-18 17:00:00, -11.8, None, None, None,51
None,330.0, 144.0, None, None,2016-12-18 18:00:00, -11.6, None, None, None,51
None,329.0, 145.0, None, None,2016-12-18 19:00:00, -10.2, None, None, None,51
None,329.0, 145.0, None, None,2016-12-18 20:00:00, -9.3, None, None, None,51
None,329.0, 146.0, None, None,2016-12-18 21:00:00, -8.6, None, None, None,51
None,329.0, 146.0, None, None,2016-12-18 22:00:00, -8.5, None, None, None,51
None,329.0, 147.0, None, None,2016-12-18 23:00:00, -8.4, None, None, None,51
None,329.0, 147.0, None, None,2016-12-19 00:00:00, -8.2, None, None, None,51
None,329.0, 147.0, None, None,2016-12-19 01:00:00, -7.9, None, None, None,51
None,329.0, 147.0, None, None,2016-12-19 02:00:00, -8.1, None, None, None,51
None,329.0, 148.0, None, None,2016-12-19 03:00:00, -8.3, None, None, None,51
None,329.0, 148.0, None, None,2016-12-19 04:00:00, -7.7, None, None, None,51
None,329.0, 149.0, None, None,2016-12-19 05:00:00, -7.5, None, None, None,51
None,330.0, 150.0, None, None,2016-12-19 06:00:00, -7.7, None, None, None,51
None,330.0, 151.0, None, None,2016-12-19 07:00:00, -7.4, None, None, None,51
None,330.0, 151.0, None, None,2016-12-19 08:00:00, -7.4, None, None, None,51
None,330.0, 152.0, None, None,2016-12-19 09:00:00, -8.8, None, None, None,51
None,330.0, 152.0, None, None,2016-12-19 10:00:00, -8.8, None, None, None,51
None,330.0, 152.0, None, None,2016-12-19 11:00:00, -9.1, None, None, None,51
None,330.0, 152.0, None, None,2016-12-19 12:00:00, -9.6, None, None, None,51
None,330.0, 152.0, None, None,2016-12-19 13:00:00, -10.1, None, None, None,51
None,330.0, 152.0, None, None,2016-12-19 14:00:00, -10.7, None, None, None,51
None,330.0, 152.0, None, None,2016-12-19 15:00:00, -10.1, None, None, None,51
None,331.0, 152.0, None, None,2016-12-19 16:00:00, -10.2, None, None, None,51
None,330.0, 152.0, None, None,2016-12-19 17:00:00, -10.1, None, None, None,51
None,331.0, 152.0, None, None,2016-12-19 18:00:00, -9.1, None, None, None,51
None,331.0, 152.0, None, None,2016-12-19 19:00:00, -8.3, None, None, None,51
None,331.0, 152.0, None, None,2016-12-19 20:00:00, -7.9, None, None, None,51
