WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None, 4.822, None, 95.0,2016-11-18 00:00:00,-3.327,47
None, None, None, 4.751, None, 95.1,2016-11-18 01:00:00,-3.244,47
None, None, None, 4.72, None, 95.1,2016-11-18 02:00:00,-3.169,47
None, None, None, 3.997, None, 95.0,2016-11-18 03:00:00,-3.241,47
None, None, None, 3.49, None, 94.9,2016-11-18 04:00:00,-3.403,47
None, None, None, 3.487, None, 94.8,2016-11-18 05:00:00,-3.603,47
None, None, None, 3.992, None, 94.7,2016-11-18 06:00:00,-3.757,47
None, None, None, 3.238, None, 94.7,2016-11-18 07:00:00,-3.742,47
None, None, None, 3.102, None, 94.5,2016-11-18 08:00:00,-3.896,47
None, None, None, 3.368, None, 94.4,2016-11-18 09:00:00,-4.106,47
None, None, None, 3.646, None, 94.3,2016-11-18 10:00:00,-4.111,47
None, None, None, 4.724, None, 94.0,2016-11-18 11:00:00,-4.319,47
None, None, None, 4.263, None, 94.0,2016-11-18 12:00:00,-4.443,47
None, None, None, 4.162, None, 94.0,2016-11-18 13:00:00,-4.306,47
None, None, None, 4.767, None, 94.1,2016-11-18 14:00:00,-4.214,47
None, None, None, 5.632, None, 94.2,2016-11-18 15:00:00,-4.274,47
None, None, None, 4.542, None, 94.2,2016-11-18 16:00:00,-4.272,47
None, None, None, 2.994, None, 94.0,2016-11-18 17:00:00,-4.621,47
None, None, None, 3.582, None, 94.2,2016-11-18 18:00:00,-4.562,47
None, None, None, 2.865, None, 94.6,2016-11-18 19:00:00,-4.146,47
None, None, None, 4.21, None, 95.1,2016-11-18 20:00:00,-3.293,47
None, None, None, 4.994, None, 95.1,2016-11-18 21:00:00,-3.065,47
None, None, None, 5.408, None, 95.1,2016-11-18 22:00:00,-3.226,47
None, None, None, 5.761, None, 94.8,2016-11-18 23:00:00,-3.484,47
None, None, None, 7.383, None, 94.5,2016-11-19 00:00:00,-3.932,47
None, None, None, 7.6, None, 94.2,2016-11-19 01:00:00,-4.314,47
None, None, None, 7.741, None, 94.2,2016-11-19 02:00:00,-4.548,47
None, None, None, 8.11, None, 94.1,2016-11-19 03:00:00,-4.561,47
None, None, None, 7.568, None, 93.9,2016-11-19 04:00:00,-4.821,47
None, None, None, 7.049, None, 93.6,2016-11-19 05:00:00,-5.183,47
None, None, None, 8.33, None, 93.3,2016-11-19 06:00:00,-5.654,47
None, None, None, 8.41, None, 93.0,2016-11-19 07:00:00,-6.03,47
None, None, None, 7.902, None, 92.8,2016-11-19 08:00:00,-6.298,47
None, None, None, 6.474, None, 92.7,2016-11-19 09:00:00,-6.48,47
None, None, None, 4.969, None, 92.6,2016-11-19 10:00:00,-6.487,47
None, None, None, 5.386, None, 92.6,2016-11-19 11:00:00,-6.493,47
None, None, None, 5.79, None, 92.6,2016-11-19 12:00:00,-6.379,47
None, None, None, 4.693, None, 92.8,2016-11-19 13:00:00,-6.212,47
None, None, None, 4.756, None, 92.9,2016-11-19 14:00:00,-6.098,47
None, None, None, 4.921, None, 93.0,2016-11-19 15:00:00,-5.943,47
None, None, None, 4.457, None, 93.0,2016-11-19 16:00:00,-5.932,47
None, None, None, 4.499, None, 93.0,2016-11-19 17:00:00,-6.041,47
None, None, None, 4.082, None, 93.0,2016-11-19 18:00:00,-6.083,47
None, None, None, 3.747, None, 92.9,2016-11-19 19:00:00,-6.101,47
None, None, None, 3.859, None, 93.0,2016-11-19 20:00:00,-6.049,47
None, None, None, 3.504, None, 93.0,2016-11-19 21:00:00,-6.028,47
None, None, None, 3.856, None, 93.1,2016-11-19 22:00:00,-5.943,47
None, None, None, 3.663, None, 93.2,2016-11-19 23:00:00,-5.756,47
None, None, None, 3.405, None, 93.3,2016-11-20 00:00:00,-5.639,47
None, None, None, 2.285, None, 93.4,2016-11-20 01:00:00,-5.499,47
None, None, None, 2.972, None, 93.4,2016-11-20 02:00:00,-5.464,47
None, None, None, 2.614, None, 93.5,2016-11-20 03:00:00,-5.454,47
None, None, None, 1.459, None, 93.4,2016-11-20 04:00:00,-5.346,47
None, None, None, 2.498, None, 93.6,2016-11-20 05:00:00,-5.317,47
None, None, None, 2.604, None, 93.7,2016-11-20 06:00:00,-5.024,47
None, None, None, 1.938, None, 93.7,2016-11-20 07:00:00,-4.996,47
None, None, None, 1.953, None, 93.8,2016-11-20 08:00:00,-4.882,47
None, None, None, 1.269, None, 94.0,2016-11-20 09:00:00,-4.574,47
None, None, None, 0.856, None, 94.2,2016-11-20 10:00:00,-4.117,47
None, None, None, 1.82, None, 94.3,2016-11-20 11:00:00,-3.833,47
None, None, None, 1.794, None, 94.6,2016-11-20 12:00:00,-3.289,47
None, None, None, 0.913999, None, 94.5,2016-11-20 13:00:00,-2.844,47
None, None, None, 0.796998, None, 95.3,2016-11-20 14:00:00,-2.102,47
None, None, None, 2.004, None, 95.2,2016-11-20 15:00:00,-2.547,47
None, None, None, 1.903, None, 95.4,2016-11-20 16:00:00,-2.483,47
None, None, None, 1.306, None, 95.4,2016-11-20 17:00:00,-2.601,47
None, None, None, 1.525, None, 95.4,2016-11-20 18:00:00,-2.539,47
None, None, None, 0.188998, None, 95.5,2016-11-20 19:00:00,-2.509,47
None, None, None, 0.702, None, 95.5,2016-11-20 20:00:00,-2.382,47
None, None, None, 1.254, None, 95.5,2016-11-20 21:00:00,-2.417,47
None, None, None, 0.395, None, 95.6,2016-11-20 22:00:00,-2.321,47
None, None, None, 1.3, None, 95.5,2016-11-20 23:00:00,-2.301,47
None, None, None, 1.84, None, 95.5,2016-11-21 00:00:00,-2.489,47
None, None, None, 2.515, None, 95.5,2016-11-21 01:00:00,-2.627,47
None, None, None, 1.72, None, 95.4,2016-11-21 02:00:00,-2.657,47
None, None, None, 1.651, None, 95.4,2016-11-21 03:00:00,-2.68,47
None, None, None, 1.913, None, 95.4,2016-11-21 04:00:00,-2.662,47
None, None, None, 1.356, None, 95.3,2016-11-21 05:00:00,-2.79,47
None, None, None, 1.118, None, 95.2,2016-11-21 06:00:00,-2.941,47
None, None, None, 2.525, None, 95.3,2016-11-21 07:00:00,-2.91,47
None, None, None, 2.218, None, 95.3,2016-11-21 08:00:00,-2.789,47
None, None, None, 1.812, None, 94.8,2016-11-21 09:00:00,-3.471,47
None, None, None, 2.436, None, 94.6,2016-11-21 10:00:00,-3.724,47
None, None, None, 1.612, None, 94.3,2016-11-21 11:00:00,-3.576,47
None, None, None, 1.378, None, 94.7,2016-11-21 12:00:00,-3.39,47
None, None, None, 0.416999, None, 94.9,2016-11-21 13:00:00,-2.643,47
None, None, None, 0.661, None, 95.1,2016-11-21 14:00:00,-2.404,47
None, None, None, 1.043, None, 95.1,2016-11-21 15:00:00,-2.515,47
None, None, None, 2.128, None, 94.9,2016-11-21 16:00:00,-2.991,47
None, None, None, 2.901, None, 95.0,2016-11-21 17:00:00,-3.628,47
None, None, None, 3.929, None, 95.1,2016-11-21 18:00:00,-3.204,47
None, None, None, 3.848, None, 95.1,2016-11-21 19:00:00,-3.249,47
None, None, None, 4.019, None, 95.1,2016-11-21 20:00:00,-3.25,47
None, None, None, 4.291, None, 95.1,2016-11-21 21:00:00,-3.201,47
None, None, None, 3.128, None, 95.3,2016-11-21 22:00:00,-2.975,47
None, None, None, 4.318, None, 95.3,2016-11-21 23:00:00,-2.849,47
None, None, None, 4.788, None, 95.5,2016-11-22 00:00:00,-2.62,47
None, None, None, 4.115, None, 95.7,2016-11-22 01:00:00,-2.389,47
None, None, None, 4.661, None, 95.7,2016-11-22 02:00:00,-2.215,47
None, None, None, 3.422, None, 95.9,2016-11-22 03:00:00,-1.928,47
None, None, None, 4.002, None, 96.0,2016-11-22 04:00:00,-1.763,47
None, None, None, 4.833, None, 96.1,2016-11-22 05:00:00,-1.61,47
None, None, None, 4.94, None, 96.2,2016-11-22 06:00:00,-1.419,47
None, None, None, 3.953, None, 96.3,2016-11-22 07:00:00,-1.332,47
None, None, None, 4.078, None, 96.3,2016-11-22 08:00:00,-1.455,47
None, None, None, 3.804, None, 96.2,2016-11-22 09:00:00,-1.635,47
None, None, None, 4.197, None, 96.0,2016-11-22 10:00:00,-1.716,47
None, None, None, 3.777, None, 96.0,2016-11-22 11:00:00,-1.414,47
None, None, None, 2.525, None, 96.1,2016-11-22 12:00:00,-1.112,47
None, None, None, 0.811999, None, 96.3,2016-11-22 13:00:00,-0.264999,47
None, None, None, 1.395, None, 96.6,2016-11-22 14:00:00,-0.187998,47
None, None, None, 1.643, None, 96.6,2016-11-22 15:00:00,-0.595,47
None, None, None, 1.577, None, 96.8,2016-11-22 16:00:00,-0.754,47
None, None, None, 2.16, None, 96.8,2016-11-22 17:00:00,-1.244,47
None, None, None, 2.221, None, 96.7,2016-11-22 18:00:00,-1.437,47
None, None, None, 2.146, None, 96.2,2016-11-22 19:00:00,-1.9,47
None, None, None, 1.42, None, 96.2,2016-11-22 20:00:00,-1.706,47
None, None, None, 0.882, None, 96.2,2016-11-22 21:00:00,-1.712,47
None, None, None, 0.830999, None, 96.1,2016-11-22 22:00:00,-1.809,47
None, None, None, 0.287999, None, 95.9,2016-11-22 23:00:00,-2.064,47
None, None, None, None, None, 95.9,2016-11-23 00:00:00,-1.967,47
None, None, None, None, None, 95.8,2016-11-23 01:00:00,-2.211,47
None, None, None, 0.224998, None, 95.6,2016-11-23 02:00:00,-2.391,47
None, None, None, 1.295, None, 95.6,2016-11-23 03:00:00,-2.438,47
None, None, None, 2.235, None, 95.7,2016-11-23 04:00:00,-2.276,47
None, None, None, 1.435, None, 95.2,2016-11-23 05:00:00,-2.808,47
None, None, None, 1.401, None, 95.0,2016-11-23 06:00:00,-3.227,47
None, None, None, 1.736, None, 94.8,2016-11-23 07:00:00,-3.405,47
