wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
5.4,11.7, 348.0,99.0,2021-09-03 00:00:00,36
3.2,11.1, 16.0,99.0,2021-09-03 01:00:00,36
3.2,10.6, 240.0,98.0,2021-09-03 02:00:00,36
1.4,10.8, 320.0,98.0,2021-09-03 03:00:00,36
3.2,11.2, 16.0,100.0,2021-09-03 04:00:00,36
4.0,11.3, 306.0,100.0,2021-09-03 05:00:00,36
5.4,12.2, 47.0,100.0,2021-09-03 06:00:00,36
4.3,13.3, 64.0,98.0,2021-09-03 07:00:00,36
6.1,13.8, 170.0,95.0,2021-09-03 08:00:00,36
10.4,13.1, 182.0,98.0,2021-09-03 09:00:00,36
6.8,13.3, 168.0,99.0,2021-09-03 10:00:00,36
8.3,13.3, 221.0,96.0,2021-09-03 11:00:00,36
5.4,13.9, 176.0,92.0,2021-09-03 12:00:00,36
5.0,16.3, 150.0,80.0,2021-09-03 13:00:00,36
11.2,14.7, 222.0,91.0,2021-09-03 14:00:00,36
7.2,14.7, 167.0,93.0,2021-09-03 15:00:00,36
3.2,14.4, 108.0,95.0,2021-09-03 16:00:00,36
5.0,15.4, 50.0,89.0,2021-09-03 17:00:00,36
4.3,15.6, 349.0,83.0,2021-09-03 18:00:00,36
4.7,15.3, 79.0,88.0,2021-09-03 19:00:00,36
2.5,15.4, 193.0,88.0,2021-09-03 20:00:00,36
5.8,14.8, 19.0,90.0,2021-09-03 21:00:00,36
18.0,14.2, 208.0,91.0,2021-09-03 22:00:00,36
5.0,13.6, 142.0,95.0,2021-09-03 23:00:00,36
5.8,13.7, 143.0,94.0,2021-09-04 00:00:00,36
10.1,13.9, 127.0,91.0,2021-09-04 01:00:00,36
8.3,14.4, 136.0,82.0,2021-09-04 02:00:00,36
15.1,13.7, 155.0,88.0,2021-09-04 03:00:00,36
13.7,15.3, 119.0,64.0,2021-09-04 04:00:00,36
23.0,14.4, 124.0,76.0,2021-09-04 05:00:00,36
3.6,12.5, 126.0,94.0,2021-09-04 06:00:00,36
10.4,12.2, 93.0,97.0,2021-09-04 07:00:00,36
18.4,12.6, 89.0,98.0,2021-09-04 08:00:00,36
19.4,13.5, 103.0,99.0,2021-09-04 09:00:00,36
20.2,14.4, 112.0,98.0,2021-09-04 10:00:00,36
19.8,14.9, 126.0,98.0,2021-09-04 11:00:00,36
21.2,14.8, 125.0,98.0,2021-09-04 12:00:00,36
20.2,15.1, 116.0,99.0,2021-09-04 13:00:00,36
18.4,15.2, 121.0,99.0,2021-09-04 14:00:00,36
15.8,15.4, 120.0,99.0,2021-09-04 15:00:00,36
20.2,14.4, 124.0,100.0,2021-09-04 16:00:00,36
15.1,14.1, 131.0,100.0,2021-09-04 17:00:00,36
13.0,14.0, 131.0,100.0,2021-09-04 18:00:00,36
11.5,14.0, 143.0,100.0,2021-09-04 19:00:00,36
4.7,13.6, 184.0,100.0,2021-09-04 20:00:00,36
6.1,13.3, 169.0,100.0,2021-09-04 21:00:00,36
3.2,13.3, 156.0,100.0,2021-09-04 22:00:00,36
5.4,13.3, 188.0,100.0,2021-09-04 23:00:00,36
