wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
16.7,2021-09-03 17:00:00, None, 143.0, None, 0.0, None, None, None, 0.0,36
22.6,2021-09-03 18:00:00, None, 124.0, None, 0.0, None, None, None, 0.0,36
21.1,2021-09-03 19:00:00, None, 126.0, None, 0.0, None, None, None, 0.0,36
18.9,2021-09-03 20:00:00, None, 117.0, None, 0.0, None, None, None, 0.0,36
19.9,2021-09-03 21:00:00, None, 127.0, None, 0.0, None, None, None, 0.0,36
21.9,2021-09-03 22:00:00, None, 123.0, None, 0.0, None, None, None, 0.0,36
25.3,2021-09-03 23:00:00, None, 123.0, None, 0.0, None, None, None, 0.0,36
25.3,2021-09-04 00:00:00, None, 142.0, None, 0.0, None, None, None, 0.0,36
29.9,2021-09-04 01:00:00, None, 139.0, None, 0.0, None, None, None, 0.0,36
30.3,2021-09-04 02:00:00, None, 133.0, None, 0.0, None, None, None, 0.0,36
33.2,2021-09-04 03:00:00, None, 134.0, None, 0.0, None, None, None, 0.0,36
38.3,2021-09-04 04:00:00, None, 131.0, None, 0.0, None, None, None, 0.0,36
38.8,2021-09-04 05:00:00, None, 140.0, None, 0.0, None, None, None, 0.0,36
31.0,2021-09-04 06:00:00, None, 134.0, None, 0.0, None, None, None, 0.0,36
33.4,2021-09-04 07:00:00, None, 128.0, None, 0.0, None, None, None, 0.0,36
28.3,2021-09-04 08:00:00, None, 134.0, None, 0.0, None, None, None, 0.0,36
29.2,2021-09-04 09:00:00, None, 151.0, None, 0.0, None, None, None, 0.0,36
40.8,2021-09-04 10:00:00, None, 133.0, None, 0.0, None, None, None, 0.0,36
34.9,2021-09-04 11:00:00, None, 143.0, None, 0.0, None, None, None, 0.0,36
33.9,2021-09-04 12:00:00, None, 137.0, None, 0.0, None, None, None, 0.0,36
32.6,2021-09-04 13:00:00, None, 146.0, None, 0.0, None, None, None, 0.0,36
46.1,2021-09-04 14:00:00, None, 139.0, None, 0.0, None, None, None, 0.0,36
46.4,2021-09-04 15:00:00, None, 143.0, None, 0.0, None, None, None, 0.0,36
46.0,2021-09-04 16:00:00, None, 136.0, None, 0.0, None, None, None, 0.0,36
46.7,2021-09-04 17:00:00, 143.0, 126.0, 0.0, 0.0, 0.0, 0.0, 46.4, 0.0,36
45.4,2021-09-04 18:00:00, 136.0, 136.0, 0.0, 0.0, 0.0, 0.0, 46.0, 0.0,36
43.1,2021-09-04 19:00:00, 126.0, 140.0, 0.0, 0.0, 0.0, 0.0, 46.7, 0.0,36
