wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
None,0.8, None, -0.04,0.0, 103.5,-4.0, None, None,70.0,2016-01-01 00:00:00, None, None,1
22.5,-0.1, None, -0.02,2.0, 103.5,-3.3, None, None,79.0,2016-01-01 01:00:00, None, None,1
22.5,-0.4, None, -0.03,3.0, 103.5,-2.9, None, None,83.0,2016-01-01 02:00:00, None, None,1
None,-0.8, None, -0.01,0.0, 103.5,-3.1, None, None,85.0,2016-01-01 03:00:00, None, None,1
22.5,-0.9, None, -0.03,2.0, 103.5,-3.2, None, None,84.0,2016-01-01 04:00:00, None, None,1
45.0,-0.9, None, -0.03,1.0, 103.5,-3.2, None, None,85.0,2016-01-01 05:00:00, None, None,1
45.0,-1.2, None, -0.05,2.0, 103.4,-3.5, None, None,84.0,2016-01-01 06:00:00, None, None,1
45.0,-1.5, None, -0.02,1.0, 103.4,-3.6, None, None,86.0,2016-01-01 07:00:00, None, None,1
22.5,-1.6, None, -0.03,1.0, 103.4,-3.7, None, None,86.0,2016-01-01 08:00:00, None, None,1
None,-1.9, None, -0.06,1.0, 103.4,-3.7, None, None,87.0,2016-01-01 09:00:00, None, None,1
None,-2.1, None, -0.13,0.0, 103.3,-3.7, None, None,89.0,2016-01-01 10:00:00, None, None,1
None,-2.2, None, -0.15,0.0, 103.3,-3.7, None, None,90.0,2016-01-01 11:00:00, None, None,1
None,-2.7, None, -0.13,1.0, 103.2,-4.1, None, None,90.0,2016-01-01 12:00:00, None, None,1
None,-2.5, None, -0.1,0.0, 103.2,-3.8, None, None,91.0,2016-01-01 13:00:00, None, None,1
67.5,-2.4, None, -0.12,1.0, 103.1,-3.6, None, None,92.0,2016-01-01 14:00:00, None, None,1
45.0,-2.5, None, -0.1,1.0, 103.1,-3.7, None, None,91.0,2016-01-01 15:00:00, None, None,1
None,-2.3, None, -0.08,0.0, 103.1,-3.5, None, None,92.0,2016-01-01 16:00:00, None, None,1
None,-2.1, None, -0.03,0.0, 103.1,-3.3, None, None,91.0,2016-01-01 17:00:00, None, None,1
None,-2.2, None, -0.04,0.0, 103.1,-3.4, None, None,91.0,2016-01-01 18:00:00, None, None,1
202.5,-0.2, None, -0.06,3.0, 103.1,-2.6, None, None,84.0,2016-01-01 19:00:00, None, None,1
None,0.8, None, -0.14,0.0, 103.0,-1.9, None, None,82.0,2016-01-01 20:00:00, None, None,1
202.5,1.5, None, -0.2,2.0, 102.9,-1.6, None, None,80.0,2016-01-01 21:00:00, None, None,1
135.0,2.4, None, -0.22,3.0, 102.8,-1.3, None, None,77.0,2016-01-01 22:00:00, None, None,1
None,2.1, None, -0.17,1.0, 102.8,-1.4, None, 2.7,78.0,2016-01-01 23:00:00, -3.5, 0.0,1
None,1.4, None, -0.13,0.0, 102.8,-2.2, None, None,77.0,2016-01-02 00:00:00, None, None,1
None,0.2, None, -0.12,0.0, 102.7,-2.1, None, None,85.0,2016-01-02 01:00:00, None, None,1
45.0,0.2, None, -0.11,1.0, 102.7,-1.6, None, None,88.0,2016-01-02 02:00:00, None, None,1
None,-0.3, None, -0.1,0.0, 102.7,-1.9, None, None,89.0,2016-01-02 03:00:00, None, None,1
22.5,-0.2, None, -0.09,1.0, 102.6,-1.7, None, None,90.0,2016-01-02 04:00:00, None, None,1
None,-0.8, None, -0.1,0.0, 102.6,-2.2, None, None,91.0,2016-01-02 05:00:00, None, None,1
22.5,-1.1, None, -0.08,2.0, 102.6,-2.4, None, None,91.0,2016-01-02 06:00:00, None, None,1
22.5,-1.3, None, -0.05,1.0, 102.6,-2.5, None, None,92.0,2016-01-02 07:00:00, None, None,1
22.5,-1.3, None, -0.03,2.0, 102.6,-2.4, None, None,92.0,2016-01-02 08:00:00, None, None,1
None,-2.0, None, -0.03,0.0, 102.5,-3.2, None, None,92.0,2016-01-02 09:00:00, None, None,1
45.0,-1.8, None, -0.07,2.0, 102.5,-2.9, None, None,92.0,2016-01-02 10:00:00, None, None,1
None,-1.7, None, -0.09,0.0, 102.5,-2.7, None, None,92.0,2016-01-02 11:00:00, None, None,1
None,-1.9, None, -0.11,0.0, 102.4,-3.0, None, None,92.0,2016-01-02 12:00:00, None, None,1
45.0,-2.0, None, -0.1,1.0, 102.4,-3.0, None, None,92.0,2016-01-02 13:00:00, None, None,1
None,-1.9, None, -0.07,0.0, 102.4,-2.9, None, None,92.0,2016-01-02 14:00:00, None, None,1
45.0,-1.9, None, -0.03,2.0, 102.4,-2.9, None, None,93.0,2016-01-02 15:00:00, None, None,1
22.5,-2.4, None, -0.03,2.0, 102.4,-3.4, None, None,93.0,2016-01-02 16:00:00, None, None,1
None,-1.6, None, 0.01,0.0, 102.4,-2.6, None, None,93.0,2016-01-02 17:00:00, None, None,1
None,-2.2, None, 0.03,0.0, 102.4,-3.2, None, None,92.0,2016-01-02 18:00:00, None, None,1
None,0.1, None, 0.0,0.0, 102.4,-1.1, None, None,91.0,2016-01-02 19:00:00, None, None,1
45.0,-0.3, None, -0.12,1.0, 102.3,-1.8, None, None,90.0,2016-01-02 20:00:00, None, None,1
None,-0.5, None, -0.19,0.0, 102.2,-1.7, None, None,91.0,2016-01-02 21:00:00, None, None,1
None,0.5, None, -0.19,0.0, 102.2,-1.4, None, None,88.0,2016-01-02 22:00:00, None, None,1
None,0.8, None, -0.12,0.0, 102.2,-1.3, None, 3.0,86.0,2016-01-02 23:00:00, -2.9, 0.0,1
None,0.0, None, -0.1,0.0, 102.1,-1.5, None, None,90.0,2016-01-03 00:00:00, None, None,1
22.5,-0.3, None, -0.08,1.0, 102.1,-1.8, None, None,90.0,2016-01-03 01:00:00, None, None,1
None,-0.7, None, -0.06,0.0, 102.1,-2.1, None, None,90.0,2016-01-03 02:00:00, None, None,1
22.5,-0.9, None, -0.01,1.0, 102.1,-2.2, None, None,91.0,2016-01-03 03:00:00, None, None,1
None,-0.9, None, 0.04,0.0, 102.1,-2.2, None, None,91.0,2016-01-03 04:00:00, None, None,1
22.5,-1.4, None, 0.07,1.0, 102.2,-2.7, None, None,91.0,2016-01-03 05:00:00, None, None,1
67.5,-1.0, None, 0.01,1.0, 102.1,-2.4, None, None,90.0,2016-01-03 06:00:00, None, None,1
None,-1.9, None, -0.03,1.0, 102.1,-3.1, None, None,92.0,2016-01-03 07:00:00, None, None,1
22.5,-1.5, None, -0.07,3.0, 102.1,-2.7, None, None,91.0,2016-01-03 08:00:00, None, None,1
None,-1.7, None, -0.09,1.0, 102.0,-3.0, None, None,91.0,2016-01-03 09:00:00, None, None,1
None,-1.5, None, -0.15,0.0, 101.9,-3.1, None, None,89.0,2016-01-03 10:00:00, None, None,1
22.5,-2.1, None, -0.19,3.0, 101.9,-3.4, None, None,90.0,2016-01-03 11:00:00, None, None,1
315.0,-2.8, None, -0.21,1.0, 101.8,-4.3, None, None,89.0,2016-01-03 12:00:00, None, None,1
22.5,-3.3, None, -0.1,2.0, 101.9,-4.5, None, None,91.0,2016-01-03 13:00:00, None, None,1
67.5,-2.8, None, -0.1,2.0, 101.8,-3.9, None, None,92.0,2016-01-03 14:00:00, None, None,1
67.5,-3.0, None, -0.07,1.0, 101.8,-4.0, None, None,92.0,2016-01-03 15:00:00, None, None,1
247.5,-2.7, None, -0.12,2.0, 101.7,-3.8, None, None,92.0,2016-01-03 16:00:00, None, None,1
None,-1.9, None, -0.13,0.0, 101.7,-3.0, None, None,92.0,2016-01-03 17:00:00, None, None,1
225.0,-1.3, None, -0.06,2.0, 101.7,-2.6, None, None,91.0,2016-01-03 18:00:00, None, None,1
270.0,-0.1, None, -0.08,2.0, 101.6,-1.9, None, None,88.0,2016-01-03 19:00:00, None, None,1
247.5,0.6, None, -0.1,2.0, 101.6,-2.1, None, None,82.0,2016-01-03 20:00:00, None, None,1
180.0,1.2, None, -0.22,3.0, 101.5,-1.7, None, None,81.0,2016-01-03 21:00:00, None, None,1
180.0,2.4, None, -0.27,3.0, 101.4,-2.8, None, None,68.0,2016-01-03 22:00:00, None, None,1
None,1.7, None, -0.17,1.0, 101.4,-1.9, None, 1.1,77.0,2016-01-03 23:00:00, -2.5, 0.0,1
337.5,2.0, None, -0.09,1.0, 101.4,-1.7, None, None,77.0,2016-01-04 00:00:00, None, None,1
315.0,1.0, None, 0.03,2.0, 101.4,-2.1, None, None,80.0,2016-01-04 01:00:00, None, None,1
None,1.1, None, -0.03,0.0, 101.4,-2.6, None, None,77.0,2016-01-04 02:00:00, None, None,1
22.5,1.2, None, -0.1,3.0, 101.3,-2.5, None, None,76.0,2016-01-04 03:00:00, None, None,1
22.5,1.3, None, -0.15,3.0, 101.2,-2.0, None, None,78.0,2016-01-04 04:00:00, None, None,1
22.5,0.9, None, -0.18,1.0, 101.2,-2.0, None, None,81.0,2016-01-04 05:00:00, None, None,1
None,0.9, None, -0.09,0.0, 101.2,-1.6, None, None,83.0,2016-01-04 06:00:00, None, None,1
337.5,1.0, None, -0.07,2.0, 101.2,-1.4, None, None,84.0,2016-01-04 07:00:00, None, None,1
22.5,0.3, None, -0.05,3.0, 101.1,-1.9, None, None,85.0,2016-01-04 08:00:00, None, None,1
None,1.5, None, -0.06,0.0, 101.1,-2.2, None, None,76.0,2016-01-04 09:00:00, None, None,1
None,0.4, None, -0.07,0.0, 101.1,-1.9, None, None,85.0,2016-01-04 10:00:00, None, None,1
None,0.2, None, -0.04,1.0, 101.1,-1.7, None, None,87.0,2016-01-04 11:00:00, None, None,1
45.0,0.3, None, -0.11,1.0, 101.0,-1.6, None, None,87.0,2016-01-04 12:00:00, None, None,1
22.5,-0.1, None, -0.14,2.0, 101.0,-2.0, None, None,87.0,2016-01-04 13:00:00, None, None,1
0.0,-0.1, None, -0.13,2.0, 100.9,-1.9, None, None,88.0,2016-01-04 14:00:00, None, None,1
None,0.5, None, -0.06,1.0, 100.9,-1.4, None, None,87.0,2016-01-04 15:00:00, None, None,1
315.0,0.4, None, -0.03,1.0, 100.9,-1.2, None, None,89.0,2016-01-04 16:00:00, None, None,1
292.5,0.3, None, -0.02,1.0, 100.9,-1.2, None, None,90.0,2016-01-04 17:00:00, None, None,1
None,0.3, None, -0.03,0.0, 100.9,-1.3, None, None,89.0,2016-01-04 18:00:00, None, None,1
135.0,1.3, None, -0.06,2.0, 100.9,-0.7, None, None,86.0,2016-01-04 19:00:00, None, None,1
None,1.7, None, -0.15,0.0, 100.8,-0.7, None, None,84.0,2016-01-04 20:00:00, None, None,1
