time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-10-07, 7.0,11.4,5.7,41
2016-10-08, 5.0,9.1,1.6,41
2016-10-09, 0.0,9.7,-0.6,41
2016-10-10, 0.0,10.1,-2.5,41
2016-10-11, 0.0,11.0,-2.2,41
2016-10-12, 9.0,8.3,-2.3,41
2016-10-13, 29.0,11.2,6.3,41
