ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None,266.0, 115.0, None, None,2016-12-16 00:00:00,-25.4, None, 1.0, None,51
None,264.0, 115.0, None, None,2016-12-16 01:00:00,-25.9, None, 1.0, None,51
None,264.0, 115.0, None, None,2016-12-16 02:00:00,-26.1, None, 1.0, None,51
None,265.0, 115.0, None, None,2016-12-16 03:00:00,-25.9, None, 1.0, None,51
None,266.0, 115.0, None, None,2016-12-16 04:00:00,-25.6, None, 1.0, None,51
None,265.0, 115.0, None, None,2016-12-16 05:00:00,-25.5, None, 1.0, None,51
None,265.0, 115.0, None, None,2016-12-16 06:00:00,-25.4, None, 1.0, None,51
None,266.0, 115.0, None, None,2016-12-16 07:00:00,-25.2, None, 1.0, None,51
None,265.0, 115.0, None, None,2016-12-16 08:00:00,-25.2, None, 1.0, None,51
None,265.0, 115.0, None, None,2016-12-16 09:00:00,-25.4, None, 1.0, None,51
None,265.0, 115.0, None, None,2016-12-16 10:00:00,-25.0, None, 1.0, None,51
None,266.0, 115.0, None, None,2016-12-16 11:00:00,-24.8, None, 1.0, None,51
None,265.0, 115.0, None, None,2016-12-16 12:00:00,-24.8, None, 1.0, None,51
None,265.0, 115.0, None, None,2016-12-16 13:00:00,-24.8, None, 1.0, None,51
None,264.0, 115.0, None, None,2016-12-16 14:00:00,-25.1, None, 1.0, None,51
None,265.0, 115.0, None, None,2016-12-16 15:00:00,-25.2, None, 1.0, None,51
None,266.0, 115.0, 399.0, None,2016-12-16 16:00:00,-24.2, None, 1.0, None,51
None,267.0, 115.0, None, None,2016-12-16 17:00:00,-23.6, None, 1.0, None,51
None,268.0, 115.0, None, None,2016-12-16 18:00:00,-22.4, None, 1.0, None,51
None,270.0, 115.0, None, None,2016-12-16 19:00:00,-20.6, None, 1.0, None,51
