pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None,-20.2, 124.0, None, None, 1059.0, 372.0, None,2016-12-16 00:00:00, None,51
None, None, None, None,-20.3, 124.0, None, None, 1052.0, 371.0, None,2016-12-16 01:00:00, None,51
None, None, None, None,-21.6, 124.0, None, None, 1056.0, 371.0, None,2016-12-16 02:00:00, None,51
None, None, None, None,-21.7, 124.0, None, None, 1055.0, 371.0, None,2016-12-16 03:00:00, None,51
None, None, None, None,-23.0, 123.0, None, None, 1055.0, 371.0, None,2016-12-16 04:00:00, None,51
None, None, None, None,-23.2, 123.0, None, None, 1052.0, 370.0, None,2016-12-16 05:00:00, None,51
None, None, None, None,-23.9, 123.0, None, None, 1045.0, 370.0, None,2016-12-16 06:00:00, None,51
None, None, None, None,-24.4, 123.0, None, None, 1036.0, 370.0, None,2016-12-16 07:00:00, None,51
None, None, None, None,-24.2, 123.0, None, None, 1014.0, 369.0, None,2016-12-16 08:00:00, None,51
None, None, None, None,-25.3, 123.0, None, None, 1028.0, 369.0, None,2016-12-16 09:00:00, None,51
None, None, None, None,-25.2, None, None, None, 1019.0, 369.0, None,2016-12-16 10:00:00, None,51
None, None, None, None,-25.3, 122.0, None, None, 1019.0, 368.0, None,2016-12-16 11:00:00, None,51
None, None, None, None,-25.3, 123.0, None, None, 1015.0, 368.0, None,2016-12-16 12:00:00, None,51
None, None, None, None,-25.6, 122.0, None, None, 1034.0, 368.0, None,2016-12-16 13:00:00, None,51
None, None, None, None,-25.4, 122.0, None, None, 1088.0, 368.0, None,2016-12-16 14:00:00, None,51
None, None, None, None,-25.8, 122.0, None, None, 1195.0, 368.0, None,2016-12-16 15:00:00, None,51
None, None, None, None,-25.8, 122.0, None, None, 1322.0, 368.0, None,2016-12-16 16:00:00, None,51
None, None, None, None,-25.0, None, None, None, 1396.0, 367.0, None,2016-12-16 17:00:00, None,51
None, None, None, None,-24.3, 122.0, None, None, 1484.0, 367.0, None,2016-12-16 18:00:00, None,51
None, None, None, None,-23.8, 121.0, None, None, 1542.0, 367.0, None,2016-12-16 19:00:00, None,51
