snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
4.0, None, None,2020-09-02 00:00:00, 14.8, None, None,36
4.0, None, None,2020-09-02 01:00:00, 13.0, None, None,36
3.0, None, None,2020-09-02 02:00:00, 12.4, None, None,36
3.0, None, None,2020-09-02 03:00:00, 12.0, None, None,36
3.0, None, None,2020-09-02 04:00:00, 12.3, None, None,36
3.0, None, None,2020-09-02 05:00:00, 12.3, None, None,36
3.0, None, None,2020-09-02 06:00:00, 12.6, None, None,36
2.0, None, None,2020-09-02 07:00:00, 12.4, None, None,36
2.0, None, None,2020-09-02 08:00:00, 11.8, None, None,36
2.0, None, None,2020-09-02 09:00:00, 11.4, None, None,36
2.0, None, None,2020-09-02 10:00:00, 11.7, None, None,36
2.0, None, None,2020-09-02 11:00:00, 11.4, None, None,36
2.0, None, None,2020-09-02 12:00:00, 11.4, None, None,36
2.0, None, None,2020-09-02 13:00:00, 11.3, None, None,36
2.0, None, None,2020-09-02 14:00:00, 11.8, None, None,36
2.0, None, None,2020-09-02 15:00:00, 11.7, None, None,36
2.0, None, None,2020-09-02 16:00:00, 11.5, None, None,36
2.0, None, None,2020-09-02 17:00:00, 12.0, None, None,36
2.0, None, None,2020-09-02 18:00:00, 13.0, None, None,36
2.0, None, None,2020-09-02 19:00:00, 14.1, None, None,36
3.0, None, None,2020-09-02 20:00:00, 13.6, None, None,36
3.0, None, None,2020-09-02 21:00:00, 14.3, None, None,36
4.0, None, None,2020-09-02 22:00:00, 12.2, None, None,36
4.0, None, None,2020-09-02 23:00:00, 13.7, None, None,36
4.0, None, None,2020-09-03 00:00:00, 14.9, None, None,36
3.0, None, None,2020-09-03 01:00:00, 13.0, None, None,36
3.0, None, None,2020-09-03 02:00:00, 11.8, None, None,36
3.0, None, None,2020-09-03 03:00:00, 11.0, None, None,36
2.0, None, None,2020-09-03 04:00:00, 10.0, None, None,36
2.0, None, None,2020-09-03 05:00:00, 10.0, None, None,36
2.0, None, None,2020-09-03 06:00:00, 9.3, None, None,36
1.0, None, None,2020-09-03 07:00:00, 9.0, None, None,36
1.0, None, None,2020-09-03 08:00:00, 8.8, None, None,36
1.0, None, None,2020-09-03 09:00:00, 8.2, None, None,36
1.0, None, None,2020-09-03 10:00:00, 9.0, None, None,36
1.0, None, None,2020-09-03 11:00:00, 9.0, None, None,36
1.0, None, None,2020-09-03 12:00:00, 8.8, None, None,36
1.0, None, None,2020-09-03 13:00:00, 9.2, None, None,36
1.0, None, None,2020-09-03 14:00:00, 9.4, None, None,36
1.0, None, None,2020-09-03 15:00:00, 10.7, None, None,36
1.0, None, None,2020-09-03 16:00:00, 11.4, None, None,36
1.0, None, None,2020-09-03 17:00:00, 12.7, None, None,36
1.0, None, None,2020-09-03 18:00:00, 15.4, None, None,36
1.0, None, None,2020-09-03 19:00:00, 16.3, None, None,36
1.0, None, None,2020-09-03 20:00:00, 19.6, None, None,36
4.0, None, None,2020-09-03 21:00:00, 18.9, None, None,36
5.0, None, None,2020-09-03 22:00:00, 19.0, None, None,36
6.0, None, None,2020-09-03 23:00:00, 19.6, None, None,36
6.0, None, None,2020-09-04 00:00:00, 19.1, None, None,36
6.0, None, None,2020-09-04 01:00:00, 16.4, None, None,36
5.0, None, None,2020-09-04 02:00:00, 15.0, None, None,36
4.0, None, None,2020-09-04 03:00:00, 13.9, None, None,36
4.0, None, None,2020-09-04 04:00:00, 14.4, None, None,36
3.0, None, None,2020-09-04 05:00:00, 14.0, None, None,36
3.0, None, None,2020-09-04 06:00:00, 13.9, None, None,36
2.0, None, None,2020-09-04 07:00:00, 14.1, None, None,36
2.0, None, None,2020-09-04 08:00:00, 14.2, None, None,36
2.0, None, None,2020-09-04 09:00:00, 15.0, None, None,36
2.0, None, None,2020-09-04 10:00:00, 14.7, None, None,36
2.0, None, None,2020-09-04 11:00:00, 14.6, None, None,36
1.0, None, None,2020-09-04 12:00:00, 14.6, None, None,36
1.0, None, None,2020-09-04 13:00:00, 15.3, None, None,36
1.0, None, None,2020-09-04 14:00:00, 15.4, None, None,36
1.0, None, None,2020-09-04 15:00:00, 15.2, None, None,36
1.0, None, None,2020-09-04 16:00:00, 16.1, None, None,36
1.0, None, None,2020-09-04 17:00:00, 17.4, None, None,36
1.0, None, None,2020-09-04 18:00:00, 19.3, None, None,36
1.0, None, None,2020-09-04 19:00:00, 21.7, None, None,36
3.0, None, None,2020-09-04 20:00:00, 23.5, None, None,36
5.0, None, None,2020-09-04 21:00:00, 23.6, None, None,36
6.0, None, None,2020-09-04 22:00:00, 23.0, None, None,36
7.0, None, None,2020-09-04 23:00:00, 22.8, None, None,36
