CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
9.42, 73.5, 16.2, 74.0, 32.7, 44.64, 15.6, 253.3, 15.64, 9.4, 7.7, 5.0, 253.0, 5.0,2020-06-24 00:00:00,26
10.65, 66.74, 16.2, 67.0, 15.5, 54.62, 4.9, 205.6, 4.868, 10.7, 7.7, 4.0, 206.0, 4.0,2020-06-24 01:00:00,26
11.79, 60.38, 16.2, 60.0, 16.6, 6.334, 12.6, 230.0, 12.57, 11.8, 7.7, 5.0, 230.0, 5.0,2020-06-24 02:00:00,26
12.25, 56.76, 16.2, 57.0, 17.6, 7.74, 11.7, 233.3, 11.74, 12.3, 7.7, 4.0, 233.0, 4.0,2020-06-24 03:00:00,26
12.01, 59.66, 16.2, 60.0, 15.3, 11.54, 10.1, 238.8, 10.06, 12.0, 7.7, 5.0, 239.0, 5.0,2020-06-24 04:00:00,26
11.47, 68.34, 16.2, 68.0, 15.9, 14.91, 9.3, 254.9, 9.34, 11.5, 7.7, 6.0, 255.0, 6.0,2020-06-24 05:00:00,26
11.08, 71.34, 16.2, 71.0, 14.6, 19.31, 8.8, 243.8, 8.83, 11.1, 7.7, 6.0, 244.0, 6.0,2020-06-24 06:00:00,26
11.13, 72.43, 11.5, 72.0, 14.5, 71.37, 4.4, 203.9, 4.397, 11.1, 11.0, 6.0, 204.0, 6.0,2020-06-24 07:00:00,26
10.63, 76.32, 11.5, 76.0, 20.1, 42.34, 6.5, 269.8, 6.512, 10.6, 10.7, 7.0, 270.0, 7.0,2020-06-24 08:00:00,26
10.63, 65.17, 11.9, 65.0, 60.2, 37.16, 11.9, 244.5, 11.92, 10.6, 10.5, 4.0, 245.0, 4.0,2020-06-24 09:00:00,26
11.61, 64.46, 11.9, 64.0, 35.5, 31.47, 12.8, 278.5, 12.77, 11.6, 10.5, 5.0, 279.0, 5.0,2020-06-24 10:00:00,26
11.92, 69.63, 12.0, 70.0, 25.1, 20.92, 13.6, 293.1, 13.64, 11.9, 10.5, 7.0, 293.0, 7.0,2020-06-24 11:00:00,26
12.32, 69.19, 12.8, 69.0, 22.9, 27.16, 11.6, 293.3, 11.64, 12.3, 10.5, 6.0, 293.0, 6.0,2020-06-24 12:00:00,26
13.06, 64.42, 13.6, 64.0, 22.6, 30.42, 10.3, 288.5, 10.33, 13.1, 10.5, 7.0, 289.0, 7.0,2020-06-24 13:00:00,26
12.63, 62.28, 14.2, 62.0, 28.2, 25.67, 14.7, 292.3, 14.73, 12.6, 10.5, 6.0, 292.0, 6.0,2020-06-24 14:00:00,26
11.05, 55.42, 14.2, 55.0, 38.7, 21.68, 20.5, 276.3, 20.54, 11.1, 10.2, 2.0, 276.0, 2.0,2020-06-24 15:00:00,26
9.93, 59.38, 14.2, 59.0, 49.3, 23.0, 19.0, 256.4, 19.01, 9.9, 9.6, 2.0, 256.0, 2.0,2020-06-24 16:00:00,26
9.57, 73.99, 14.2, 74.0, 38.3, 17.39, 19.4, 266.8, 19.43, 9.6, 9.2, 6.0, 267.0, 6.0,2020-06-24 17:00:00,26
9.81, 73.54, 14.2, 74.0, 26.3, 24.19, 14.1, 273.6, 14.14, 9.8, 9.2, 5.0, 274.0, 5.0,2020-06-24 18:00:00,26
10.66, 68.34, 11.0, 68.0, 24.3, 30.14, 13.8, 280.7, 13.77, 10.7, 9.8, 6.0, 281.0, 6.0,2020-06-24 19:00:00,26
10.15, 61.43, 11.1, 61.0, 23.2, 19.02, 14.2, 301.6, 14.2, 10.2, 9.8, 3.0, 302.0, 3.0,2020-06-24 20:00:00,26
9.55, 64.43, 11.1, 64.0, 17.9, 15.27, 10.6, 293.4, 10.64, 9.6, 9.6, 3.0, 293.0, 3.0,2020-06-24 21:00:00,26
9.61, 60.95, None, None, None, 18.77, None, 291.6, 12.97, None, None, 2.0, None, None,2020-06-24 22:00:00,26
9.36, 61.38, 11.1, 61.0, 16.1, 20.01, 8.4, 299.3, 8.41, 9.4, 9.3, 3.0, 299.0, 3.0,2020-06-24 23:00:00,26
8.82, 63.51, 11.1, 64.0, 14.3, 40.36, 6.0, 313.1, 5.96, 8.8, 8.9, 2.0, 313.0, 2.0,2020-06-25 00:00:00,26
9.01, 65.58, 11.1, 66.0, 16.9, 35.77, 7.7, 53.65, 7.7, 9.0, 8.6, 3.0, 54.0, 3.0,2020-06-25 01:00:00,26
8.61, 66.73, 11.1, 67.0, 24.8, 24.85, 11.1, 358.6, 11.12, 8.6, 8.6, 3.0, 359.0, 3.0,2020-06-25 02:00:00,26
8.73, 64.39, 11.1, 64.0, 20.7, 24.82, 9.4, 336.1, 9.42, 8.7, 8.3, 3.0, 336.0, 3.0,2020-06-25 03:00:00,26
7.902, 71.3, 11.1, 71.0, 15.5, 41.95, 7.0, 299.4, 6.95, 7.9, 7.9, 3.0, 299.0, 3.0,2020-06-25 04:00:00,26
8.54, 65.83, 11.1, 66.0, 14.3, 50.32, 6.8, 4.466, 6.843, 8.5, 7.8, 3.0, 4.0, 3.0,2020-06-25 05:00:00,26
9.29, 66.57, 11.1, 67.0, 14.3, 44.15, 5.3, 16.0, 5.336, 9.3, 7.8, 3.0, 16.0, 3.0,2020-06-25 06:00:00,26
10.39, 64.78, 10.7, 65.0, 10.9, 21.76, 5.4, 93.4, 5.375, 10.4, 8.9, 4.0, 93.0, 4.0,2020-06-25 07:00:00,26
10.44, 66.0, 11.4, 66.0, 11.6, 22.75, 5.6, 84.3, 5.568, 10.4, 8.9, 4.0, 84.0, 4.0,2020-06-25 08:00:00,26
12.47, 61.13, 12.4, 61.0, 12.8, 42.12, 4.7, 79.17, 4.698, 12.5, 8.9, 5.0, 79.0, 5.0,2020-06-25 09:00:00,26
11.29, 59.48, 13.0, 59.0, 7.3, 62.91, 2.0, 259.4, 2.042, 11.3, 8.9, 4.0, 259.0, 4.0,2020-06-25 10:00:00,26
11.93, 56.63, 13.0, 57.0, 15.7, 49.9, 5.9, 266.5, 5.878, 11.9, 8.9, 4.0, 267.0, 4.0,2020-06-25 11:00:00,26
12.76, 51.91, 13.0, 52.0, 17.6, 24.21, 8.6, 278.3, 8.59, 12.8, 8.9, 3.0, 278.0, 3.0,2020-06-25 12:00:00,26
12.97, 45.41, 13.5, 45.0, 25.1, 21.17, 12.6, 297.2, 12.58, 13.0, 8.9, 1.0, 297.0, 1.0,2020-06-25 13:00:00,26
13.83, 44.57, 14.7, 45.0, 25.8, 28.48, 12.7, 284.7, 12.69, 13.8, 8.9, 2.0, 285.0, 2.0,2020-06-25 14:00:00,26
14.49, 48.01, 14.8, 48.0, 28.8, 22.1, 12.3, 288.4, 12.34, 14.5, 8.9, 4.0, 288.0, 4.0,2020-06-25 15:00:00,26
14.82, 46.44, 15.3, 46.0, 24.7, 25.48, 12.5, 289.8, 12.46, 14.8, 8.9, 3.0, 290.0, 3.0,2020-06-25 16:00:00,26
15.4, 40.0, 15.8, 40.0, 25.1, 24.42, 13.0, 285.1, 13.02, 15.4, 8.9, 2.0, 285.0, 2.0,2020-06-25 17:00:00,26
15.52, 44.3, 15.8, 44.0, 24.4, 22.69, 15.6, 290.1, 15.55, 15.5, 8.9, 3.0, 290.0, 3.0,2020-06-25 18:00:00,26
14.47, 49.77, 15.8, 50.0, 23.2, 20.64, 14.6, 281.4, 14.62, 14.5, 14.2, 4.0, 281.0, 4.0,2020-06-25 19:00:00,26
13.29, 57.26, 15.8, 57.0, 30.4, 15.16, 16.9, 276.0, 16.89, 13.3, 13.2, 4.0, 276.0, 4.0,2020-06-25 20:00:00,26
13.26, 51.74, 15.8, 52.0, 22.1, 12.36, 16.2, 264.8, 16.21, 13.3, 12.9, 3.0, 265.0, 3.0,2020-06-25 21:00:00,26
12.64, 53.16, 15.8, 53.0, 21.7, 13.17, 13.1, 256.8, 13.09, 12.6, 12.6, 3.0, 257.0, 3.0,2020-06-25 22:00:00,26
12.63, 53.01, 15.8, 53.0, 22.2, 12.27, 15.5, 259.0, 15.49, 12.6, 12.5, 3.0, 259.0, 3.0,2020-06-25 23:00:00,26
12.23, 53.15, 15.8, 53.0, 24.1, 18.32, 15.5, 259.6, 15.47, 12.2, 12.1, 3.0, 260.0, 3.0,2020-06-26 00:00:00,26
11.93, 57.41, 15.8, 57.0, 24.8, 12.57, 18.9, 260.8, 18.89, 11.9, 11.6, 4.0, 261.0, 4.0,2020-06-26 01:00:00,26
11.65, 63.63, 15.8, 64.0, 23.9, 21.47, 14.5, 257.0, 14.48, 11.7, 11.4, 5.0, 257.0, 5.0,2020-06-26 02:00:00,26
11.68, 62.21, 15.8, 62.0, 22.5, 27.7, 12.5, 257.1, 12.49, 11.7, 11.4, 5.0, 257.0, 5.0,2020-06-26 03:00:00,26
11.02, 64.34, 15.8, 64.0, 23.8, 27.02, 12.2, 255.0, 12.18, 11.0, 11.1, 4.0, 255.0, 4.0,2020-06-26 04:00:00,26
11.04, 62.8, 15.8, 63.0, 23.6, 22.39, 13.4, 250.2, 13.38, 11.0, 10.7, 4.0, 250.0, 4.0,2020-06-26 05:00:00,26
11.38, 57.35, 15.8, 57.0, 28.9, 20.72, 16.3, 256.1, 16.27, 11.4, 10.7, 3.0, 256.0, 3.0,2020-06-26 06:00:00,26
11.08, 58.83, 11.6, 59.0, 30.8, 24.23, 14.6, 256.7, 14.57, 11.1, 11.0, 4.0, 257.0, 4.0,2020-06-26 07:00:00,26
11.01, 60.66, 11.6, 61.0, 28.7, 27.76, 13.6, 253.3, 13.57, 11.0, 11.0, 4.0, 253.0, 4.0,2020-06-26 08:00:00,26
11.87, 61.13, 12.0, 61.0, 25.3, 26.14, 13.2, 285.2, 13.23, 11.9, 11.0, 5.0, 285.0, 5.0,2020-06-26 09:00:00,26
12.42, 59.17, 12.3, 59.0, 35.6, 20.66, 20.2, 281.8, 20.2, 12.4, 11.0, 4.0, 282.0, 4.0,2020-06-26 10:00:00,26
13.07, 52.69, 13.4, 53.0, 38.5, 23.14, 22.8, 283.0, 22.76, 13.1, 11.0, 3.0, 283.0, 3.0,2020-06-26 11:00:00,26
14.5, 51.95, 14.4, 52.0, 36.5, 21.88, 19.5, 290.8, 19.49, 14.5, 11.0, 4.0, 291.0, 4.0,2020-06-26 12:00:00,26
14.76, 52.3, 15.0, 52.0, 33.6, 23.55, 17.8, 291.9, 17.77, 14.8, 11.0, 6.0, 292.0, 6.0,2020-06-26 13:00:00,26
15.15, 53.65, 15.6, 54.0, 34.8, 24.54, 18.8, 289.3, 18.81, 15.2, 11.0, 5.0, 289.0, 5.0,2020-06-26 14:00:00,26
15.57, 51.84, 15.8, 52.0, 33.2, 29.04, 17.6, 290.0, 17.58, 15.6, 11.0, 6.0, 290.0, 6.0,2020-06-26 15:00:00,26
14.81, 55.08, 15.8, 55.0, 36.1, 27.23, 18.9, 295.9, 18.86, 14.8, 11.0, 6.0, 296.0, 6.0,2020-06-26 16:00:00,26
14.4, 58.65, 15.8, 59.0, 37.8, 26.14, 18.6, 292.9, 18.6, 14.4, 11.0, 7.0, 293.0, 7.0,2020-06-26 17:00:00,26
