air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
19.7,19.8, 994.0, 305.0,22.8,75.0, 6.6,2020-06-24 00:00:00, 3.1,15.0, 987.0,26
18.9,19.0, 994.0, 246.0,22.8,79.0, 5.4,2020-06-24 01:00:00, 3.6,15.0, 987.0,26
17.2,17.2, 994.0, 238.0,22.8,84.0, 12.3,2020-06-24 02:00:00, 6.3,15.0, 987.0,26
17.7,17.2, 994.0, 360.0,22.8,84.0, 12.0,2020-06-24 03:00:00, 7.3,15.0, 987.0,26
17.8,17.2, 994.0, 61.0,22.8,86.0, 14.0,2020-06-24 04:00:00, 10.4,15.0, 987.0,26
17.3,17.2, 994.0, 73.0,22.8,86.0, 14.7,2020-06-24 05:00:00, 10.5,15.0, 987.0,26
17.2,17.0, 994.0, 159.0,22.8,88.0, 10.7,2020-06-24 06:00:00, 6.3,15.0, 987.0,26
17.1,16.7, 994.0, 146.0,17.3,88.0, 11.6,2020-06-24 07:00:00, 5.3,15.0, 987.0,26
16.1,16.0, 995.0, 182.0,17.3,87.0, 20.9,2020-06-24 08:00:00, 9.8,14.0, 988.0,26
16.5,15.7, 995.0, 173.0,17.3,88.0, 18.5,2020-06-24 09:00:00, 11.3,14.0, 988.0,26
17.5,15.7, 995.0, 195.0,18.0,76.0, 15.0,2020-06-24 10:00:00, 9.3,13.0, 988.0,26
19.0,15.7, 995.0, 178.0,18.9,67.0, 17.1,2020-06-24 11:00:00, 8.8,13.0, 988.0,26
19.3,15.7, 995.0, 187.0,19.6,65.0, 19.6,2020-06-24 12:00:00, 10.8,12.0, 988.0,26
19.4,15.7, 996.0, 190.0,19.7,66.0, 28.7,2020-06-24 13:00:00, 18.2,13.0, 989.0,26
21.1,15.7, 996.0, 198.0,20.9,61.0, 27.3,2020-06-24 14:00:00, 13.4,13.0, 989.0,26
21.0,15.7, 996.0, 202.0,21.6,65.0, 18.5,2020-06-24 15:00:00, 9.0,14.0, 989.0,26
20.8,15.7, 996.0, 263.0,21.6,64.0, 19.3,2020-06-24 16:00:00, 13.3,14.0, 989.0,26
22.0,15.7, 997.0, 268.0,22.1,52.0, 20.0,2020-06-24 17:00:00, 13.3,12.0, 990.0,26
22.1,15.7, 996.0, 258.0,22.8,51.0, 21.9,2020-06-24 18:00:00, 11.0,12.0, 989.0,26
20.4,20.4, 996.0, 264.0,22.2,60.0, 25.8,2020-06-24 19:00:00, 18.5,12.0, 989.0,26
20.1,20.1, 996.0, 269.0,22.2,61.0, 18.6,2020-06-24 20:00:00, 10.9,12.0, 989.0,26
19.9,19.9, 997.1, 255.0,22.2,61.0, 13.7,2020-06-24 21:00:00, 8.6,12.0, 990.0,26
19.5,19.4, 997.1, 285.0,22.2,63.0, 12.7,2020-06-24 22:00:00, 6.3,12.0, 990.0,26
18.2,18.2, 997.1, 224.0,22.2,72.0, 14.0,2020-06-24 23:00:00, 5.3,13.0, 990.0,26
17.5,17.5, 998.1, 237.0,22.2,73.0, 13.1,2020-06-25 00:00:00, 6.5,13.0, 991.0,26
17.0,17.0, 998.1, 268.0,22.2,76.0, 10.4,2020-06-25 01:00:00, 6.6,13.0, 991.0,26
16.6,16.7, 998.1, 261.0,22.2,79.0, 9.9,2020-06-25 02:00:00, 5.1,13.0, 991.0,26
16.4,16.4, 998.1, 293.0,22.2,82.0, 5.5,2020-06-25 03:00:00, 3.0,13.0, 991.0,26
16.6,16.4, 998.1, 17.0,22.2,80.0, 9.5,2020-06-25 04:00:00, 5.2,13.0, 991.0,26
15.7,15.7, 999.1, 36.0,22.2,85.0, 12.8,2020-06-25 05:00:00, 8.8,13.0, 992.0,26
15.9,15.7, 999.1, 43.0,22.2,83.0, 14.3,2020-06-25 06:00:00, 10.0,13.0, 992.0,26
17.4,15.9, 999.1, 28.0,17.4,77.0, 9.8,2020-06-25 07:00:00, 3.9,13.0, 992.0,26
17.2,15.9, 999.1, 44.0,17.5,77.0, 7.4,2020-06-25 08:00:00, 4.1,13.0, 992.0,26
