RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, 11.1, 1.003, 67.37, -44.0, 14.6, None, None, 67.0, None, None, -6999.0, None, None, None, None, 14.63, None, 19.7, -6999.0, None, 60.64, 1.0, 14.6, -0.1, -6999.0,2020-06-24 00:00:00, -6999.0,26
None, None, None, 11.2, 5.498, 66.52, -45.0, 13.8, None, None, 67.0, None, None, -6999.0, None, None, None, None, 13.82, None, 19.7, -6999.0, None, 13.83, 5.5, 13.8, 0.0, -6999.0,2020-06-24 01:00:00, -6999.0,26
None, None, None, 12.8, 6.465, 62.8, -45.0, 13.5, None, None, 63.0, None, None, -6999.0, None, None, None, None, 13.53, None, 19.7, -6999.0, None, 14.59, 6.5, 13.5, 0.0, -6999.0,2020-06-24 02:00:00, -6999.0,26
None, None, None, 16.9, 9.02, 57.41, -45.0, 13.3, None, None, 57.0, None, None, -6999.0, None, None, None, None, 13.3, None, 19.7, -6999.0, None, 12.27, 9.0, 13.3, 0.0, -6999.0,2020-06-24 03:00:00, -6999.0,26
None, None, None, 18.8, 10.62, 62.61, -46.0, 12.5, None, None, 63.0, None, None, -6999.0, None, None, None, None, 12.49, None, 19.7, -6999.0, None, 12.73, 10.6, 12.5, 0.2, -6999.0,2020-06-24 04:00:00, -6999.0,26
None, None, None, 21.7, 13.05, 62.62, -46.0, 12.4, None, None, 63.0, None, None, -6999.0, None, None, None, None, 12.68, None, 19.7, -6999.0, None, 11.43, 13.1, 12.7, 0.0, -6999.0,2020-06-24 05:00:00, -6999.0,26
None, None, None, 15.9, 4.775, 86.7, -46.0, 12.3, None, None, 87.0, None, None, -6999.0, None, None, None, None, 12.25, None, 19.7, -6999.0, None, 44.52, 4.8, 12.3, 0.5, -6999.0,2020-06-24 06:00:00, -6999.0,26
None, None, None, 15.3, 3.517, 198.1, -46.0, 12.0, None, None, 198.0, None, None, -6999.0, None, None, None, None, 12.02, None, 12.3, -6999.0, None, 32.43, 3.5, 12.0, 4.4, -6999.0,2020-06-24 07:00:00, -6999.0,26
None, None, None, 12.8, 2.14, 152.3, -46.0, 12.0, None, None, 152.0, None, None, -6999.0, None, None, None, None, 12.25, None, 12.3, -6999.0, None, 56.1, 2.1, 12.3, 2.4, -6999.0,2020-06-24 08:00:00, -6999.0,26
None, None, None, 8.0, 1.068, 112.4, -46.0, 12.0, None, None, 112.0, None, None, -6999.0, None, None, None, None, 12.06, None, 12.3, -6999.0, None, 60.03, 1.1, 12.1, 0.5, -6999.0,2020-06-24 09:00:00, -6999.0,26
None, None, None, 16.1, 0.995, 190.4, -46.0, 12.0, None, None, 190.0, None, None, -6999.0, None, None, None, None, 12.08, None, 12.3, -6999.0, None, 65.31, 1.0, 12.1, -0.1, -6999.0,2020-06-24 10:00:00, -6999.0,26
None, None, None, 24.5, 3.072, 205.3, -46.0, 12.0, None, None, 205.0, None, None, -6999.0, None, None, None, None, 12.04, None, 12.3, -6999.0, None, 57.38, 3.1, 12.0, 0.7, -6999.0,2020-06-24 11:00:00, -6999.0,26
None, None, None, 29.9, 7.57, 223.2, -45.0, 12.0, None, None, 223.0, None, None, -6999.0, None, None, None, None, 13.25, None, 13.3, -6999.0, None, 21.92, 7.6, 13.3, 0.1, -6999.0,2020-06-24 12:00:00, -6999.0,26
None, None, None, 17.9, 6.737, 197.9, -45.0, 12.0, None, None, 198.0, None, None, -6999.0, None, None, None, None, 14.47, None, 14.5, -6999.0, None, 25.11, 6.7, 14.5, 1.0, -6999.0,2020-06-24 13:00:00, -6999.0,26
None, None, None, 9.7, 1.619, 221.5, -43.0, 12.0, None, None, 222.0, None, None, -6999.0, None, None, None, None, 16.58, None, 16.6, -6999.0, None, 46.29, 1.6, 16.6, -0.1, -6999.0,2020-06-24 14:00:00, -6999.0,26
None, None, None, 8.9, 2.209, 263.4, -45.0, 12.0, None, None, 263.0, None, None, -6999.0, None, None, None, None, 14.03, None, 17.1, -6999.0, None, 47.83, 2.2, 14.0, 2.1, -6999.0,2020-06-24 15:00:00, -6999.0,26
None, None, None, 8.4, 1.377, 237.0, -44.0, 12.0, None, None, 237.0, None, None, -6999.0, None, None, None, None, 15.86, None, 17.1, -6999.0, None, 63.08, 1.4, 15.9, -0.2, -6999.0,2020-06-24 16:00:00, -6999.0,26
None, None, None, 11.2, 0.614, 278.0, -43.0, 12.0, None, None, 278.0, None, None, -6999.0, None, None, None, None, 17.02, None, 17.1, -6999.0, None, 70.9, 0.6, 17.0, 0.0, -6999.0,2020-06-24 17:00:00, -6999.0,26
None, None, None, 11.6, 2.941, 267.2, -44.0, 12.0, None, None, 267.0, None, None, -6999.0, None, None, None, None, 14.96, None, 17.3, -6999.0, None, 31.71, 2.9, 15.0, 0.3, -6999.0,2020-06-24 18:00:00, -6999.0,26
None, None, None, 12.2, 3.071, 250.8, -44.0, 14.3, None, None, 251.0, None, None, -6999.0, None, None, None, None, 15.14, None, 15.1, -6999.0, None, 35.64, 3.1, 15.1, 0.0, -6999.0,2020-06-24 19:00:00, -6999.0,26
None, None, None, 12.5, 3.856, 236.9, -45.0, 14.0, None, None, 237.0, None, None, -6999.0, None, None, None, None, 13.95, None, 15.4, -6999.0, None, 32.47, 3.9, 14.0, 0.0, -6999.0,2020-06-24 20:00:00, -6999.0,26
None, None, None, 9.3, 5.327, 216.6, -45.0, 13.0, None, None, 217.0, None, None, -6999.0, None, None, None, None, 12.98, None, 15.4, -6999.0, None, 17.21, 5.3, 13.0, 0.0, -6999.0,2020-06-24 21:00:00, -6999.0,26
None, None, None, 10.6, 4.626, 231.9, -46.0, 12.5, None, None, 232.0, None, None, -6999.0, None, None, None, None, 12.51, None, 15.4, -6999.0, None, 25.01, 4.6, 12.5, 0.2, -6999.0,2020-06-24 22:00:00, -6999.0,26
None, None, None, 10.4, 5.489, 219.1, -46.0, 12.4, None, None, 219.0, None, None, -6999.0, None, None, None, None, 12.49, None, 15.4, -6999.0, None, 20.3, 5.5, 12.5, -0.1, -6999.0,2020-06-24 23:00:00, -6999.0,26
None, None, None, 9.8, 5.695, 216.2, -46.0, 11.9, None, None, 216.0, None, None, -6999.0, None, None, None, None, 11.94, None, 15.4, -6999.0, None, 18.68, 5.7, 11.9, 0.1, -6999.0,2020-06-25 00:00:00, -6999.0,26
None, None, None, 11.1, 6.633, 219.6, -46.0, 11.5, None, None, 220.0, None, None, -6999.0, None, None, None, None, 11.45, None, 15.4, -6999.0, None, 15.77, 6.6, 11.5, -0.1, -6999.0,2020-06-25 01:00:00, -6999.0,26
None, None, None, 12.4, 7.15, 209.2, -47.0, 11.1, None, None, 209.0, None, None, -6999.0, None, None, None, None, 11.12, None, 15.4, -6999.0, None, 15.13, 7.2, 11.1, -0.1, -6999.0,2020-06-25 02:00:00, -6999.0,26
None, None, None, 11.3, 8.11, 197.1, -47.0, 11.0, None, None, 197.0, None, None, -6999.0, None, None, None, None, 10.99, None, 15.4, -6999.0, None, 11.04, 8.1, 11.0, 0.0, -6999.0,2020-06-25 03:00:00, -6999.0,26
None, None, None, 10.0, 5.797, 215.6, -47.0, 10.8, None, None, 216.0, None, None, -6999.0, None, None, None, None, 10.95, None, 15.4, -6999.0, None, 20.94, 5.8, 11.0, 0.0, -6999.0,2020-06-25 04:00:00, -6999.0,26
None, None, None, 7.7, 4.933, 204.0, -47.0, 10.8, None, None, 204.0, None, None, -6999.0, None, None, None, None, 11.13, None, 15.4, -6999.0, None, 20.41, 4.9, 11.1, 0.1, -6999.0,2020-06-25 05:00:00, -6999.0,26
None, None, None, 8.5, 5.608, 182.4, -47.0, 10.8, None, None, 182.0, None, None, -6999.0, None, None, None, None, 10.84, None, 15.4, -6999.0, None, 13.94, 5.6, 10.8, -0.1, -6999.0,2020-06-25 06:00:00, -6999.0,26
None, None, None, 9.2, 5.469, 184.4, -47.0, 10.5, None, None, 184.0, None, None, -6999.0, None, None, None, None, 10.53, None, 10.8, -6999.0, None, 13.27, 5.5, 10.5, 0.1, -6999.0,2020-06-25 07:00:00, -6999.0,26
None, None, None, 8.6, 4.024, 194.4, -46.0, 10.5, None, None, 194.0, None, None, -6999.0, None, None, None, None, 12.39, None, 12.4, -6999.0, None, 21.82, 4.0, 12.4, -0.1, -6999.0,2020-06-25 08:00:00, -6999.0,26
None, None, None, 11.4, 3.901, 230.5, -45.0, 10.5, None, None, 231.0, None, None, -6999.0, None, None, None, None, 14.41, None, 14.5, -6999.0, None, 24.21, 3.9, 14.4, -0.2, -6999.0,2020-06-25 09:00:00, -6999.0,26
None, None, None, 13.0, 5.878, 222.6, -45.0, 10.5, None, None, 223.0, None, None, -6999.0, None, None, None, None, 14.16, None, 14.6, -6999.0, None, 19.09, 5.9, 14.2, 0.0, -6999.0,2020-06-25 10:00:00, -6999.0,26
None, None, None, 12.2, 5.004, 227.4, -44.0, 10.5, None, None, 227.0, None, None, -6999.0, None, None, None, None, 14.91, None, 14.9, -6999.0, None, 24.59, 5.0, 14.9, 0.0, -6999.0,2020-06-25 11:00:00, -6999.0,26
None, None, None, 12.6, 4.022, 275.3, -40.0, 10.5, None, None, 275.0, None, None, -6999.0, None, None, None, None, 22.2, None, 22.2, -6999.0, None, 30.72, 4.0, 22.2, -0.2, -6999.0,2020-06-25 12:00:00, -6999.0,26
None, None, None, 13.9, 4.4, 274.0, -39.0, 10.5, None, None, 274.0, None, None, -6999.0, None, None, None, None, 24.5, None, 24.7, -6999.0, None, 30.06, 4.4, 24.5, -0.8, -6999.0,2020-06-25 13:00:00, -6999.0,26
None, None, None, 15.2, 4.294, 282.9, -39.0, 10.5, None, None, 283.0, None, None, -6999.0, None, None, None, None, 24.19, None, 24.7, -6999.0, None, 33.25, 4.3, 24.2, -0.4, -6999.0,2020-06-25 14:00:00, -6999.0,26
None, None, None, 14.8, 3.48, 276.2, -39.0, 10.5, None, None, 276.0, None, None, -6999.0, None, None, None, None, 23.53, None, 24.7, -6999.0, None, 41.62, 3.5, 23.5, 0.0, -6999.0,2020-06-25 15:00:00, -6999.0,26
None, None, None, 15.8, 3.096, 258.8, -39.0, 10.5, None, None, 259.0, None, None, -6999.0, None, None, None, None, 23.89, None, 24.7, -6999.0, None, 44.23, 3.1, 23.9, 0.2, -6999.0,2020-06-25 16:00:00, -6999.0,26
None, None, None, 13.6, 3.332, 247.5, -39.0, 10.5, None, None, 248.0, None, None, -6999.0, None, None, None, None, 23.6, None, 24.7, -6999.0, None, 40.99, 3.3, 23.6, 0.2, -6999.0,2020-06-25 17:00:00, -6999.0,26
None, None, None, 13.2, 3.945, 251.3, -40.0, 10.5, None, None, 251.0, None, None, -6999.0, None, None, None, None, 21.77, None, 24.7, -6999.0, None, 28.6, 3.9, 21.8, 0.1, -6999.0,2020-06-25 18:00:00, -6999.0,26
None, None, None, 13.0, 3.919, 258.2, -41.0, 20.2, None, None, 258.0, None, None, -6999.0, None, None, None, None, 20.24, None, 21.8, -6999.0, None, 32.23, 3.9, 20.2, 0.0, -6999.0,2020-06-25 19:00:00, -6999.0,26
