RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
17.87, None, None, 24.3, 11.55, 261.2, -14.0, 8.2, -14.0, None, 261.0, None, None, -6999.0, None, None, None, 8.61, None, 11.1, None, None, 15.85, 11.6, 8.6, 0.0, -6999.0, 18.0,2020-06-24 00:00:00, -6999.0,26
17.92, None, None, 19.6, 9.51, 265.5, -15.0, 8.2, -15.0, None, 266.0, None, None, -6999.0, None, None, None, 8.42, None, 11.1, None, None, 16.16, 9.5, 8.4, 0.0, -6999.0, 18.0,2020-06-24 01:00:00, -6999.0,26
17.91, None, None, 20.5, 9.25, 265.8, -15.0, 8.2, -15.0, None, 266.0, None, None, -6999.0, None, None, None, 8.47, None, 11.1, None, None, 15.32, 9.3, 8.5, 0.0, -6999.0, 18.0,2020-06-24 02:00:00, -6999.0,26
17.93, None, None, 21.7, 9.75, 265.2, -15.0, 8.1, -15.0, None, 265.0, None, None, -6999.0, None, None, None, 8.39, None, 11.1, None, None, 16.08, 9.8, 8.4, 0.0, -6999.0, 18.0,2020-06-24 03:00:00, -6999.0,26
17.96, None, None, 14.8, 7.33, 267.3, -15.0, 8.1, -15.0, None, 267.0, None, None, -6999.0, None, None, None, 8.3, None, 11.1, None, None, 16.02, 7.3, 8.3, 0.0, -6999.0, 18.0,2020-06-24 04:00:00, -6999.0,26
18.06, None, None, 15.7, 6.914, 261.8, -15.0, 7.9, -15.0, None, 262.0, None, None, -6999.0, None, None, None, 8.17, None, 11.1, None, None, 15.23, 6.9, 8.2, 0.0, -6999.0, 18.0,2020-06-24 05:00:00, -6999.0,26
17.89, None, None, 16.4, 8.39, 255.2, -14.0, 7.9, -14.0, None, 255.0, None, None, -6999.0, None, None, None, 8.53, None, 11.1, None, None, 15.52, 8.4, 8.5, 0.0, -6999.0, 18.0,2020-06-24 06:00:00, -6999.0,26
18.22, None, None, 17.6, 6.713, 254.4, -15.0, 7.7, -15.0, None, 254.0, None, None, -6999.0, None, None, None, 7.66, None, 8.9, None, None, 25.09, 6.7, 7.7, 0.0, -6999.0, 18.0,2020-06-24 07:00:00, -6999.0,26
18.65, None, None, 33.6, 12.47, 252.5, -16.0, 6.0, -16.0, None, 253.0, None, None, -6999.0, None, None, None, 6.008, None, 8.9, None, None, 21.63, 12.5, 6.0, 0.0, -6999.0, 19.0,2020-06-24 08:00:00, -6999.0,26
18.47, None, None, 34.2, 9.64, 246.9, -16.0, 6.0, -16.0, None, 247.0, None, None, -6999.0, None, None, None, 6.608, None, 8.9, None, None, 23.94, 9.6, 6.6, 0.0, -6999.0, 18.0,2020-06-24 09:00:00, -6999.0,26
