pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 13.54, 51.36, None, None, 11.9, 9.78, 190.7, None, None, None, None, None, None, 4.0, 924.0, None, None, None,2020-06-24 00:00:00, None, None,26
None, 14.59, 45.52, None, None, 17.85, 11.26, 214.7, None, None, None, None, None, None, 3.0, 923.0, None, None, None,2020-06-24 01:00:00, None, None,26
None, 14.14, 46.46, None, None, 15.4, 10.62, 226.9, None, None, None, None, None, None, 3.0, 923.0, None, None, None,2020-06-24 02:00:00, None, None,26
None, 11.94, 56.12, None, None, 21.09, 8.93, 215.0, None, None, None, None, None, None, 4.0, 923.0, None, None, None,2020-06-24 03:00:00, None, None,26
None, 13.4, 46.94, None, None, 27.03, 7.357, 220.3, None, None, None, None, None, None, 2.0, 923.0, None, None, None,2020-06-24 04:00:00, None, None,26
None, 12.91, 48.78, None, None, 17.77, 6.815, 243.0, None, None, None, None, None, None, 2.0, 924.0, None, None, None,2020-06-24 05:00:00, None, None,26
None, 10.96, 62.98, None, None, 29.04, 6.62, 228.7, None, None, None, None, None, None, 4.0, 924.0, None, None, None,2020-06-24 06:00:00, None, None,26
None, 13.13, 53.51, None, None, 37.62, 5.63, 215.7, None, None, None, None, None, None, 4.0, 924.0, None, None, None,2020-06-24 07:00:00, None, None,26
None, 14.77, 50.04, None, None, 37.8, 5.918, 283.8, None, None, None, None, None, None, 5.0, 924.0, None, None, None,2020-06-24 08:00:00, None, None,26
None, 15.19, 50.01, None, None, 34.8, 6.631, 274.9, None, None, None, None, None, None, 5.0, 924.0, None, None, None,2020-06-24 09:00:00, None, None,26
None, 16.71, 41.17, None, None, 32.73, 8.67, 263.9, None, None, None, None, None, None, 4.0, 924.0, None, None, None,2020-06-24 10:00:00, None, None,26
None, 17.49, 39.69, None, None, 38.03, 7.46, 257.3, None, None, None, None, None, None, 4.0, 924.0, None, None, None,2020-06-24 11:00:00, None, None,26
None, 18.58, 35.87, None, None, 25.18, 10.76, 234.5, None, None, None, None, None, None, 3.0, 924.0, None, None, None,2020-06-24 12:00:00, None, None,26
None, 19.23, 32.65, None, None, 30.69, 9.61, 245.9, None, None, None, None, None, None, 2.0, 924.0, None, None, None,2020-06-24 13:00:00, None, None,26
None, 19.59, 35.22, None, None, 45.94, 8.27, 262.4, None, None, None, None, None, None, 4.0, 924.0, None, None, None,2020-06-24 14:00:00, None, None,26
None, 20.98, 32.36, None, None, 50.98, 8.45, 284.0, None, None, None, None, None, None, 4.0, 924.0, None, None, None,2020-06-24 15:00:00, None, None,26
None, 21.67, 32.2, None, None, 41.09, 9.21, 262.1, None, None, None, None, None, None, 4.0, 924.0, None, None, None,2020-06-24 16:00:00, None, None,26
None, 21.98, 32.69, None, None, 40.95, 7.803, 244.1, None, None, None, None, None, None, 5.0, 923.0, None, None, None,2020-06-24 17:00:00, None, None,26
None, 21.78, 27.8, None, None, 26.39, 9.66, 242.8, None, None, None, None, None, None, 2.0, 923.0, None, None, None,2020-06-24 18:00:00, None, None,26
None, 21.72, 27.18, None, None, 19.11, 11.23, 229.8, None, None, None, None, None, None, 2.0, 923.0, None, None, None,2020-06-24 19:00:00, None, None,26
None, 20.33, 30.91, None, None, 14.71, 8.12, 226.6, None, None, None, None, None, None, 2.0, 923.0, None, None, None,2020-06-24 20:00:00, None, None,26
None, 19.21, 35.81, None, None, 10.09, 6.696, 219.4, None, None, None, None, None, None, 4.0, 923.0, None, None, None,2020-06-24 21:00:00, None, None,26
None, 18.05, 35.89, None, None, 11.85, 8.63, 211.1, None, None, None, None, None, None, 3.0, 923.0, None, None, None,2020-06-24 22:00:00, None, None,26
None, 17.87, 32.23, None, None, 11.38, 11.23, 215.8, None, None, None, None, None, None, 1.0, 923.0, None, None, None,2020-06-24 23:00:00, None, None,26
None, 16.83, 33.31, None, None, 12.9, 11.48, 214.9, None, None, None, None, None, None, 1.0, 924.0, None, None, None,2020-06-25 00:00:00, None, None,26
None, 16.89, 32.5, None, None, 13.41, 11.63, 214.8, None, None, None, None, None, None, 0.0, 924.0, None, None, None,2020-06-25 01:00:00, None, None,26
None, 16.26, 33.49, None, None, 15.49, 12.72, 221.3, None, None, None, None, None, None, 0.0, 924.0, None, None, None,2020-06-25 02:00:00, None, None,26
None, 15.66, 34.26, None, None, 13.35, 11.94, 217.8, None, None, None, None, None, None, 0.0, 924.0, None, None, None,2020-06-25 03:00:00, None, None,26
None, 14.82, 35.61, None, None, 13.19, 13.07, 218.8, None, None, None, None, None, None, 0.0, 924.0, None, None, None,2020-06-25 04:00:00, None, None,26
None, 14.41, 36.88, None, None, 14.46, 12.32, 218.2, None, None, None, None, None, None, 0.0, 925.0, None, None, None,2020-06-25 05:00:00, None, None,26
None, 14.34, 40.09, None, None, 14.89, 13.38, 227.9, None, None, None, None, None, None, 1.0, 924.0, None, None, None,2020-06-25 06:00:00, None, None,26
