TempC,time,RH,week_of_year
0.412,2020-01-29 00:00:00,84.2,5
1.697,2020-01-29 01:00:00,78.7,5
2.584,2020-01-29 02:00:00,71.2,5
3.433,2020-01-29 03:00:00,65.5,5
4.063,2020-01-29 04:00:00,63.0,5
4.428,2020-01-29 05:00:00,62.0,5
4.766,2020-01-29 06:00:00,59.9,5
4.48,2020-01-29 07:00:00,62.2,5
4.61,2020-01-29 08:00:00,63.6,5
4.973,2020-01-29 09:00:00,64.2,5
6.484,2020-01-29 10:00:00,62.3,5
6.864,2020-01-29 11:00:00,54.9,5
6.23,2020-01-29 12:00:00,57.3,5
4.558,2020-01-29 13:00:00,69.9,5
2.93,2020-01-29 14:00:00,82.6,5
3.775,2020-01-29 15:00:00,85.6,5
2.77,2020-01-29 16:00:00,81.3,5
1.18,2020-01-29 17:00:00,86.6,5
3.512,2020-01-29 18:00:00,76.5,5
3.354,2020-01-29 19:00:00,63.4,5
2.983,2020-01-29 20:00:00,55.6,5
2.047,2020-01-29 21:00:00,48.2,5
1.317,2020-01-29 22:00:00,53.9,5
-1.986,2020-01-29 23:00:00,61.7,5
-2.131,2020-01-30 00:00:00,69.8,5
-4.046,2020-01-30 01:00:00,77.4,5
-3.627,2020-01-30 02:00:00,78.9,5
-1.842,2020-01-30 03:00:00,71.4,5
0.715,2020-01-30 04:00:00,65.2,5
1.724,2020-01-30 05:00:00,55.7,5
1.615,2020-01-30 06:00:00,54.4,5
2.155,2020-01-30 07:00:00,54.3,5
2.236,2020-01-30 08:00:00,52.6,5
2.316,2020-01-30 09:00:00,54.0,5
2.262,2020-01-30 10:00:00,62.5,5
2.93,2020-01-30 11:00:00,57.8,5
4.558,2020-01-30 12:00:00,52.7,5
5.257,2020-01-30 13:00:00,45.5,5
5.231,2020-01-30 14:00:00,43.3,5
6.306,2020-01-30 15:00:00,39.4,5
6.23,2020-01-30 16:00:00,34.3,5
5.257,2020-01-30 17:00:00,41.4,5
5.924,2020-01-30 18:00:00,44.4,5
5.282,2020-01-30 19:00:00,39.9,5
4.662,2020-01-30 20:00:00,48.9,5
4.688,2020-01-30 21:00:00,48.4,5
4.141,2020-01-30 22:00:00,55.6,5
3.089,2020-01-30 23:00:00,61.3,5
1.588,2020-01-31 00:00:00,67.0,5
2.53,2020-01-31 01:00:00,69.0,5
1.453,2020-01-31 02:00:00,68.1,5
-0.902,2020-01-31 03:00:00,74.7,5
-0.902,2020-01-31 04:00:00,77.8,5
1.67,2020-01-31 05:00:00,72.3,5
2.423,2020-01-31 06:00:00,65.2,5
2.209,2020-01-31 07:00:00,63.3,5
0.273,2020-01-31 08:00:00,62.0,5
-0.958,2020-01-31 09:00:00,73.3,5
4.168,2020-01-31 10:00:00,67.0,5
4.194,2020-01-31 11:00:00,56.8,5
