CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -11.49,86.8, None, None, None, None,35.26, None,0.321,162.9, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-08 00:00:00, None, None, 45.43,2
None, -11.2,86.4, None, None, None, None,23.16, None,1.094,179.2, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-08 01:00:00, None, None, 45.35,2
None, -11.3,86.0, None, None, None, None,24.2, None,0.748,167.2, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-08 02:00:00, None, None, 45.44,2
None, -11.2,84.9, None, None, None, None,15.75, None,1.584,171.8, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-08 03:00:00, None, None, 45.27,2
None, -11.49,85.3, None, None, None, None,21.02, None,1.696,118.1, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-08 04:00:00, None, None, 45.0,2
None, -11.25,80.3, None, None, None, None,25.13, None,2.689,145.5, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-08 05:00:00, None, None, 45.06,2
None, -11.06,75.3, None, None, None, None,33.01, None,1.394,136.1, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-08 06:00:00, None, None, 45.14,2
None, -11.25,76.3, None, None, None, None,46.1, None,1.318,96.2, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-08 07:00:00, None, None, 45.1,2
None, -11.2,71.7, None, None, None, None,38.33, None,1.409,70.9, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-01-08 08:00:00, None, None, 45.23,2
None, -11.54,76.6, None, None, None, None,42.54, None,2.012,72.0, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-08 09:00:00, None, None, 44.86,2
None, -11.73,77.4, None, None, None, None,38.34, None,2.216,124.2, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-01-08 10:00:00, None, None, 44.98,2
None, -10.63,78.5, None, None, None, None,38.51, None,1.962,130.7, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-08 11:00:00, None, None, 44.87,2
None, -8.37,77.2, None, None, None, None,42.92, None,0.876,43.97, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2017-01-08 12:00:00, None, None, 44.68,2
None, -10.01,77.6, None, None, None, None,29.55, None,2.653,34.37, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-08 13:00:00, None, None, 44.81,2
None, -10.01,73.6, None, None, None, None,27.36, None,5.923,47.88, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-08 14:00:00, None, None, 44.76,2
None, -9.58,69.92, None, None, None, None,28.12, None,5.86,57.73, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-08 15:00:00, None, None, 44.69,2
None, -8.76,63.22, None, None, None, None,42.82, None,3.287,74.4, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-08 16:00:00, None, None, 44.84,2
None, -9.05,67.84, None, None, None, None,42.75, None,3.515,75.6, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-08 17:00:00, None, None, 44.82,2
None, -8.72,72.9, None, None, None, None,36.55, None,5.03,58.13, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-01-08 18:00:00, None, None, 45.23,2
None, -8.86,71.2, None, None, None, None,34.17, None,4.465,51.47, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-08 19:00:00, None, None, 45.14,2
None, -8.91,72.2, None, None, None, None,32.52, None,6.58,45.56, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-08 20:00:00, None, None, 44.9,2
None, -9.34,75.1, None, None, None, None,24.6, None,8.22,44.78, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-08 21:00:00, None, None, 45.35,2
None, -10.54,85.5, None, None, None, None,23.82, None,6.887,38.19, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-01-08 22:00:00, None, None, 43.39,2
None, -11.63,90.3, None, None, None, None,23.64, None,5.659,24.43, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-08 23:00:00, None, None, 45.95,2
None, -11.92,90.2, None, None, None, None,29.66, None,4.476,30.01, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-09 00:00:00, None, None, 45.08,2
None, -12.07,89.2, None, None, None, None,24.75, None,5.865,28.58, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-09 01:00:00, None, None, None,2
None, -12.3,88.4, None, None, None, None,27.28, None,5.571,29.9, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-09 02:00:00, None, None, 48.6,2
None, -12.98,88.6, None, None, None, None,25.72, None,5.528,27.36, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-09 03:00:00, None, None, None,2
None, -13.31,87.6, None, None, None, None,29.26, None,4.79,34.07, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-01-09 04:00:00, None, None, 46.61,2
None, -13.89,86.8, None, None, None, None,34.96, None,4.005,50.88, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-01-09 05:00:00, None, None, 52.32,2
None, -14.65,87.7, None, None, None, None,60.78, None,0.625,320.8, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-01-09 06:00:00, None, None, 54.48,2
None, -15.98,86.0, None, None, None, None,37.37, None,1.811,10.07, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-09 07:00:00, None, None, 53.64,2
None, -16.41,87.0, None, None, None, None,21.59, None,5.521,26.4, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-09 08:00:00, None, None, 55.49,2
None, -16.84,86.0, None, None, None, None,23.29, None,5.112,33.8, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-09 09:00:00, None, None, 54.74,2
