air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
2.0, 1.988, 1.7, 5.1, None,2022-10-29 00:00:00, None,44
1.6, 1.586, 1.6, 5.1, None,2022-10-29 01:00:00, None,44
1.7, 1.672, 1.6, 5.1, None,2022-10-29 02:00:00, None,44
1.9, 1.904, 1.6, 5.1, None,2022-10-29 03:00:00, None,44
2.1, 2.139, 1.6, 5.1, None,2022-10-29 04:00:00, None,44
2.4, 2.352, 1.6, 5.1, None,2022-10-29 05:00:00, None,44
2.4, 2.383, 1.6, 5.1, None,2022-10-29 06:00:00, None,44
2.2, 2.184, 2.2, 2.4, None,2022-10-29 07:00:00, None,44
2.3, 2.33, 2.2, 2.4, None,2022-10-29 08:00:00, None,44
2.8, 2.777, 2.2, 2.8, None,2022-10-29 09:00:00, None,44
3.9, 3.868, 2.2, 3.8, None,2022-10-29 10:00:00, None,44
6.0, 6.049, 2.2, 6.0, None,2022-10-29 11:00:00, None,44
6.9, 6.897, 2.2, 7.0, None,2022-10-29 12:00:00, None,44
6.8, 6.766, 2.2, 7.0, None,2022-10-29 13:00:00, None,44
6.5, 6.524, 2.2, 7.0, None,2022-10-29 14:00:00, None,44
7.6, 7.595, 2.2, 7.5, None,2022-10-29 15:00:00, None,44
7.7, 7.727, 2.2, 8.4, None,2022-10-29 16:00:00, None,44
5.9, 5.868, 2.2, 8.4, None,2022-10-29 17:00:00, None,44
4.6, 4.613, 2.2, 8.4, None,2022-10-29 18:00:00, None,44
4.1, 4.107, 4.1, 4.6, None,2022-10-29 19:00:00, None,44
3.9, 3.855, 3.9, 4.6, None,2022-10-29 20:00:00, None,44
4.1, 4.084, 3.8, 4.6, None,2022-10-29 21:00:00, None,44
4.1, 4.142, 3.8, 4.6, None,2022-10-29 22:00:00, None,44
3.7, 3.733, 3.7, 4.6, None,2022-10-29 23:00:00, None,44
3.5, 3.506, 3.5, 4.6, None,2022-10-30 00:00:00, None,44
3.6, 3.635, 3.5, 4.6, None,2022-10-30 01:00:00, None,44
3.8, 3.827, 3.5, 4.6, None,2022-10-30 02:00:00, None,44
3.7, 3.698, 3.5, 4.6, None,2022-10-30 03:00:00, None,44
3.3, 3.292, 3.3, 4.6, None,2022-10-30 04:00:00, None,44
3.0, 3.036, 3.0, 4.6, None,2022-10-30 05:00:00, None,44
2.9, 2.887, 2.9, 4.6, None,2022-10-30 06:00:00, None,44
2.7, 2.736, 2.7, 2.9, None,2022-10-30 07:00:00, None,44
2.7, 2.702, 2.7, 2.9, None,2022-10-30 08:00:00, None,44
3.1, 3.079, 2.7, 3.1, None,2022-10-30 09:00:00, None,44
4.4, 4.364, 2.7, 4.3, None,2022-10-30 10:00:00, None,44
7.0, 7.0, 2.7, 7.0, None,2022-10-30 11:00:00, None,44
8.1, 8.14, 2.7, 8.1, None,2022-10-30 12:00:00, None,44
10.4, 10.36, 2.7, 10.4, None,2022-10-30 13:00:00, None,44
10.3, 10.32, 2.7, 10.5, None,2022-10-30 14:00:00, None,44
10.1, 10.08, 2.7, 10.5, None,2022-10-30 15:00:00, None,44
9.7, 9.66, 2.7, 10.6, None,2022-10-30 16:00:00, None,44
9.6, 9.62, 2.7, 10.6, None,2022-10-30 17:00:00, None,44
6.9, 6.906, 2.7, 10.6, None,2022-10-30 18:00:00, None,44
5.9, 5.874, 5.9, 6.9, None,2022-10-30 19:00:00, None,44
5.4, 5.397, 5.4, 6.9, None,2022-10-30 20:00:00, None,44
5.4, 5.42, 5.3, 6.9, None,2022-10-30 21:00:00, None,44
5.2, 5.158, 5.2, 6.9, None,2022-10-30 22:00:00, None,44
4.9, 4.854, 4.9, 6.9, None,2022-10-30 23:00:00, None,44
4.6, 4.643, 4.6, 6.9, None,2022-10-31 00:00:00, None,44
4.5, 4.536, 4.5, 6.9, None,2022-10-31 01:00:00, None,44
4.0, 4.042, 4.0, 6.9, None,2022-10-31 02:00:00, None,44
3.5, 3.46, 3.5, 6.9, None,2022-10-31 03:00:00, None,44
3.1, 3.122, 3.1, 6.9, None,2022-10-31 04:00:00, None,44
2.4, 2.383, 2.4, 6.9, None,2022-10-31 05:00:00, None,44
1.4, 1.416, 1.4, 6.9, None,2022-10-31 06:00:00, None,44
0.7, 0.734, 0.7, 1.4, None,2022-10-31 07:00:00, None,44
0.2, 0.164, 0.1, 1.4, None,2022-10-31 08:00:00, None,44
1.2, 1.159, 0.1, 1.4, None,2022-10-31 09:00:00, None,44
2.1, 2.074, 0.1, 2.1, None,2022-10-31 10:00:00, None,44
3.2, 3.194, 0.1, 3.2, None,2022-10-31 11:00:00, None,44
7.6, 7.571, 0.1, 7.5, None,2022-10-31 12:00:00, None,44
9.3, 9.34, 0.1, 9.3, None,2022-10-31 13:00:00, None,44
7.7, 7.746, 0.1, 10.2, None,2022-10-31 14:00:00, None,44
8.1, 8.05, 0.1, 10.2, None,2022-10-31 15:00:00, None,44
7.2, 7.182, 0.1, 10.2, None,2022-10-31 16:00:00, None,44
4.7, 4.67, 0.1, 10.2, None,2022-10-31 17:00:00, None,44
