air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
10.2,10.0,2022-10-29 00:00:00,11.9,44
9.6,9.6,2022-10-29 01:00:00,11.9,44
9.7,9.5,2022-10-29 02:00:00,11.9,44
9.4,9.3,2022-10-29 03:00:00,11.9,44
9.4,9.2,2022-10-29 04:00:00,11.9,44
9.4,9.2,2022-10-29 05:00:00,11.9,44
9.2,9.1,2022-10-29 06:00:00,11.9,44
9.3,9.2,2022-10-29 07:00:00,9.6,44
9.1,9.1,2022-10-29 08:00:00,9.6,44
9.3,9.1,2022-10-29 09:00:00,9.6,44
9.5,9.1,2022-10-29 10:00:00,9.6,44
9.8,9.1,2022-10-29 11:00:00,9.9,44
9.8,9.1,2022-10-29 12:00:00,9.9,44
10.1,9.1,2022-10-29 13:00:00,10.1,44
10.4,9.1,2022-10-29 14:00:00,10.6,44
11.3,9.1,2022-10-29 15:00:00,11.3,44
11.3,9.1,2022-10-29 16:00:00,11.5,44
11.5,9.1,2022-10-29 17:00:00,11.5,44
11.0,9.1,2022-10-29 18:00:00,11.7,44
10.7,10.6,2022-10-29 19:00:00,11.0,44
10.5,10.5,2022-10-29 20:00:00,11.0,44
10.3,10.2,2022-10-29 21:00:00,11.0,44
10.5,10.2,2022-10-29 22:00:00,11.0,44
11.0,10.2,2022-10-29 23:00:00,11.0,44
11.1,10.2,2022-10-30 00:00:00,11.5,44
10.7,10.2,2022-10-30 01:00:00,11.5,44
10.3,10.2,2022-10-30 02:00:00,11.5,44
10.7,10.2,2022-10-30 03:00:00,11.5,44
10.8,10.2,2022-10-30 04:00:00,11.5,44
10.6,10.2,2022-10-30 05:00:00,11.5,44
9.9,9.9,2022-10-30 06:00:00,11.5,44
9.7,9.6,2022-10-30 07:00:00,9.9,44
9.8,9.6,2022-10-30 08:00:00,9.9,44
9.4,9.4,2022-10-30 09:00:00,9.9,44
9.2,9.2,2022-10-30 10:00:00,9.9,44
9.5,9.2,2022-10-30 11:00:00,9.9,44
9.8,9.2,2022-10-30 12:00:00,9.9,44
9.9,9.2,2022-10-30 13:00:00,9.9,44
9.9,9.2,2022-10-30 14:00:00,10.1,44
9.8,9.2,2022-10-30 15:00:00,10.1,44
9.7,9.2,2022-10-30 16:00:00,10.1,44
9.8,9.2,2022-10-30 17:00:00,10.1,44
9.8,9.2,2022-10-30 18:00:00,10.1,44
9.8,9.7,2022-10-30 19:00:00,9.9,44
9.8,9.7,2022-10-30 20:00:00,9.9,44
9.7,9.7,2022-10-30 21:00:00,9.9,44
9.6,9.6,2022-10-30 22:00:00,9.9,44
9.6,9.6,2022-10-30 23:00:00,9.9,44
9.4,9.3,2022-10-31 00:00:00,9.9,44
9.4,9.3,2022-10-31 01:00:00,9.9,44
9.4,9.3,2022-10-31 02:00:00,9.9,44
9.4,9.3,2022-10-31 03:00:00,9.9,44
9.4,9.3,2022-10-31 04:00:00,9.9,44
8.9,8.9,2022-10-31 05:00:00,9.9,44
8.7,8.7,2022-10-31 06:00:00,9.9,44
8.8,8.5,2022-10-31 07:00:00,8.8,44
9.0,8.5,2022-10-31 08:00:00,9.0,44
9.2,8.5,2022-10-31 09:00:00,9.2,44
9.6,8.5,2022-10-31 10:00:00,9.6,44
10.2,8.5,2022-10-31 11:00:00,10.3,44
11.0,8.5,2022-10-31 12:00:00,11.1,44
11.1,8.5,2022-10-31 13:00:00,11.5,44
11.1,8.5,2022-10-31 14:00:00,11.8,44
10.9,8.5,2022-10-31 15:00:00,11.8,44
10.1,8.5,2022-10-31 16:00:00,11.8,44
9.8,8.5,2022-10-31 17:00:00,11.8,44
9.1,8.5,2022-10-31 18:00:00,11.8,44
8.7,8.7,2022-10-31 19:00:00,9.3,44
8.9,8.5,2022-10-31 20:00:00,9.3,44
8.8,8.5,2022-10-31 21:00:00,9.3,44
8.9,8.5,2022-10-31 22:00:00,9.3,44
7.7,7.7,2022-10-31 23:00:00,9.3,44
7.4,7.4,2022-11-01 00:00:00,9.3,44
6.9,6.9,2022-11-01 01:00:00,9.3,44
6.7,6.5,2022-11-01 02:00:00,9.3,44
6.5,5.8,2022-11-01 03:00:00,9.3,44
6.5,5.8,2022-11-01 04:00:00,9.3,44
5.8,5.8,2022-11-01 05:00:00,9.3,44
5.7,5.6,2022-11-01 06:00:00,9.3,44
5.6,5.4,2022-11-01 07:00:00,5.8,44
5.5,5.1,2022-11-01 08:00:00,5.8,44
6.0,5.1,2022-11-01 09:00:00,6.0,44
6.7,5.1,2022-11-01 10:00:00,6.7,44
9.4,5.1,2022-11-01 12:00:00,9.5,44
8.1,5.1,2022-11-01 13:00:00,9.6,44
8.1,5.1,2022-11-01 14:00:00,9.6,44
10.4,5.1,2022-11-01 15:00:00,10.4,44
10.2,5.1,2022-11-01 16:00:00,11.2,44
9.1,5.1,2022-11-01 17:00:00,11.7,44
7.8,5.1,2022-11-01 18:00:00,11.7,44
7.7,7.6,2022-11-01 19:00:00,7.8,44
7.7,7.5,2022-11-01 20:00:00,8.2,44
7.0,6.8,2022-11-01 21:00:00,8.2,44
5.7,5.7,2022-11-01 22:00:00,8.2,44
5.7,5.6,2022-11-01 23:00:00,8.2,44
5.7,5.6,2022-11-02 00:00:00,8.2,44
6.0,5.4,2022-11-02 03:00:00,8.2,44
5.5,5.1,2022-11-02 04:00:00,8.2,44
5.0,-995.0,2022-11-02 05:00:00,5.5,44
5.2,-995.0,2022-11-02 06:00:00,5.5,44
5.1,5.0,2022-11-02 07:00:00,5.8,44
4.9,4.6,2022-11-02 08:00:00,5.8,44
5.9,4.6,2022-11-02 09:00:00,5.9,44
5.5,4.6,2022-11-02 10:00:00,6.1,44
6.5,4.6,2022-11-02 11:00:00,6.5,44
8.0,4.6,2022-11-02 12:00:00,8.0,44
8.2,4.6,2022-11-02 13:00:00,8.6,44
8.8,4.6,2022-11-02 14:00:00,9.6,44
8.6,4.6,2022-11-02 15:00:00,9.6,44
8.6,4.6,2022-11-02 16:00:00,9.6,44
8.6,4.6,2022-11-02 17:00:00,9.6,44
7.8,4.6,2022-11-02 18:00:00,9.6,44
7.5,7.5,2022-11-02 19:00:00,7.8,44
7.3,7.3,2022-11-02 20:00:00,7.8,44
7.1,7.0,2022-11-02 21:00:00,7.8,44
6.3,-1745.0,2022-11-02 22:00:00,6.3,44
6.0,-1745.0,2022-11-02 23:00:00,6.6,44
5.7,-1745.0,2022-11-03 00:00:00,6.6,44
5.2,-1745.0,2022-11-03 01:00:00,6.6,44
5.3,-1745.0,2022-11-03 02:00:00,6.6,44
5.0,-1745.0,2022-11-03 03:00:00,6.6,44
4.6,-1745.0,2022-11-03 04:00:00,6.6,44
4.7,-1745.0,2022-11-03 05:00:00,6.6,44
4.4,-1745.0,2022-11-03 06:00:00,6.6,44
4.8,4.2,2022-11-03 07:00:00,4.9,44
4.8,4.2,2022-11-03 08:00:00,5.0,44
4.8,4.2,2022-11-03 09:00:00,5.1,44
5.4,4.2,2022-11-03 11:00:00,5.5,44
5.4,4.2,2022-11-03 12:00:00,5.6,44
5.2,4.2,2022-11-03 13:00:00,5.6,44
5.7,4.2,2022-11-03 14:00:00,5.8,44
4.6,4.2,2022-11-03 15:00:00,5.9,44
4.6,4.2,2022-11-03 16:00:00,5.9,44
4.2,4.2,2022-11-03 17:00:00,5.9,44
3.3,3.3,2022-11-03 18:00:00,5.9,44
1.7,1.7,2022-11-03 19:00:00,3.7,44
1.9,1.4,2022-11-03 20:00:00,3.7,44
2.6,1.4,2022-11-03 21:00:00,3.7,44
