pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, 4.49, 60.57, 6.7, 61.0, 20.51, 26.05, 177.9, -3.0, 4.5, 4.3, None, 0.0, -3.0, 696.8, 0.0,2022-10-29 00:00:00, 697.0,44
None, 4.608, 60.29, 6.7, 60.0, 19.39, 21.82, 180.0, -2.0, 4.6, 4.2, None, 0.0, -2.0, 696.9, 0.0,2022-10-29 01:00:00, 697.0,44
None, 4.775, 59.09, 6.7, 59.0, 26.91, 13.42, 188.2, -3.0, 4.8, 4.2, None, 0.0, -3.0, 697.2, 0.0,2022-10-29 02:00:00, 697.0,44
None, 4.185, 64.38, 6.7, 64.0, 23.04, 11.37, 180.0, -2.0, 4.2, 4.1, None, 0.0, -2.0, 697.5, 0.0,2022-10-29 03:00:00, 698.0,44
None, 4.659, 61.64, 6.7, 62.0, 25.23, 11.89, 189.1, -2.0, 4.7, 4.1, None, 0.0, -2.0, 697.8, 0.0,2022-10-29 04:00:00, 698.0,44
None, 4.965, 60.46, 6.7, 60.0, 24.33, 9.33, 205.1, -2.0, 5.0, 4.1, None, 0.0, -2.0, 698.0, 0.0,2022-10-29 05:00:00, 698.0,44
None, 5.319, 60.24, 6.7, 60.0, 24.87, 16.12, 192.4, -2.0, 5.3, 4.1, None, 0.0, -2.0, 698.0, 0.0,2022-10-29 06:00:00, 698.0,44
None, 5.213, 62.86, 5.3, 63.0, 17.87, 21.69, 179.1, -1.0, 5.2, 4.9, None, 0.0, -1.0, 698.2, 0.0,2022-10-29 07:00:00, 698.0,44
None, 5.164, 64.27, 5.3, 64.0, 20.68, 17.42, 190.3, -1.0, 5.2, 4.8, None, 0.0, -1.0, 698.3, 0.0,2022-10-29 08:00:00, 698.0,44
None, 5.273, 65.35, 5.3, 65.0, 24.38, 15.71, 183.7, -1.0, 5.3, 4.8, None, 0.0, -1.0, 698.5, 0.0,2022-10-29 09:00:00, 699.0,44
None, 5.342, 66.97, 5.8, 67.0, 24.83, 18.35, 184.3, 0.0, 5.3, 4.8, None, 0.0, 0.0, 698.5, 0.0,2022-10-29 10:00:00, 699.0,44
None, 5.831, 66.38, 5.8, 66.0, 32.21, 10.93, 209.9, 0.0, 5.8, 4.8, None, 0.0, 0.0, 698.7, 0.0,2022-10-29 11:00:00, 699.0,44
None, 6.01, 64.6, 6.0, 65.0, 24.78, 14.15, 183.9, 0.0, 6.0, 4.8, None, 0.0, 0.0, 698.6, 0.0,2022-10-29 12:00:00, 699.0,44
None, 6.181, 63.47, 6.3, 63.0, 21.67, 21.51, 172.6, 0.0, 6.2, 4.8, None, 0.0, 0.0, 698.4, 0.0,2022-10-29 13:00:00, 698.0,44
None, 6.559, 62.12, 6.7, 62.0, 21.45, 22.61, 169.8, 0.0, 6.6, 4.8, None, 0.0, 0.0, 697.9, 0.0,2022-10-29 14:00:00, 698.0,44
None, 6.822, 60.03, 6.9, 60.0, 20.22, 23.05, 166.6, 0.0, 6.8, 4.8, None, 0.0, 0.0, 697.8, 0.0,2022-10-29 15:00:00, 698.0,44
None, 6.498, 61.13, 6.9, 61.0, 19.54, 26.83, 169.2, 0.0, 6.5, 4.8, None, 0.0, 0.0, 697.4, 0.0,2022-10-29 16:00:00, 697.0,44
None, 6.328, 61.87, 6.9, 62.0, 20.44, 22.3, 158.7, -1.0, 6.3, 4.8, None, 0.0, -1.0, 697.4, 0.0,2022-10-29 17:00:00, 697.0,44
None, 6.098, 61.92, 6.9, 62.0, 21.98, 23.4, 156.1, -1.0, 6.1, 4.8, None, 0.0, -1.0, 696.6, 0.0,2022-10-29 18:00:00, 697.0,44
None, 5.869, 64.22, 6.2, 64.0, 22.24, 21.42, 158.9, -1.0, 5.9, 5.8, None, 0.0, -1.0, 696.9, 0.0,2022-10-29 19:00:00, 697.0,44
None, 5.634, 64.83, 6.2, 65.0, 21.01, 22.94, 166.1, 0.0, 5.6, 5.6, None, 0.0, 0.0, 696.6, 0.0,2022-10-29 20:00:00, 697.0,44
None, 5.705, 64.11, 6.2, 64.0, 24.85, 14.51, 152.2, 0.0, 5.7, 5.6, None, 0.0, 0.0, 696.4, 0.0,2022-10-29 21:00:00, 696.0,44
None, 5.457, 66.98, 6.2, 67.0, 22.36, 20.98, 153.9, 0.0, 5.5, 5.4, None, 0.0, 0.0, 696.0, 0.0,2022-10-29 22:00:00, 696.0,44
None, 5.237, 68.12, 6.2, 68.0, 22.56, 22.63, 164.3, 0.0, 5.2, 5.2, None, 0.0, 0.0, 695.8, 0.0,2022-10-29 23:00:00, 696.0,44
None, 5.122, 68.98, 6.2, 69.0, 21.67, 22.42, 167.6, 0.0, 5.1, 5.0, None, 0.0, 0.0, 695.8, 0.0,2022-10-30 00:00:00, 696.0,44
None, 5.445, 67.36, 6.2, 67.0, 19.95, 26.09, 164.6, 0.0, 5.4, 5.0, None, 0.0, 0.0, 695.5, 0.0,2022-10-30 01:00:00, 696.0,44
None, 5.205, 68.56, 6.2, 69.0, 20.93, 23.8, 172.4, 0.0, 5.2, 5.0, None, 0.0, 0.0, 695.3, 0.0,2022-10-30 02:00:00, 695.0,44
None, 5.273, 69.17, 6.2, 69.0, 18.85, 28.91, 175.0, 0.0, 5.3, 5.0, None, 0.0, 0.0, 695.1, 0.0,2022-10-30 03:00:00, 695.0,44
None, 5.241, 68.99, 6.2, 69.0, 19.3, 25.94, 165.8, 0.0, 5.2, 5.0, None, 0.0, 0.0, 695.1, 0.0,2022-10-30 04:00:00, 695.0,44
None, 5.417, 68.43, 6.2, 68.0, 19.98, 24.45, 173.0, 0.0, 5.4, 5.0, None, 0.0, 0.0, 694.6, 0.0,2022-10-30 05:00:00, 695.0,44
None, 4.981, 69.96, 6.2, 70.0, 20.96, 19.4, 172.4, 0.0, 5.0, 4.8, None, 0.0, 0.0, 694.6, 0.0,2022-10-30 06:00:00, 695.0,44
None, 4.947, 70.5, 5.1, 71.0, 34.45, 11.77, 186.2, 0.0, 4.9, 4.7, None, 0.0, 0.0, 694.6, 0.0,2022-10-30 07:00:00, 695.0,44
None, 5.302, 68.81, 5.4, 69.0, 40.81, 14.4, 188.7, 0.0, 5.3, 4.5, None, 0.0, 0.0, 694.4, 0.0,2022-10-30 08:00:00, 694.0,44
None, 5.286, 68.71, 5.4, 69.0, 21.46, 16.83, 160.8, 0.0, 5.3, 4.5, None, 0.0, 0.0, 694.2, 0.0,2022-10-30 09:00:00, 694.0,44
None, 5.739, 66.7, 6.0, 67.0, 28.58, 12.01, 167.5, 0.0, 5.7, 4.5, None, 0.0, 0.0, 694.4, 0.0,2022-10-30 10:00:00, 694.0,44
None, 6.65, 63.58, 6.7, 64.0, 23.79, 16.47, 167.7, 0.0, 6.7, 4.5, None, 0.0, 0.0, 693.7, 0.0,2022-10-30 11:00:00, 694.0,44
None, 9.96, 46.43, 10.1, 46.0, 21.76, 15.55, 191.9, -1.0, 10.0, 4.5, None, 0.0, -1.0, 693.6, 0.0,2022-10-30 12:00:00, 694.0,44
None, 9.88, 49.99, 10.9, 50.0, 27.82, 16.04, 191.0, 0.0, 9.9, 4.5, None, 0.0, 0.0, 693.6, 0.0,2022-10-30 13:00:00, 694.0,44
None, 11.22, 40.23, 11.2, 40.0, 25.99, 16.15, 221.2, -2.0, 11.2, 4.5, None, 0.0, -2.0, 693.6, 0.0,2022-10-30 14:00:00, 694.0,44
None, 11.41, 38.12, 11.4, 38.0, 24.48, 17.33, 222.5, -2.0, 11.4, 4.5, None, 0.0, -2.0, 693.7, 0.0,2022-10-30 15:00:00, 694.0,44
None, 10.57, 39.79, 11.7, 40.0, 24.05, 16.88, 227.0, -3.0, 10.6, 4.5, None, 0.0, -3.0, 693.6, 0.0,2022-10-30 16:00:00, 694.0,44
None, 9.51, 42.98, 11.7, 43.0, 17.74, 18.02, 239.9, -2.0, 9.5, 4.5, None, 0.0, -2.0, 693.4, 0.0,2022-10-30 17:00:00, 693.0,44
