AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,2.0, None,2017-12-03,-8.9,-5.1,49,,,,,
,0.0, None,2017-12-04,-9.0,-6.1,49,,,,,
,0.0, None,2017-12-05,-6.1,-3.1,49,,,,,
,0.0, None,2017-12-06,-10.2,-4.6,49,,,,,
,0.0, None,2017-12-07,-12.3,-1.2,49,,,,,
,0.0, None,2017-12-08,-14.7,-4.0,49,,,,,
,0.0, None,2017-12-09,-14.3,-3.5,49,,,,,
,,,2017-12-03 00:00:00, None, None,49,494.0,139.0, None, None,-4.8
,,,2017-12-03 01:00:00, None, None,49,494.0,139.0, None, None,-5.0
,,,2017-12-03 02:00:00, None, None,49,494.0,139.0, None, None,-5.0
,,,2017-12-03 03:00:00, None, None,49,495.0,139.0, None, None,-4.9
,,,2017-12-03 04:00:00, None, None,49,495.0,139.0, None, None,-4.9
,,,2017-12-03 05:00:00, None, None,49,496.0,140.0, None, None,-4.9
,,,2017-12-03 06:00:00, None, None,49,496.0,140.0, None, None,-5.0
,,,2017-12-03 07:00:00, None, None,49,497.0,141.0, None, None,-5.1
,,,2017-12-03 08:00:00, None, None,49,497.0,141.0, None, None,-5.1
,,,2017-12-03 09:00:00, None, None,49,497.0,142.0, None, None,-5.6
,,,2017-12-03 10:00:00, None, None,49,497.0,142.0, None, None,-5.5
,,,2017-12-03 11:00:00, None, None,49,497.0,142.0, None, None,-5.3
,,,2017-12-03 12:00:00, None, None,49,497.0,142.0, None, None,-5.2
,,,2017-12-03 13:00:00, None, None,49,498.0,142.0, None, None,-5.4
,,,2017-12-03 14:00:00, None, None,49,498.0,143.0, None, None,-5.7
,,,2017-12-03 15:00:00, None, None,49,498.0,143.0, None, None,-6.3
,,,2017-12-03 16:00:00, None, None,49,498.0,143.0, 623.0, None,-6.7
,,,2017-12-03 17:00:00, None, None,49,498.0,143.0, None, None,-6.8
,,,2017-12-03 18:00:00, None, None,49,498.0,143.0, None, None,-7.1
,,,2017-12-03 19:00:00, None, None,49,498.0,143.0, None, None,-7.3
,,,2017-12-03 20:00:00, None, None,49,498.0,143.0, None, None,-7.2
,,,2017-12-03 21:00:00, None, None,49,498.0,143.0, None, None,-7.5
,,,2017-12-03 22:00:00, None, None,49,498.0,143.0, None, None,-7.8
,,,2017-12-03 23:00:00, None, None,49,498.0,143.0, None, None,-8.1
,,,2017-12-04 00:00:00, None, None,49,498.0,143.0, None, None,-8.4
,,,2017-12-04 01:00:00, None, None,49,498.0,143.0, None, None,-8.5
,,,2017-12-04 02:00:00, None, None,49,498.0,143.0, None, None,-8.4
,,,2017-12-04 03:00:00, None, None,49,498.0,143.0, None, None,-8.4
,,,2017-12-04 04:00:00, None, None,49,499.0,143.0, None, None,-8.6
,,,2017-12-04 05:00:00, None, None,49,499.0,143.0, None, None,-8.7
,,,2017-12-04 06:00:00, None, None,49,499.0,143.0, None, None,-8.8
