WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
204.3,2021-12-10 00:00:00, None,99.3,50
234.8,2021-12-10 01:00:00, None,99.4,50
170.2,2021-12-10 02:00:00, None,99.2,50
189.6,2021-12-10 03:00:00, None,99.3,50
121.7,2021-12-10 04:00:00, None,99.1,50
135.6,2021-12-10 05:00:00, None,98.8,50
137.1,2021-12-10 06:00:00, None,99.1,50
143.9,2021-12-10 07:00:00, None,99.0,50
106.5,2021-12-10 08:00:00, None,99.2,50
136.2,2021-12-10 09:00:00, None,99.2,50
132.7,2021-12-10 10:00:00, None,95.6,50
326.7,2021-12-10 11:00:00, None,99.5,50
344.6,2021-12-10 12:00:00, None,99.2,50
92.9,2021-12-10 13:00:00, None,99.3,50
141.8,2021-12-10 14:00:00, None,98.9,50
239.1,2021-12-10 15:00:00, None,99.4,50
259.7,2021-12-10 16:00:00, None,98.8,50
311.7,2021-12-10 17:00:00, None,98.9,50
325.1,2021-12-10 18:00:00, None,99.1,50
127.8,2021-12-10 19:00:00, None,98.9,50
117.9,2021-12-10 20:00:00, None,99.5,50
93.1,2021-12-10 21:00:00, None,98.9,50
93.9,2021-12-10 22:00:00, None,99.7,50
102.1,2021-12-10 23:00:00, None,100.0,50
95.4,2021-12-11 00:00:00, None,99.5,50
94.3,2021-12-11 01:00:00, None,99.8,50
103.9,2021-12-11 02:00:00, None,94.8,50
135.1,2021-12-11 03:00:00, None,92.5,50
137.4,2021-12-11 04:00:00, None,93.0,50
151.6,2021-12-11 05:00:00, None,91.4,50
198.8,2021-12-11 06:00:00, None,92.8,50
213.3,2021-12-11 07:00:00, None,95.6,50
211.3,2021-12-11 08:00:00, None,97.0,50
216.6,2021-12-11 09:00:00, None,91.5,50
251.4,2021-12-11 10:00:00, None,72.1,50
259.5,2021-12-11 11:00:00, None,66.5,50
248.9,2021-12-11 12:00:00, None,67.2,50
244.2,2021-12-11 13:00:00, None,67.7,50
200.6,2021-12-11 14:00:00, None,77.5,50
228.1,2021-12-11 15:00:00, None,87.3,50
304.6,2021-12-11 16:00:00, None,84.2,50
254.5,2021-12-11 17:00:00, None,83.2,50
228.2,2021-12-11 18:00:00, None,84.4,50
194.7,2021-12-11 19:00:00, None,88.5,50
135.1,2021-12-11 20:00:00, None,99.1,50
126.7,2021-12-11 21:00:00, None,93.7,50
161.2,2021-12-11 22:00:00, None,93.4,50
109.6,2021-12-11 23:00:00, None,87.7,50
145.5,2021-12-12 00:00:00, None,99.4,50
143.0,2021-12-12 01:00:00, None,99.1,50
122.6,2021-12-12 02:00:00, None,99.4,50
106.7,2021-12-12 03:00:00, None,99.1,50
106.9,2021-12-12 04:00:00, None,99.1,50
125.5,2021-12-12 05:00:00, None,99.8,50
110.1,2021-12-12 06:00:00, None,99.1,50
115.6,2021-12-12 07:00:00, None,99.0,50
133.0,2021-12-12 08:00:00, None,99.0,50
142.1,2021-12-12 09:00:00, None,99.2,50
125.3,2021-12-12 10:00:00, None,99.2,50
118.6,2021-12-12 11:00:00, None,99.0,50
130.6,2021-12-12 12:00:00, None,99.1,50
92.6,2021-12-12 13:00:00, None,99.3,50
148.0,2021-12-12 14:00:00, None,99.2,50
143.4,2021-12-12 15:00:00, None,99.2,50
