wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
0.0,-3.3,319.0,97.0,2020-10-21 00:00:00,0.0,43
1.1,-3.9,294.0,96.0,2020-10-21 01:00:00,0.0,43
3.4,-4.5,255.0,94.0,2020-10-21 02:00:00,0.0,43
1.2,-4.6,284.0,95.0,2020-10-21 03:00:00,0.0,43
1.5,-4.9,274.0,94.0,2020-10-21 04:00:00,0.0,43
3.1,-5.7,281.0,93.0,2020-10-21 05:00:00,0.0,43
3.5,-5.8,269.0,93.0,2020-10-21 06:00:00,0.0,43
1.8,-4.2,289.0,92.0,2020-10-21 07:00:00,0.0,43
1.2,0.1,125.0,80.0,2020-10-21 08:00:00,0.0,43
4.6,1.8,105.0,82.0,2020-10-21 09:00:00,0.0,43
4.9,4.1,111.0,79.0,2020-10-21 10:00:00,0.0,43
3.6,1.5,47.0,87.0,2020-10-21 11:00:00,0.0,43
4.4,0.1,339.0,81.0,2020-10-21 12:00:00,0.0,43
1.7,-1.3,130.0,93.0,2020-10-21 13:00:00,0.0,43
0.5,-2.0,359.0,94.0,2020-10-21 14:00:00,0.0,43
3.7,-2.5,19.0,91.0,2020-10-21 15:00:00,0.0,43
2.4,-4.1,259.0,94.0,2020-10-21 16:00:00,0.0,43
4.4,-4.9,310.0,91.0,2020-10-21 17:00:00,0.0,43
3.3,-5.4,295.0,92.0,2020-10-21 18:00:00,0.0,43
3.3,-6.0,333.0,92.0,2020-10-21 19:00:00,0.0,43
2.8,-6.4,318.0,92.0,2020-10-21 20:00:00,0.0,43
3.2,-6.0,317.0,91.0,2020-10-21 21:00:00,0.0,43
0.5,-5.8,304.0,92.0,2020-10-21 22:00:00,0.0,43
1.7,-6.0,293.0,92.0,2020-10-21 23:00:00,0.0,43
1.5,-6.0,261.0,92.0,2020-10-22 00:00:00,0.0,43
0.5,-5.7,302.0,92.0,2020-10-22 01:00:00,0.0,43
1.2,-5.6,316.0,92.0,2020-10-22 02:00:00,0.0,43
3.7,-5.7,341.0,91.0,2020-10-22 03:00:00,0.0,43
1.8,-6.0,359.0,91.0,2020-10-22 04:00:00,0.0,43
2.9,-6.0,320.0,91.0,2020-10-22 05:00:00,0.0,43
2.6,-5.8,326.0,91.0,2020-10-22 06:00:00,0.0,43
1.8,-4.8,356.0,86.0,2020-10-22 07:00:00,0.0,43
2.8,-3.1,74.0,82.0,2020-10-22 08:00:00,0.0,43
2.3,-2.3,58.0,78.0,2020-10-22 09:00:00,0.0,43
2.6,-2.7,87.0,82.0,2020-10-22 10:00:00,0.0,43
3.1,-2.3,67.0,82.0,2020-10-22 11:00:00,0.0,43
1.3,-4.0,98.0,91.0,2020-10-22 12:00:00,0.0,43
2.9,-3.4,117.0,89.0,2020-10-22 13:00:00,0.0,43
1.2,-2.9,45.0,84.0,2020-10-22 14:00:00,0.0,43
0.8,-3.6,110.0,86.0,2020-10-22 15:00:00,0.0,43
1.1,-4.8,317.0,90.0,2020-10-22 16:00:00,0.0,43
0.5,-5.1,333.0,92.0,2020-10-22 17:00:00,0.0,43
1.1,-5.0,45.0,91.0,2020-10-22 18:00:00,0.0,43
2.3,-5.2,322.0,92.0,2020-10-22 19:00:00,0.0,43
1.0,-5.4,347.0,92.0,2020-10-22 20:00:00,0.0,43
0.5,-5.7,0.0,92.0,2020-10-22 21:00:00,0.0,43
0.5,-5.9,192.0,93.0,2020-10-22 22:00:00,0.0,43
0.4,-6.2,341.0,92.0,2020-10-22 23:00:00,0.0,43
