time,tasmin,tasmax,pcp,week_of_year
2019-05-21,2.3,15.2,0.2,21
2019-05-22,4.4,18.4,0.0,21
2019-05-23,4.6,17.2,0.6,21
2019-05-24,3.9,13.1,0.3,21
2019-05-25,1.7,16.7,0.7,21
2019-05-26,6.3,19.7,0.0,21
2019-05-27,9.4,23.0,0.0,21
