pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
0.0, None, None, 392.0, 761.0, None, None,2020-01-08 00:00:00, -10.2, None, 550.0, None,2
1.0, None, 0.0, 392.0, 761.0, None, None,2020-01-08 01:00:00, -10.1, None, 550.0, None,2
3.0, None, 2.0, 392.0, 763.0, None, None,2020-01-08 02:00:00, -11.4, None, 550.0, None,2
2.0, None, 0.0, 391.0, 763.0, None, None,2020-01-08 03:00:00, -10.4, None, 550.0, None,2
2.0, None, 0.0, 391.0, 763.0, None, None,2020-01-08 04:00:00, -10.8, None, 550.0, None,2
3.0, None, 1.0, 391.0, 764.0, None, None,2020-01-08 05:00:00, -12.1, None, 550.0, None,2
4.0, None, 1.0, 391.0, 765.0, None, None,2020-01-08 06:00:00, -11.3, None, 550.0, None,2
3.0, None, 0.0, 391.0, 765.0, None, None,2020-01-08 07:00:00, -12.8, None, 550.0, None,2
3.0, None, 0.0, 391.0, 765.0, None, None,2020-01-08 08:00:00, -13.1, None, 550.0, None,2
2.0, None, None, 391.0, 764.0, None, None,2020-01-08 09:00:00, -12.0, None, 550.0, None,2
2.0, None, None, 391.0, 763.0, None, None,2020-01-08 10:00:00, -11.7, None, 550.0, None,2
0.0, None, None, 391.0, 761.0, None, None,2020-01-08 11:00:00, -10.1, None, 550.0, None,2
None, None, None, 391.0, 759.0, None, None,2020-01-08 12:00:00, -8.4, None, 550.0, None,2
None, None, None, 391.0, 752.0, None, None,2020-01-08 13:00:00, -8.0, None, 550.0, None,2
None, None, 5.0, 391.0, 757.0, None, None,2020-01-08 14:00:00, -8.8, None, 550.0, None,2
None, None, 2.0, 391.0, 759.0, None, None,2020-01-08 15:00:00, -9.6, None, 550.0, None,2
0.0, None, 2.0, 391.0, 761.0, None, None,2020-01-08 16:00:00, -10.8, None, 550.0, None,2
0.0, None, 1.0, 391.0, 762.0, None, None,2020-01-08 17:00:00, -11.2, None, 550.0, None,2
0.0, None, 0.0, 391.0, 762.0, None, None,2020-01-08 18:00:00, -10.3, None, 550.0, None,2
None, None, None, 391.0, 760.0, None, None,2020-01-08 19:00:00, -10.9, None, 550.0, None,2
None, None, 0.0, 391.0, 760.0, None, None,2020-01-08 20:00:00, -10.4, None, 550.0, None,2
None, None, None, 391.0, 759.0, None, None,2020-01-08 21:00:00, -9.0, None, 550.0, None,2
None, None, 1.0, 391.0, 760.0, None, None,2020-01-08 22:00:00, -9.7, None, 550.0, None,2
None, None, 1.0, 391.0, 761.0, None, None,2020-01-08 23:00:00, -10.2, None, 550.0, None,2
1.0, None, 1.0, 391.0, 762.0, None, None,2020-01-09 00:00:00, -10.1, None, 550.0, None,2
2.0, None, 1.0, 391.0, 763.0, None, None,2020-01-09 01:00:00, -10.1, None, 550.0, None,2
None, None, None, 391.0, 762.0, None, None,2020-01-09 02:00:00, -10.1, None, 550.0, None,2
None, None, 0.0, 391.0, 762.0, None, None,2020-01-09 03:00:00, -10.1, None, 550.0, None,2
0.0, None, 1.0, 391.0, 763.0, None, None,2020-01-09 04:00:00, -11.6, None, 550.0, None,2
None, None, 0.0, 391.0, 763.0, None, None,2020-01-09 05:00:00, -11.6, None, 550.0, None,2
None, None, None, 391.0, 762.0, None, None,2020-01-09 06:00:00, -11.6, None, 550.0, None,2
