WDIR_VECT,time,HUMIDITY,week_of_year
49.3,2020-07-29 00:00:00,80.9,31
26.9,2020-07-29 01:00:00,87.1,31
52.3,2020-07-29 02:00:00,89.8,31
31.6,2020-07-29 03:00:00,92.1,31
45.8,2020-07-29 04:00:00,93.5,31
68.7,2020-07-29 05:00:00,93.4,31
242.5,2020-07-29 06:00:00,91.5,31
106.2,2020-07-29 07:00:00,80.7,31
308.3,2020-07-29 08:00:00,78.0,31
154.5,2020-07-29 09:00:00,66.3,31
207.6,2020-07-29 10:00:00,59.2,31
166.9,2020-07-29 11:00:00,52.2,31
80.1,2020-07-29 12:00:00,46.1,31
172.5,2020-07-29 13:00:00,35.8,31
139.8,2020-07-29 14:00:00,25.3,31
162.2,2020-07-29 15:00:00,24.3,31
180.8,2020-07-29 16:00:00,23.7,31
118.2,2020-07-29 17:00:00,25.8,31
348.8,2020-07-29 18:00:00,40.1,31
339.7,2020-07-29 19:00:00,42.3,31
348.1,2020-07-29 20:00:00,50.7,31
346.5,2020-07-29 21:00:00,54.9,31
19.2,2020-07-29 22:00:00,64.8,31
64.9,2020-07-29 23:00:00,73.4,31
65.0,2020-07-30 00:00:00,76.7,31
79.3,2020-07-30 01:00:00,80.7,31
57.4,2020-07-30 02:00:00,83.0,31
49.7,2020-07-30 03:00:00,85.3,31
20.4,2020-07-30 04:00:00,87.9,31
72.9,2020-07-30 05:00:00,89.9,31
136.4,2020-07-30 06:00:00,88.6,31
158.7,2020-07-30 07:00:00,74.0,31
157.8,2020-07-30 08:00:00,63.2,31
0.4,2020-07-30 09:00:00,54.9,31
173.0,2020-07-30 10:00:00,48.8,31
173.2,2020-07-30 11:00:00,42.2,31
154.3,2020-07-30 12:00:00,33.6,31
136.7,2020-07-30 13:00:00,28.9,31
133.1,2020-07-30 14:00:00,23.1,31
140.1,2020-07-30 15:00:00,19.1,31
183.6,2020-07-30 16:00:00,17.1,31
155.3,2020-07-30 17:00:00,16.6,31
158.1,2020-07-30 18:00:00,18.7,31
302.5,2020-07-30 19:00:00,27.7,31
43.8,2020-07-30 20:00:00,52.8,31
86.1,2020-07-30 21:00:00,60.3,31
102.3,2020-07-30 22:00:00,66.8,31
93.1,2020-07-30 23:00:00,72.3,31
164.2,2020-07-31 00:00:00,77.7,31
73.4,2020-07-31 01:00:00,81.0,31
291.3,2020-07-31 02:00:00,83.5,31
57.1,2020-07-31 03:00:00,88.1,31
147.0,2020-07-31 04:00:00,87.4,31
185.2,2020-07-31 05:00:00,86.4,31
150.6,2020-07-31 06:00:00,85.0,31
175.4,2020-07-31 07:00:00,74.4,31
169.5,2020-07-31 08:00:00,61.4,31
170.2,2020-07-31 09:00:00,52.4,31
186.5,2020-07-31 10:00:00,42.8,31
174.0,2020-07-31 11:00:00,35.4,31
170.2,2020-07-31 12:00:00,32.1,31
149.5,2020-07-31 13:00:00,27.4,31
154.9,2020-07-31 14:00:00,24.5,31
136.4,2020-07-31 15:00:00,21.0,31
177.3,2020-07-31 16:00:00,17.6,31
143.2,2020-07-31 17:00:00,19.6,31
118.6,2020-07-31 18:00:00,31.6,31
155.7,2020-07-31 19:00:00,32.6,31
143.2,2020-07-31 20:00:00,42.6,31
114.0,2020-07-31 21:00:00,57.1,31
29.8,2020-07-31 22:00:00,60.7,31
8.4,2020-07-31 23:00:00,67.7,31
35.2,2020-08-01 00:00:00,73.0,31
148.7,2020-08-01 01:00:00,70.1,31
147.0,2020-08-01 02:00:00,59.0,31
127.3,2020-08-01 03:00:00,59.1,31
148.9,2020-08-01 04:00:00,61.7,31
126.3,2020-08-01 05:00:00,62.6,31
162.4,2020-08-01 06:00:00,65.6,31
