WDIR_VECT,time,HUMIDITY,week_of_year
284.9,2020-07-29 00:00:00, None,31
281.5,2020-07-29 01:00:00, None,31
115.8,2020-07-29 02:00:00, None,31
110.3,2020-07-29 03:00:00, None,31
95.7,2020-07-29 04:00:00, None,31
98.3,2020-07-29 05:00:00, None,31
101.1,2020-07-29 06:00:00, None,31
50.2,2020-07-29 07:00:00, None,31
337.7,2020-07-29 08:00:00, None,31
347.2,2020-07-29 09:00:00, None,31
347.0,2020-07-29 10:00:00, None,31
346.3,2020-07-29 11:00:00, None,31
278.4,2020-07-29 12:00:00, None,31
326.8,2020-07-29 13:00:00, None,31
294.4,2020-07-29 14:00:00, None,31
340.6,2020-07-29 15:00:00, None,31
358.5,2020-07-29 16:00:00, None,31
330.0,2020-07-29 17:00:00, None,31
301.9,2020-07-29 18:00:00, None,31
297.9,2020-07-29 19:00:00, None,31
139.0,2020-07-29 20:00:00, None,31
76.4,2020-07-29 21:00:00, None,31
92.2,2020-07-29 22:00:00, None,31
105.9,2020-07-29 23:00:00, None,31
88.5,2020-07-30 00:00:00, None,31
194.3,2020-07-30 01:00:00, None,31
99.2,2020-07-30 02:00:00, None,31
304.0,2020-07-30 03:00:00, None,31
119.2,2020-07-30 04:00:00, None,31
123.4,2020-07-30 05:00:00, None,31
98.0,2020-07-30 06:00:00, None,31
275.4,2020-07-30 07:00:00, None,31
263.9,2020-07-30 08:00:00, None,31
277.6,2020-07-30 09:00:00, None,31
2.7,2020-07-30 10:00:00, None,31
326.5,2020-07-30 11:00:00, None,31
336.3,2020-07-30 12:00:00, None,31
334.1,2020-07-30 13:00:00, None,31
332.3,2020-07-30 14:00:00, None,31
107.1,2020-07-30 15:00:00, None,31
115.1,2020-07-30 16:00:00, None,31
114.0,2020-07-30 17:00:00, None,31
129.2,2020-07-30 18:00:00, None,31
41.1,2020-07-30 19:00:00, None,31
73.6,2020-07-30 20:00:00, None,31
247.4,2020-07-30 21:00:00, None,31
225.5,2020-07-30 22:00:00, None,31
224.0,2020-07-30 23:00:00, None,31
74.4,2020-07-31 00:00:00, None,31
97.2,2020-07-31 01:00:00, None,31
91.2,2020-07-31 02:00:00, None,31
95.1,2020-07-31 03:00:00, None,31
89.8,2020-07-31 04:00:00, None,31
97.0,2020-07-31 05:00:00, None,31
88.4,2020-07-31 06:00:00, None,31
92.9,2020-07-31 07:00:00, None,31
91.4,2020-07-31 08:00:00, None,31
118.0,2020-07-31 09:00:00, None,31
238.1,2020-07-31 10:00:00, None,31
132.3,2020-07-31 11:00:00, None,31
118.9,2020-07-31 12:00:00, None,31
114.9,2020-07-31 13:00:00, None,31
43.8,2020-07-31 14:00:00, None,31
90.2,2020-07-31 15:00:00, None,31
93.1,2020-07-31 16:00:00, None,31
112.4,2020-07-31 17:00:00, None,31
107.4,2020-07-31 18:00:00, None,31
100.0,2020-07-31 19:00:00, None,31
88.6,2020-07-31 20:00:00, None,31
108.3,2020-07-31 21:00:00, None,31
89.8,2020-07-31 22:00:00, None,31
102.7,2020-07-31 23:00:00, None,31
164.6,2020-08-01 00:00:00, None,31
125.2,2020-08-01 01:00:00, None,31
117.3,2020-08-01 02:00:00, None,31
85.8,2020-08-01 03:00:00, None,31
271.9,2020-08-01 04:00:00, None,31
319.2,2020-08-01 05:00:00, None,31
120.9,2020-08-01 06:00:00, None,31
99.3,2020-08-01 07:00:00, None,31
107.8,2020-08-01 08:00:00, None,31
116.0,2020-08-01 09:00:00, None,31
118.7,2020-08-01 10:00:00, None,31
202.3,2020-08-01 11:00:00, None,31
230.2,2020-08-01 12:00:00, None,31
216.4,2020-08-01 13:00:00, None,31
233.6,2020-08-01 14:00:00, None,31
233.3,2020-08-01 15:00:00, None,31
