AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
9.9,0.0, 15.8,2019-05-14 00:00:00, 248.0,48.0,20
9.9,0.0, 10.4,2019-05-14 00:15:00, 248.0,47.0,20
10.0,0.0, 9.7,2019-05-14 00:30:00, 257.0,44.0,20
10.0,0.0, 9.7,2019-05-14 00:45:00, 252.0,46.0,20
10.0,0.0, 5.3,2019-05-14 01:00:00, 270.0,44.0,20
9.8,0.0, 5.7,2019-05-14 01:15:00, 192.0,48.0,20
9.5,0.0, 4.2,2019-05-14 01:30:00, 2.0,48.0,20
9.4,0.0, 4.1,2019-05-14 01:45:00, 74.0,49.0,20
9.5,0.0, 7.8,2019-05-14 02:00:00, 218.0,48.0,20
9.1,0.0, 7.4,2019-05-14 02:15:00, 201.0,55.0,20
8.9,0.0, 3.6,2019-05-14 02:30:00, 23.0,54.0,20
9.2,0.0, 5.2,2019-05-14 02:45:00, 191.0,52.0,20
8.9,0.0, 6.5,2019-05-14 03:00:00, 243.0,54.0,20
8.6,0.0, 11.5,2019-05-14 03:15:00, 228.0,58.0,20
8.4,0.0, 11.9,2019-05-14 03:30:00, 230.0,57.0,20
8.3,0.0, 10.2,2019-05-14 03:45:00, 224.0,53.0,20
8.1,0.0, 14.1,2019-05-14 04:00:00, 249.0,56.0,20
8.1,0.0, 11.1,2019-05-14 04:15:00, 265.0,62.0,20
7.5,0.0, 12.5,2019-05-14 04:30:00, 210.0,67.0,20
6.6,0.0, 12.5,2019-05-14 04:45:00, 224.0,75.0,20
6.3,0.0, 14.9,2019-05-14 05:00:00, 223.0,80.0,20
6.2,0.254, 13.3,2019-05-14 05:15:00, 226.0,83.0,20
6.3,0.0, 14.2,2019-05-14 05:30:00, 225.0,85.0,20
6.4,0.254, 14.1,2019-05-14 05:45:00, 225.0,86.0,20
6.5,0.254, 12.7,2019-05-14 06:00:00, 238.0,86.0,20
6.6,0.254, 10.0,2019-05-14 06:15:00, 237.0,87.0,20
6.8,0.254, 5.1,2019-05-14 06:30:00, 322.0,87.0,20
7.0,0.254, 5.9,2019-05-14 06:45:00, 285.0,87.0,20
7.2,0.254, 5.5,2019-05-14 07:00:00, 293.0,88.0,20
7.2,0.508, 2.1,2019-05-14 07:15:00, 298.0,88.0,20
7.5,0.254, 3.3,2019-05-14 07:30:00, 131.0,90.0,20
7.7,0.254, 2.4,2019-05-14 07:45:00, 174.0,90.0,20
7.5,0.254, 5.6,2019-05-14 08:00:00, 191.0,89.0,20
7.4,0.0, 5.6,2019-05-14 08:15:00, 220.0,90.0,20
7.2,0.254, 8.6,2019-05-14 08:30:00, 235.0,91.0,20
7.4,0.0, 4.3,2019-05-14 08:45:00, 243.0,90.0,20
7.6,0.254, 7.4,2019-05-14 09:00:00, 253.0,90.0,20
7.8,0.0, 4.6,2019-05-14 09:15:00, 280.0,90.0,20
8.1,0.254, 1.9,2019-05-14 09:30:00, 56.0,87.0,20
8.7,0.0, 2.3,2019-05-14 09:45:00, 67.0,88.0,20
9.0,0.0, 3.8,2019-05-14 10:00:00, 67.0,88.0,20
8.8,0.0, 3.6,2019-05-14 10:15:00, 86.0,89.0,20
9.2,0.0, 4.7,2019-05-14 10:30:00, 123.0,83.0,20
10.0,0.0, 4.7,2019-05-14 10:45:00, 106.0,87.0,20
9.4,0.0, 6.4,2019-05-14 11:00:00, 128.0,87.0,20
9.5,0.0, 7.7,2019-05-14 11:15:00, 122.0,88.0,20
10.0,0.0, 6.5,2019-05-14 11:30:00, 131.0,83.0,20
10.5,0.0, 7.9,2019-05-14 11:45:00, 144.0,85.0,20
