wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
24.8,-4.4, None,285.0, None,87.0, None, None, None,0.0,2017-10-08 00:00:00,41
23.5,-4.5, None,294.0, None,87.0, None, None, None,0.0,2017-10-08 01:00:00,41
18.2,-4.8, None,302.0, None,86.0, None, None, None,0.0,2017-10-08 02:00:00,41
15.6,-4.9, None,324.0, None,87.0, None, None, None,0.0,2017-10-08 03:00:00,41
15.3,-5.0, None,339.0, None,86.0, None, None, None,0.0,2017-10-08 04:00:00,41
14.2,-5.2, None,330.0, None,93.0, None, None, None,0.0,2017-10-08 05:00:00,41
14.9,-5.3, None,323.0, None,100.0, None, None, None,0.0,2017-10-08 06:00:00,41
13.3,-4.9, None,359.0, None,100.0, None, None, None,0.0,2017-10-08 07:00:00,41
13.2,-4.4, None,359.0, None,97.0, None, None, None,0.0,2017-10-08 08:00:00,41
15.6,-4.4, None,352.0, None,99.0, None, None, None,0.0,2017-10-08 09:00:00,41
14.3,-3.4, None,357.0, None,85.0, None, None, None,0.0,2017-10-08 10:00:00,41
12.2,-1.8, None,335.0, None,75.0, None, None, None,0.0,2017-10-08 11:00:00,41
12.9,-0.4, None,331.0, None,64.0, None, None, None,0.0,2017-10-08 12:00:00,41
13.5,1.0, None,314.0, None,55.0, None, None, None,0.0,2017-10-08 13:00:00,41
14.5,1.4, None,309.0, None,56.0, None, None, None,0.0,2017-10-08 14:00:00,41
18.0,0.7, None,292.0, None,49.0, None, None, None,0.0,2017-10-08 15:00:00,41
19.3,0.1, None,295.0, None,48.0, None, None, None,0.0,2017-10-08 16:00:00,41
21.9,-1.4, None,295.0, None,55.0, None, None, None,0.0,2017-10-08 17:00:00,41
21.8,-2.2, None,313.0, None,61.0, None, None, None,0.0,2017-10-08 18:00:00,41
25.8,-2.6, None,295.0, None,63.0, None, None, None,0.0,2017-10-08 19:00:00,41
25.0,-2.8, None,295.0, None,65.0, None, None, None,0.0,2017-10-08 20:00:00,41
22.0,-3.3, None,289.0, None,68.0, None, None, None,0.0,2017-10-08 21:00:00,41
17.4,-3.3, None,295.0, None,68.0, None, None, None,0.0,2017-10-08 22:00:00,41
23.3,-3.9, None,280.0, None,70.0, None, None, None,0.0,2017-10-08 23:00:00,41
20.3,-4.0, None,295.0, None,71.0, None, None, None,0.0,2017-10-09 00:00:00,41
24.2,-4.1, None,291.0, None,71.0, None, None, None,0.0,2017-10-09 01:00:00,41
24.4,-4.5, None,281.0, None,73.0, None, None, None,0.0,2017-10-09 02:00:00,41
23.4,-4.3, None,292.0, None,71.0, None, None, None,0.0,2017-10-09 03:00:00,41
25.3,-4.3, None,287.0, None,69.0, None, None, None,0.0,2017-10-09 04:00:00,41
21.8,-4.8, None,272.0, None,73.0, None, None, None,0.0,2017-10-09 05:00:00,41
22.3,-4.9, None,276.0, None,76.0, None, None, None,0.0,2017-10-09 06:00:00,41
21.9,-4.1, None,288.0, None,74.0, None, None, None,0.0,2017-10-09 07:00:00,41
10.4,-2.4, None,274.0, None,66.0, None, None, None,0.0,2017-10-09 08:00:00,41
17.0,-1.1, None,245.0, None,66.0, None, None, None,0.0,2017-10-09 09:00:00,41
15.6,-0.6, None,242.0, None,68.0, None, None, None,0.0,2017-10-09 10:00:00,41
18.7,1.1, None,243.0, None,60.0, None, None, None,0.0,2017-10-09 11:00:00,41
22.6,2.3, None,246.0, None,56.0, None, None, None,0.0,2017-10-09 12:00:00,41
25.3,2.2, None,242.0, None,58.0, None, None, None,0.0,2017-10-09 13:00:00,41
32.8,1.7, None,245.0, None,60.0, None, None, None,0.0,2017-10-09 14:00:00,41
33.3,1.9, None,251.0, None,60.0, None, None, None,0.0,2017-10-09 15:00:00,41
34.2,1.0, None,250.0, None,67.0, None, None, None,0.0,2017-10-09 16:00:00,41
42.0,-0.9, None,242.0, None,78.0, None, None, None,0.0,2017-10-09 17:00:00,41
46.8,-1.4, None,253.0, None,84.0, None, None, None,0.0,2017-10-09 18:00:00,41
37.8,-1.6, None,256.0, None,86.0, None, None, None,0.0,2017-10-09 19:00:00,41
40.1,-1.8, None,250.0, None,87.0, None, None, None,0.0,2017-10-09 20:00:00,41
36.0,-2.1, None,253.0, None,88.0, None, None, None,0.0,2017-10-09 21:00:00,41
29.1,-2.1, None,232.0, None,91.0, None, None, None,0.0,2017-10-09 22:00:00,41
33.8,-2.1, None,221.0, None,87.0, None, None, None,0.0,2017-10-09 23:00:00,41
33.7,-2.0, None,228.0, None,82.0, None, None, None,0.0,2017-10-10 00:00:00,41
31.4,-2.2, None,232.0, None,83.0, None, None, None,0.0,2017-10-10 01:00:00,41
25.8,-1.9, None,229.0, None,73.0, None, None, None,0.0,2017-10-10 02:00:00,41
26.8,-2.1, None,221.0, None,73.0, None, None, None,0.0,2017-10-10 03:00:00,41
24.8,-2.3, None,215.0, None,73.0, None, None, None,0.0,2017-10-10 04:00:00,41
23.8,-1.7, None,216.0, None,52.0, None, None, None,0.0,2017-10-10 05:00:00,41
23.4,-1.9, None,200.0, None,63.0, None, None, None,0.0,2017-10-10 06:00:00,41
23.7,-2.0, None,185.0, None,66.0, None, None, None,0.0,2017-10-10 07:00:00,41
22.3,-0.4, None,197.0, None,46.0, None, None, None,0.0,2017-10-10 08:00:00,41
15.2,0.1, None,212.0, None,43.0, None, None, None,0.0,2017-10-10 09:00:00,41
20.0,1.4, None,210.0, None,45.0, None, None, None,0.0,2017-10-10 10:00:00,41
20.3,1.9, None,226.0, None,48.0, None, None, None,0.0,2017-10-10 11:00:00,41
14.1,1.4, None,224.0, None,54.0, None, None, None,0.0,2017-10-10 12:00:00,41
19.1,2.8, None,235.0, None,47.0, None, None, None,0.0,2017-10-10 13:00:00,41
14.6,2.4, None,226.0, None,52.0, None, None, None,0.0,2017-10-10 14:00:00,41
16.0,1.3, None,218.0, None,59.0, None, None, None,0.0,2017-10-10 15:00:00,41
19.2,0.7, None,234.0, None,62.0, None, None, None,0.0,2017-10-10 16:00:00,41
18.5,0.5, None,221.0, None,57.0, None, None, None,0.0,2017-10-10 17:00:00,41
19.6,0.3, None,209.0, None,60.0, None, None, None,0.0,2017-10-10 18:00:00,41
22.0,0.3, None,215.0, None,59.0, None, None, None,0.0,2017-10-10 19:00:00,41
19.2,0.1, None,217.0, None,57.0, None, None, None,0.0,2017-10-10 20:00:00,41
25.7,-0.1, None,225.0, None,55.0, None, None, None,0.0,2017-10-10 21:00:00,41
13.5,-0.5, None,198.0, None,56.0, None, None, None,0.0,2017-10-10 22:00:00,41
15.4,-1.6, None,217.0, None,63.0, None, None, None,0.0,2017-10-10 23:00:00,41
20.3,-2.2, None,225.0, None,70.0, None, None, None,0.0,2017-10-11 00:00:00,41
19.2,-2.1, None,232.0, None,71.0, None, None, None,0.0,2017-10-11 01:00:00,41
29.4,-2.3, None,228.0, None,73.0, None, None, None,0.0,2017-10-11 02:00:00,41
28.0,-2.9, None,246.0, None,79.0, None, None, None,0.0,2017-10-11 03:00:00,41
21.4,-3.3, None,230.0, None,87.0, None, None, None,0.0,2017-10-11 04:00:00,41
16.9,-3.9, None,219.0, None,95.0, None, None, None,0.0,2017-10-11 05:00:00,41
12.4,-4.0, None,258.0, None,99.0, None, None, None,0.0,2017-10-11 06:00:00,41
13.8,-3.8, None,238.0, None,100.0, None, None, None,0.0,2017-10-11 07:00:00,41
16.0,-4.4, None,257.0, None,100.0, None, None, None,0.0,2017-10-11 08:00:00,41
17.6,-4.3, None,237.0, None,100.0, None, None, None,0.0,2017-10-11 09:00:00,41
19.7,-4.5, None,236.0, None,100.0, None, None, None,0.0,2017-10-11 10:00:00,41
20.0,-4.3, None,249.0, None,100.0, None, None, None,0.0,2017-10-11 11:00:00,41
26.7,-3.9, None,246.0, None,100.0, None, None, None,0.0,2017-10-11 12:00:00,41
24.0,-3.4, None,248.0, None,100.0, None, None, None,0.0,2017-10-11 13:00:00,41
28.4,-3.0, None,252.0, None,96.0, None, None, None,0.0,2017-10-11 14:00:00,41
24.5,-3.2, None,259.0, None,93.0, None, None, None,0.0,2017-10-11 15:00:00,41
27.4,-5.0, None,259.0, None,100.0, None, None, None,0.0,2017-10-11 16:00:00,41
29.8,-5.6, None,267.0, None,100.0, None, None, None,0.0,2017-10-11 17:00:00,41
25.1,-5.4, None,248.0, None,100.0, None, None, None,0.0,2017-10-11 18:00:00,41
26.1,-5.6, None,252.0, None,100.0, None, None, None,0.0,2017-10-11 19:00:00,41
17.6,-5.9, None,249.0, None,100.0, None, None, None,0.0,2017-10-11 20:00:00,41
17.4,-6.1, None,261.0, None,100.0, None, None, None,0.0,2017-10-11 21:00:00,41
18.2,-6.4, None,265.0, None,100.0, None, None, None,0.0,2017-10-11 22:00:00,41
18.5,-6.5, None,262.0, None,100.0, None, None, None,0.0,2017-10-11 23:00:00,41
17.2,-6.8, None,264.0, None,100.0, None, None, None,0.0,2017-10-12 00:00:00,41
16.1,-6.9, None,272.0, None,100.0, None, None, None,0.0,2017-10-12 01:00:00,41
17.2,-7.3, None,270.0, None,100.0, None, None, None,0.0,2017-10-12 02:00:00,41
14.4,-7.5, None,267.0, None,100.0, None, None, None,0.0,2017-10-12 03:00:00,41
14.7,-7.4, None,254.0, None,100.0, None, None, None,0.0,2017-10-12 04:00:00,41
15.7,-7.5, None,261.0, None,100.0, None, None, None,0.0,2017-10-12 05:00:00,41
14.6,-7.9, None,266.0, None,99.0, None, None, None,0.0,2017-10-12 06:00:00,41
11.2,-6.7, None,270.0, None,99.0, None, None, None,0.0,2017-10-12 07:00:00,41
11.4,-7.1, None,241.0, None,100.0, None, None, None,0.0,2017-10-12 08:00:00,41
8.5,-5.1, None,245.0, None,99.0, None, None, None,0.0,2017-10-12 09:00:00,41
10.7,-6.0, None,235.0, None,99.0, None, None, None,0.0,2017-10-12 10:00:00,41
7.3,-5.6, None,222.0, None,97.0, None, None, None,0.0,2017-10-12 11:00:00,41
21.9,-5.3, None,247.0, None,97.0, None, None, None,0.0,2017-10-12 12:00:00,41
19.1,-3.3, None,257.0, None,90.0, None, None, None,0.0,2017-10-12 13:00:00,41
22.0,-5.1, None,251.0, None,93.0, None, None, None,0.0,2017-10-12 14:00:00,41
25.5,-4.8, None,237.0, None,94.0, None, None, None,0.0,2017-10-12 15:00:00,41
24.6,-5.1, None,244.0, None,93.0, None, None, None,0.0,2017-10-12 16:00:00,41
29.8,-7.1, None,239.0, None,100.0, None, None, None,0.0,2017-10-12 17:00:00,41
23.5,-7.5, None,247.0, None,97.0, None, None, None,0.0,2017-10-12 18:00:00,41
20.3,-7.4, None,240.0, None,100.0, None, None, None,0.0,2017-10-12 19:00:00,41
14.4,-7.7, None,245.0, None,100.0, None, None, None,0.0,2017-10-12 20:00:00,41
11.3,-7.6, None,194.0, None,100.0, None, None, None,0.0,2017-10-12 21:00:00,41
9.3,-7.5, None,180.0, None,100.0, None, None, None,0.0,2017-10-12 22:00:00,41
9.8,-7.5, None,187.0, None,100.0, None, None, None,0.0,2017-10-12 23:00:00,41
5.2,-7.5, None,173.0, None,99.0, None, None, None,0.0,2017-10-13 00:00:00,41
12.0,-7.5, None,143.0, None,100.0, None, None, None,0.0,2017-10-13 01:00:00,41
16.7,-7.5, None,120.0, None,100.0, None, None, None,0.0,2017-10-13 02:00:00,41
13.8,-7.3, None,138.0, None,100.0, None, None, None,0.0,2017-10-13 03:00:00,41
14.1,-6.8, None,126.0, None,100.0, None, None, None,0.0,2017-10-13 04:00:00,41
11.7,-7.0, None,116.0, None,100.0, None, None, None,0.0,2017-10-13 05:00:00,41
11.9,-7.2, None,105.0, None,100.0, None, None, None,0.0,2017-10-13 06:00:00,41
10.6,-7.3, None,86.0, None,100.0, None, None, None,0.0,2017-10-13 07:00:00,41
11.0,-7.2, None,89.0, None,100.0, None, None, None,0.0,2017-10-13 08:00:00,41
8.8,-6.8, None,88.0, None,100.0, None, None, None,0.0,2017-10-13 09:00:00,41
4.0,-6.4, None,115.0, None,100.0, None, None, None,0.0,2017-10-13 10:00:00,41
2.7,-4.9, None,269.0, None,100.0, None, None, None,0.0,2017-10-13 11:00:00,41
3.1,-4.1, None,262.0, None,100.0, None, None, None,0.0,2017-10-13 12:00:00,41
4.3,-4.5, None,304.0, None,100.0, None, None, None,0.0,2017-10-13 13:00:00,41
5.9,-5.2, None,268.0, None,100.0, None, None, None,0.0,2017-10-13 14:00:00,41
8.2,-5.4, None,248.0, None,100.0, None, None, None,0.0,2017-10-13 15:00:00,41
9.3,-6.5, None,292.0, None,100.0, None, None, None,0.0,2017-10-13 16:00:00,41
9.4,-7.0, None,280.0, None,100.0, None, None, None,0.0,2017-10-13 17:00:00,41
17.1,-6.7, None,273.0, None,100.0, None, None, None,0.0,2017-10-13 18:00:00,41
11.6,-7.1, None,265.0, None,100.0, None, None, None,0.0,2017-10-13 19:00:00,41
11.7,-6.8, None,272.0, None,100.0, None, None, None,0.0,2017-10-13 20:00:00,41
13.6,-6.6, None,282.0, None,100.0, None, None, None,0.0,2017-10-13 21:00:00,41
14.6,-7.0, None,291.0, None,100.0, None, None, None,0.0,2017-10-13 22:00:00,41
15.7,-7.3, None,280.0, None,100.0, None, None, None,0.0,2017-10-13 23:00:00,41
16.1,-7.5, None,273.0, None,100.0, None, None, None,0.0,2017-10-14 00:00:00,41
15.2,-7.6, None,268.0, None,100.0, None, None, None,0.0,2017-10-14 01:00:00,41
20.1,-7.4, None,264.0, None,100.0, None, None, None,0.0,2017-10-14 02:00:00,41
18.8,-7.5, None,262.0, None,100.0, None, None, None,0.0,2017-10-14 03:00:00,41
18.5,-8.1, None,267.0, None,100.0, None, None, None,0.0,2017-10-14 04:00:00,41
17.9,-8.3, None,267.0, None,100.0, None, None, None,0.0,2017-10-14 05:00:00,41
16.8,-8.4, None,262.0, None,99.0, None, None, None,0.0,2017-10-14 06:00:00,41
16.2,-8.4, None,255.0, None,99.0, None, None, None,0.0,2017-10-14 07:00:00,41
13.5,-7.4, None,264.0, None,99.0, None, None, None,0.0,2017-10-14 08:00:00,41
12.0,-6.5, None,263.0, None,99.0, None, None, None,0.0,2017-10-14 09:00:00,41
10.2,-6.5, None,247.0, None,100.0, None, None, None,0.0,2017-10-14 10:00:00,41
13.5,-6.8, None,252.0, None,100.0, None, None, None,0.0,2017-10-14 11:00:00,41
25.9,-6.4, None,261.0, None,100.0, None, None, None,0.0,2017-10-14 12:00:00,41
32.7,-6.7, None,263.0, None,100.0, None, None, None,0.0,2017-10-14 13:00:00,41
26.9,-6.8, None,263.0, None,100.0, None, None, None,0.0,2017-10-14 14:00:00,41
23.7,-6.8, None,254.0, None,100.0, None, None, None,0.0,2017-10-14 15:00:00,41
21.7,-6.7, None,248.0, None,100.0, None, None, None,0.0,2017-10-14 16:00:00,41
20.6,-6.7, None,255.0, None,100.0, None, None, None,0.0,2017-10-14 17:00:00,41
15.6,-6.5, None,253.0, None,100.0, None, None, None,0.0,2017-10-14 18:00:00,41
12.0,-6.3, None,263.0, None,100.0, None, None, None,0.0,2017-10-14 19:00:00,41
9.5,-6.1, None,254.0, None,100.0, None, None, None,0.0,2017-10-14 20:00:00,41
8.0,-5.8, None,262.0, None,100.0, None, None, None,0.0,2017-10-14 21:00:00,41
6.7,-5.7, None,263.0, None,100.0, None, None, None,0.0,2017-10-14 22:00:00,41
5.7,-5.4, None,265.0, None,100.0, None, None, None,0.0,2017-10-14 23:00:00,41
