WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,4.5, None,70.2,2017-10-15 00:00:00,42
None,4.5, None,71.1,2017-10-15 01:00:00,42
None,4.5, None,71.3,2017-10-15 02:00:00,42
None,4.6, None,71.6,2017-10-15 03:00:00,42
None,4.7, None,71.5,2017-10-15 04:00:00,42
None,5.0, None,69.8,2017-10-15 05:00:00,42
None,5.2, None,69.5,2017-10-15 06:00:00,42
None,5.2, None,70.5,2017-10-15 07:00:00,42
None,5.3, None,70.3,2017-10-15 08:00:00,42
None,5.6, None,68.4,2017-10-15 09:00:00,42
None,6.1, None,65.7,2017-10-15 10:00:00,42
None,6.8, None,64.7,2017-10-15 11:00:00,42
None,8.0, None,59.6,2017-10-15 12:00:00,42
None,8.4, None,57.7,2017-10-15 13:00:00,42
None,9.1, None,55.1,2017-10-15 14:00:00,42
None,8.9, None,56.2,2017-10-15 15:00:00,42
None,8.4, None,61.0,2017-10-15 16:00:00,42
None,7.9, None,65.6,2017-10-15 17:00:00,42
None,7.2, None,72.4,2017-10-15 18:00:00,42
None,6.5, None,79.1,2017-10-15 19:00:00,42
None,6.5, None,79.5,2017-10-15 20:00:00,42
None,6.7, None,77.7,2017-10-15 21:00:00,42
None,6.8, None,77.1,2017-10-15 22:00:00,42
None,6.9, None,76.9,2017-10-15 23:00:00,42
None,7.2, None,75.7,2017-10-16 00:00:00,42
None,7.2, None,78.5,2017-10-16 01:00:00,42
None,7.2, None,78.8,2017-10-16 02:00:00,42
None,6.9, None,83.2,2017-10-16 03:00:00,42
None,6.5, None,87.8,2017-10-16 04:00:00,42
None,6.4, None,89.6,2017-10-16 05:00:00,42
None,6.4, None,91.6,2017-10-16 06:00:00,42
None,6.4, None,92.2,2017-10-16 07:00:00,42
None,6.6, None,90.5,2017-10-16 08:00:00,42
None,6.9, None,88.0,2017-10-16 09:00:00,42
None,6.8, None,89.3,2017-10-16 10:00:00,42
None,7.2, None,85.2,2017-10-16 11:00:00,42
None,7.8, None,81.3,2017-10-16 12:00:00,42
None,8.1, None,78.7,2017-10-16 13:00:00,42
None,7.9, None,80.6,2017-10-16 14:00:00,42
None,7.8, None,83.0,2017-10-16 15:00:00,42
None,7.7, None,84.6,2017-10-16 16:00:00,42
None,7.9, None,81.7,2017-10-16 17:00:00,42
None,8.1, None,79.3,2017-10-16 18:00:00,42
None,8.4, None,77.7,2017-10-16 19:00:00,42
None,8.4, None,79.8,2017-10-16 20:00:00,42
None,8.5, None,79.8,2017-10-16 21:00:00,42
None,8.9, None,77.7,2017-10-16 22:00:00,42
None,8.9, None,78.0,2017-10-16 23:00:00,42
None,8.8, None,79.9,2017-10-17 00:00:00,42
